,Job tenure,Age,Car price,Default (y)
3661,2,45,7900,0
6426,2,67,16339,0
6618,10,26,4554,1
4098,1,41,12500,1
4593,1,23,15000,0
3518,24,62,7625,0
5433,7,65,5490,0
6115,10,33,15500,0
2263,13,49,14280,0
7001,1,25,11000,0
1149,1,38,10790,0
5786,1,24,28990,1
1768,3,37,6700,0
1940,27,50,7185,0
5963,6,55,5990,0
1586,10,30,20710,0
3693,13,38,10990,0
1918,0,24,8800,1
7133,2,65,11500,0
2407,5,56,28485,0
5702,16,62,9950,1
4769,15,49,5900,0
5711,4,22,8000,1
4410,5,70,5425,0
7382,8,25,4267,0
373,23,55,5205,0
4898,4,33,10000,1
5359,34,51,5870,0
1706,12,33,35290,0
1844,16,47,9985,0
4428,19,52,14560,0
7096,28,45,6500,0
7054,11,47,29500,0
3947,16,46,24590,0
5656,33,53,6078,0
1569,1,21,25490,0
7051,2,38,11154,1
2133,2,23,15500,0
812,33,50,9295,0
5338,12,58,20290,0
3781,1,37,15450,0
4880,25,58,7238,0
7057,3,41,15755,0
4938,12,72,7780,0
5366,7,47,7860,0
3616,0,35,7980,1
1894,1,27,14933,0
1287,14,79,4932,0
921,2,41,14990,0
322,7,57,15990,1
4519,0,37,15150,0
5740,18,54,5971,0
3003,2,48,5590,0
5458,4,53,11000,1
2031,6,64,3477,0
4635,8,52,6500,1
6250,2,22,19085,0
231,1,41,23860,0
4691,16,48,10390,0
6261,1,36,10880,1
4118,23,58,18142,0
1079,2,34,11715,0
1297,0,31,12400,0
1115,3,31,17205,0
2995,0,24,15990,1
3620,6,34,6190,1
2029,7,28,6975,0
3827,6,26,7950,0
3163,35,55,13140,0
4709,6,39,9500,0
4894,8,48,15809,0
5617,9,57,3260,0
3258,1,37,13890,1
5683,16,46,13100,0
1643,2,23,5550,0
2651,12,34,8500,0
2471,11,52,19900,0
3473,4,51,12480,0
265,16,54,11990,0
0,34,55,4875,0
1922,4,55,18620,0
7409,2,22,7240,0
838,15,36,8048,0
14,15,53,3400,0
5473,13,49,10980,0
1897,8,73,12650,1
3358,27,57,17790,0
8,1,28,3890,1
3207,5,52,5825,0
1039,28,49,4800,1
2673,30,54,17940,0
5594,3,40,12990,0
3126,0,36,12717,0
2908,40,62,7617,0
5044,1,28,10600,0
339,0,21,8684,1
121,1,59,11650,0
5123,5,33,27500,0
5062,1,24,18380,0
1090,4,38,17990,0
4602,1,39,16890,0
4213,2,64,10250,0
622,6,49,7200,0
7354,1,23,15500,0
5206,3,68,16289,0
6503,3,31,11800,0
1425,2,38,7500,0
1669,23,54,17990,0
3838,28,46,8870,0
3333,1,43,6000,1
889,15,36,9170,0
5239,14,37,10690,0
3505,27,60,9735,0
4025,3,52,13490,1
196,3,19,7990,0
4215,7,44,6200,0
4715,8,72,13900,0
1438,16,55,16499,0
6699,2,26,17650,0
4320,0,43,15990,0
432,3,68,7990,0
2464,0,32,10900,0
2345,15,35,14500,0
1782,8,62,6400,0
1720,14,54,24136,0
1108,1,45,11233,0
5212,0,21,11950,0
1876,31,55,26000,0
1891,3,19,27290,1
6193,4,51,3810,0
6388,11,61,6630,0
1195,6,73,12500,0
6230,1,27,11984,1
604,28,59,6475,1
5767,25,51,16750,0
5495,3,26,7000,1
1219,6,34,14900,0
2337,12,43,22885,0
4961,26,61,34490,0
3786,20,79,15958,0
4745,2,68,1600,0
4958,2,41,7000,1
4747,3,30,12790,0
1406,1,18,10990,1
1158,9,40,13990,0
4446,1,41,25900,0
5447,1,32,11300,1
5835,6,59,7500,0
4738,0,64,4500,1
6936,34,52,26410,0
4034,4,42,2657,0
1436,4,42,14900,0
2948,5,60,21370,0
1870,15,75,6660,1
1880,9,50,14351,0
6587,12,53,9850,0
904,12,39,12500,0
6967,35,58,14971,1
2423,11,41,12814,0
4210,3,23,14990,0
3685,2,65,4625,0
1703,3,51,8400,1
6652,4,47,7990,0
7368,9,55,10760,0
4505,32,51,15990,0
2273,7,49,10990,0
4317,4,23,7701,0
5331,28,57,14990,0
1352,12,44,10985,0
1926,8,24,8453,0
4365,1,43,7669,0
2316,5,21,23000,0
3898,1,59,3980,0
2934,29,57,4940,0
254,22,57,4472,0
6105,1,46,5382,0
3544,22,42,14665,0
221,8,54,8999,0
267,9,56,11790,0
107,0,45,16300,0
4198,1,25,20000,1
1226,2,33,6800,0
4092,1,25,13210,0
4323,4,53,16990,0
5395,34,51,14990,0
2399,3,68,10990,1
7030,1,22,9990,0
3058,0,23,12600,0
1446,7,68,6400,0
4125,22,63,16650,0
1210,0,18,10078,1
3649,29,58,6680,0
2688,5,31,16190,0
3210,1,47,10490,0
4824,43,60,8500,0
376,1,59,14900,0
5285,0,22,14000,0
755,1,26,8900,0
291,2,26,2000,0
4965,9,31,6795,0
1882,2,20,7480,0
188,6,38,12159,0
1966,0,23,17495,0
1201,18,39,14300,0
3257,8,28,9675,0
4915,10,63,11900,0
6444,2,57,18900,0
4258,4,51,8237,0
501,14,59,6000,0
3006,24,55,14990,0
2689,28,58,11060,0
6244,2,45,5900,1
3433,4,48,13680,1
7396,18,44,5850,0
4362,24,82,6680,0
6878,5,51,14390,0
672,0,23,14590,0
4857,24,51,14990,0
5250,2,25,5990,0
6841,10,67,4475,0
2722,0,29,14080,0
5792,21,45,13500,0
4877,15,58,11950,0
5825,2,22,12150,0
1192,16,43,10740,0
6664,23,63,21950,0
4101,9,48,9130,0
216,42,59,16450,0
4264,16,55,3032,1
5027,2,45,5450,0
421,2,42,9800,1
505,1,26,9500,0
4927,15,74,12500,0
3217,2,60,10850,0
5013,28,82,6780,1
3892,29,49,21900,1
506,19,60,7350,0
3504,2,40,9625,0
3870,9,42,10270,0
4553,2,29,12800,1
5926,30,55,22130,0
2603,4,38,19350,0
6100,3,49,5704,0
6248,4,41,9150,0
6365,1,38,14980,1
6429,21,57,3486,1
1452,22,63,9500,0
6746,3,54,22000,0
6114,0,27,9950,0
347,2,23,8875,0
3934,0,32,12490,1
333,0,34,14160,0
4472,1,67,11215,0
5899,2,55,5900,0
1558,41,58,8334,0
6501,5,62,10400,0
6299,2,54,11532,0
6957,2,43,19340,0
3799,17,53,13800,0
5244,1,43,19900,1
746,1,23,24890,1
6017,7,67,21250,0
7306,13,46,8028,0
3846,21,56,14069,0
1701,1,52,9990,0
7095,36,65,14990,0
4881,2,34,21950,0
5054,3,25,14990,0
2760,4,43,13750,0
2522,23,45,8950,0
259,0,26,5019,1
1888,26,66,4856,0
7050,0,25,14900,0
380,0,19,9999,1
3382,17,43,13490,0
2223,7,39,19340,0
4172,2,20,13195,1
599,14,52,14200,0
45,1,22,8500,0
3605,40,63,13488,1
4739,1,31,16220,0
5166,32,57,5389,0
5918,5,58,17500,0
4074,21,56,6500,1
4032,4,66,12990,0
7107,1,46,16410,1
4159,0,39,5500,0
5846,5,48,21500,0
2304,2,24,14999,1
4230,43,59,11839,0
6660,4,35,8900,0
5060,34,55,17500,0
2903,8,55,13750,0
2515,18,56,15975,0
5814,0,47,15990,0
1298,9,50,13090,0
426,5,24,9490,0
4332,2,54,6500,0
805,0,33,16400,0
410,6,29,19890,0
6214,18,51,5364,0
4112,2,26,7750,0
438,4,38,20590,0
2458,3,47,17999,0
2498,22,48,6825,0
434,23,45,11850,0
751,22,60,10490,1
2183,22,41,8000,0
1872,4,55,11343,1
6412,12,51,6147,0
5838,7,35,16200,0
7029,1,29,3798,0
6089,8,32,33500,0
5741,8,36,14990,0
1049,6,72,11700,0
626,5,21,18800,0
7391,1,25,7738,0
1223,11,49,15990,0
210,12,32,20016,1
6021,9,32,14050,0
6763,8,37,18690,0
110,3,30,6012,0
51,2,22,13000,0
1109,4,47,14950,0
3783,3,29,14500,0
1515,0,25,12500,0
6663,40,69,6550,0
4412,3,19,27706,0
6398,8,73,22990,1
5186,15,60,9300,0
7421,8,44,17980,0
6315,1,32,9990,0
3834,0,49,13327,0
2650,2,68,20950,0
3268,8,52,6990,0
3933,0,32,15600,0
5351,0,20,8500,0
1498,9,37,11007,0
4696,35,65,7500,0
3878,2,24,6300,0
5768,3,43,6887,0
5137,5,30,15800,1
6094,5,31,9080,0
6103,3,65,5101,0
3428,33,61,11800,0
3951,4,51,10950,1
4233,2,24,15490,1
705,1,19,23990,1
3780,6,23,7340,0
2301,6,31,19985,0
6312,2,44,12990,1
57,28,52,22990,0
6696,15,45,9600,0
5722,7,53,21970,0
527,0,46,8990,1
2272,15,56,4471,0
5154,1,21,15500,0
565,6,29,13990,0
6422,14,57,20600,0
4666,24,56,8000,0
640,5,37,5789,0
6591,2,26,21000,0
4813,1,27,10200,0
730,24,53,15990,0
3480,7,37,18970,0
5548,23,45,7813,0
2984,3,48,14777,0
4180,7,30,9070,0
325,7,49,7980,1
2280,2,52,10500,0
290,3,48,9950,0
1921,3,42,8140,1
6372,0,64,11990,0
7309,2,59,12985,1
4393,10,29,8500,0
5635,1,23,5666,1
3000,4,30,16900,0
4022,2,50,11073,0
6963,2,39,7625,0
6082,11,35,15999,0
6459,1,33,17690,0
6099,24,45,7991,0
864,15,56,16990,0
4442,6,25,13990,0
6925,22,62,3399,0
6870,2,34,25877,1
4851,22,59,8500,1
4628,3,37,13291,0
4369,26,45,6787,0
371,2,22,26480,1
3027,40,57,7106,0
3011,1,53,23005,1
4168,12,29,28900,0
1902,0,53,9030,0
7002,5,35,5500,1
4002,0,66,15078,0
7140,8,68,14400,0
1550,15,33,12900,0
5398,2,54,9750,0
5717,26,45,14800,0
5112,2,18,7600,0
1360,48,64,10445,0
911,19,81,6995,0
6733,6,32,11970,0
4154,0,31,17303,1
2764,7,56,2373,0
3558,4,60,25900,1
2260,0,55,8180,0
5411,21,58,9836,1
2986,6,66,14069,0
2328,29,46,6900,0
1423,25,51,6860,0
122,5,31,16110,0
479,32,54,23990,0
4908,6,62,20839,0
5492,7,41,3500,0
293,34,53,20245,0
1860,2,19,13990,1
3939,7,37,6237,1
5933,27,62,11000,0
940,12,54,5480,1
1671,3,35,11940,0
5432,1,59,9300,0
439,32,49,12990,0
1379,2,19,16500,1
847,0,25,26000,1
5761,6,43,16690,0
3914,15,53,9192,0
6370,0,33,29990,1
1443,0,22,6300,1
2417,11,55,22880,0
1477,17,55,8500,0
1173,13,33,12030,0
6914,2,67,15118,0
5230,7,26,14240,0
2902,15,45,11500,0
2114,0,31,17000,0
5303,2,60,18000,1
2847,16,77,5990,0
5144,1,50,4990,0
279,5,32,11490,0
2233,3,53,12900,0
1915,0,30,8700,0
3277,9,39,22472,0
6907,11,76,18200,0
4436,10,60,11200,0
6421,0,35,13200,0
4284,8,52,24711,1
2826,2,30,10700,0
2022,2,27,13990,1
1101,3,23,21942,0
3082,18,46,22940,0
1694,2,58,6069,0
7008,11,37,13548,0
4173,0,26,16985,0
5834,4,67,16359,0
1699,9,36,29172,0
577,2,25,27839,1
59,28,48,29139,0
4689,36,52,15985,0
787,1,27,5980,0
4217,6,28,22368,0
4730,14,44,24390,0
5441,10,51,15980,0
5140,1,58,15740,0
2197,3,35,13500,0
2446,15,47,22500,1
2168,2,31,3730,0
1345,14,77,4939,0
4614,1,42,18400,0
6947,1,43,10390,0
1183,0,54,8000,0
7339,0,29,7300,0
6820,7,38,29490,0
3703,4,64,12100,0
7321,9,69,11885,0
2906,0,18,12800,1
2874,3,28,8100,0
6307,16,35,9700,0
184,0,60,13490,0
2057,0,28,9500,0
1905,4,34,16750,0
5080,28,54,10205,0
420,5,41,7990,1
5189,28,47,9380,0
553,4,43,4875,0
1397,21,45,15490,1
6645,0,33,9500,1
6192,18,35,7500,0
4755,15,49,9990,0
2034,7,61,12000,0
2276,5,37,25000,0
443,17,83,12490,1
3347,21,47,4990,0
5973,17,77,6990,0
1952,17,38,13000,1
2317,18,40,8912,0
7150,0,31,21850,0
693,1,35,10900,0
1928,5,29,9500,0
5724,8,37,6990,0
3734,4,49,5570,0
181,4,52,3927,0
5875,5,52,21490,0
794,3,64,10700,0
1737,13,53,12960,0
4574,15,53,11895,0
2617,12,33,15450,0
6199,0,37,7475,0
3328,5,51,4000,0
1864,7,75,12900,0
6409,0,22,16000,1
3771,16,71,14590,1
4532,4,64,12990,0
6356,0,25,13900,0
530,2,50,20000,0
6163,14,52,9000,0
3984,33,50,29800,0
5955,20,44,8999,0
710,7,40,6490,1
6498,19,45,5390,0
4483,7,55,15100,0
558,1,58,9490,0
6258,3,26,14030,1
6234,6,49,7900,0
1371,4,55,10470,0
6198,26,48,1700,0
6995,3,35,11990,1
907,1,52,11500,0
3288,27,52,11690,0
1433,0,24,9990,1
4814,19,56,12500,0
6304,7,53,7990,0
4081,0,20,21600,0
5171,8,55,11395,0
5525,1,58,18390,0
6469,37,63,8828,0
3881,3,23,6750,1
6305,0,40,12390,0
926,3,59,7500,0
5758,1,57,7900,0
2124,0,54,16937,0
2164,20,45,7990,0
15,1,30,18400,0
6722,4,32,22777,1
315,2,47,11490,0
2716,8,73,26839,1
5282,20,39,8395,0
1161,10,48,23940,0
2487,0,22,9600,0
2312,4,68,11100,0
3303,0,54,12990,1
1741,36,54,13140,0
1362,16,52,17200,0
414,30,54,23521,0
1212,2,27,30061,0
1758,0,28,6200,0
4634,2,60,17067,0
4629,5,29,12490,0
6693,1,42,11990,0
6178,11,43,13990,0
2654,4,31,15995,1
1170,4,63,13230,0
3467,6,50,8200,0
5798,1,44,16990,0
5538,3,30,9790,0
5679,9,48,15340,1
3012,8,37,18500,1
7269,15,64,7890,1
1323,2,62,16600,0
5903,5,59,14023,1
6577,25,61,9990,0
2825,6,36,29000,1
2486,0,20,10890,1
2807,5,26,10200,0
3045,15,55,7890,1
3592,10,68,9990,0
7359,1,35,10522,1
387,5,54,5900,1
4733,13,49,5924,0
1032,14,47,15490,0
4778,4,28,13985,0
5030,1,31,20250,0
5488,0,28,10900,0
1850,0,19,8700,0
6991,4,41,3900,0
5106,1,19,15950,1
2227,7,54,5031,0
1010,12,57,8490,1
1919,6,28,4600,0
931,11,72,13819,0
4515,5,22,10800,0
691,13,77,6500,1
533,8,30,22650,0
6942,1,36,15990,0
2476,10,34,16900,1
1450,2,56,15560,0
652,27,61,1500,0
33,14,41,16200,0
3785,2,25,17410,1
44,1,47,16500,0
3803,11,42,23590,0
2570,17,54,9900,0
964,20,37,15000,0
1971,23,63,19500,0
3968,0,52,8000,0
6552,3,37,8650,1
5564,0,49,12190,0
2045,0,26,9325,0
4600,15,49,13990,0
2615,0,41,14500,1
6395,2,43,21959,0
1683,18,47,5582,0
7291,9,61,10930,0
5928,6,68,2948,0
5038,7,49,5239,0
26,44,61,19312,0
4048,1,20,15078,1
63,0,65,11490,0
1044,0,27,3500,0
2997,5,57,13309,0
6107,0,50,10990,0
3016,3,34,14400,0
1454,7,55,11000,1
227,1,52,19350,1
6185,0,49,10750,0
3442,0,24,12500,1
5155,1,29,14990,0
7013,3,68,17950,1
3563,25,51,19910,0
1203,0,22,8900,0
2445,12,54,9990,1
969,0,20,15300,1
1805,1,19,9900,1
4865,8,57,5069,0
3614,0,32,6600,0
7146,10,56,19880,0
2691,1,26,11990,0
6341,3,67,7233,1
7026,4,66,25950,0
5263,0,54,6990,0
4726,23,49,21989,0
3554,1,21,11987,1
4781,0,27,9700,0
3460,1,37,10270,1
6121,3,53,6500,0
4392,2,35,11770,0
4058,8,39,12100,0
5077,28,52,12800,0
252,19,36,19500,0
2526,1,38,12950,1
6527,4,43,26500,0
1578,1,40,17990,0
1789,2,48,5602,0
6462,1,66,5287,1
6428,17,51,21471,0
4761,1,63,16450,0
3143,6,56,5037,0
2063,4,24,30472,0
4680,1,58,6165,1
5082,0,42,14500,0
2083,14,46,27950,1
5471,0,39,17480,0
5552,4,42,29184,0
4386,8,37,21990,0
3550,0,63,11300,0
641,15,58,6500,1
2533,2,54,18244,0
4047,9,37,4000,0
6273,0,21,8690,0
2131,1,27,3700,0
5356,13,42,20289,0
297,26,45,8900,0
303,0,23,25280,1
2627,5,36,3612,0
3720,13,54,7500,0
4450,11,50,6500,0
6974,15,82,7995,0
3080,35,61,7439,0
3187,0,28,9300,0
655,4,55,5550,0
3801,13,65,6100,0
4950,7,50,6269,0
5045,19,74,6500,0
2534,11,48,10025,1
4647,18,41,7490,0
240,22,40,23049,0
783,11,61,14590,0
1354,48,64,7955,1
1018,1,22,15885,1
4656,3,23,8990,0
977,6,24,12025,0
809,15,34,10990,0
2882,0,30,21980,1
2127,1,27,20390,0
257,4,35,12490,0
1599,12,42,13600,0
893,0,35,10470,1
2069,16,39,13870,0
1744,7,36,16847,0
7265,7,32,4634,1
6778,7,66,11950,0
3238,8,60,7990,0
4053,0,34,4100,0
5500,32,48,14790,0
1620,4,21,8890,1
2447,26,58,13900,0
5165,1,20,8700,0
7067,5,41,9100,0
1801,11,51,14330,0
6339,16,46,14790,0
6283,13,54,25500,0
5120,0,34,15714,1
2215,3,20,24377,1
1357,15,66,5901,0
6003,25,50,14990,0
6393,6,30,13992,0
6433,0,59,10050,1
2118,7,37,7200,0
2758,1,58,11400,0
2751,3,38,11834,0
2266,18,49,14600,0
1513,3,20,11900,0
6122,4,52,18100,0
2620,4,27,14975,0
4899,3,33,9018,0
5011,5,54,14780,0
367,5,45,5249,0
4560,5,67,17850,1
5086,27,51,20467,0
4423,1,33,4990,1
6961,3,38,15190,1
29,2,29,8200,0
4338,41,59,13250,0
5650,6,57,15627,0
7168,4,30,11479,0
2963,4,47,5250,1
1092,27,52,17000,0
5195,6,41,13750,0
124,1,41,12900,1
4776,10,54,16500,0
5417,1,23,10700,0
4236,0,21,8900,1
4534,13,32,14490,0
6277,0,47,11288,0
3982,0,53,8990,0
6050,11,72,10490,0
1553,16,36,10000,0
7184,4,26,6900,1
3159,14,42,9200,0
598,19,50,5690,0
75,4,23,9000,0
1339,15,74,14090,1
1416,2,32,13990,0
7070,12,39,23980,0
6062,26,54,13300,0
4024,0,36,18900,1
3589,6,34,13659,1
4303,9,55,4775,0
3269,0,24,10500,0
3316,4,48,8200,0
149,8,32,14640,0
5021,0,22,15250,1
1557,0,22,3870,0
6223,15,50,27590,0
453,2,30,32000,0
2614,14,70,13820,0
3103,3,68,10500,0
415,17,48,8000,0
5698,3,32,6550,1
6101,2,26,6800,0
808,22,80,6089,0
5908,3,53,14010,0
3931,12,32,14090,0
958,26,55,17999,0
2098,2,26,20500,0
1119,14,79,7490,0
2818,16,43,6600,0
810,23,52,23450,1
4383,1,66,6990,0
1129,2,66,18198,0
834,4,70,11974,0
3664,13,47,20990,0
7379,3,22,3990,0
5716,24,47,5255,0
7103,3,58,7795,0
2229,1,60,8990,1
1235,11,44,12790,0
1225,15,46,11390,0
7232,15,66,8990,0
6662,2,58,11490,0
5418,24,60,16500,0
2142,1,22,14000,0
2404,0,19,10669,1
4692,19,57,19990,0
4601,2,26,27500,0
4537,2,41,22329,0
6027,0,28,14500,0
5916,25,59,6070,0
5210,4,35,15490,0
2996,7,47,7500,1
1027,20,56,29480,0
7005,5,70,11557,0
3751,3,24,17490,0
1657,4,22,9490,1
6337,5,52,10990,0
7139,7,40,8675,0
349,1,29,16800,0
452,38,60,5534,0
662,5,54,6731,0
172,6,58,11950,0
1405,7,41,15785,0
2623,8,28,4800,0
5777,10,53,16190,0
5701,5,61,14490,0
422,20,46,11000,0
3774,5,44,5500,0
6240,8,33,13750,0
1220,0,25,10750,0
881,46,62,13420,1
5170,4,53,12138,1
1253,5,38,11990,0
6016,20,44,7990,0
6560,1,22,25040,1
5193,1,36,8147,0
5970,0,32,13600,1
6926,6,52,7990,0
6726,1,21,25990,0
102,3,22,6600,0
6008,16,42,19910,0
4550,31,66,13550,0
7046,8,41,7490,1
2663,0,66,12058,0
2303,1,21,13890,0
4139,7,45,6479,0
1580,3,41,5600,0
5269,0,60,3990,0
6424,17,53,13980,0
4294,16,76,6885,0
3625,16,47,19300,0
4314,3,67,13495,0
5482,20,58,13990,0
135,38,55,15800,0
4329,37,54,11485,0
4190,14,74,7980,0
1310,39,58,23990,0
6687,1,29,8626,1
4963,43,64,5666,0
5549,25,48,11450,0
5412,5,31,8950,0
4649,39,60,19411,0
2970,4,27,14990,0
4316,2,67,13000,0
4339,3,20,8200,0
1935,29,53,6290,0
2119,26,59,11990,0
2375,1,31,11490,0
6118,15,51,16900,0
807,1,24,11289,0
1859,8,34,4000,0
5437,4,51,13000,0
462,1,19,12000,1
879,5,48,3331,0
1956,11,56,12690,0
6529,18,45,7870,0
3169,26,56,13050,1
5593,15,61,9890,0
6843,3,65,5000,0
5065,26,65,9190,0
3151,10,48,17000,0
799,9,45,22000,1
354,1,27,3690,0
3025,22,43,26014,1
1073,3,41,12078,1
144,4,45,3490,0
1340,21,38,23580,0
2402,3,55,9490,1
6200,0,38,19480,0
5733,28,51,4800,0
2577,35,58,7207,0
5862,8,71,15980,1
5735,18,37,21000,0
6212,16,43,15724,0
4078,11,28,10500,0
6483,39,56,19987,0
7186,2,49,19990,1
555,2,20,7150,0
6262,19,43,4985,0
1485,7,55,16000,0
5998,8,33,25858,1
1272,8,25,7652,1
1411,8,69,3900,0
6790,2,59,5349,0
1471,14,51,17272,0
5810,9,45,8350,1
2252,28,55,19360,0
4398,13,56,19250,0
4878,14,53,8645,0
3901,0,22,9990,0
981,4,37,1643,1
6308,28,60,11501,0
5130,1,51,16990,0
6557,1,21,10200,1
1268,1,25,18500,0
2753,4,41,7300,0
268,5,28,16250,0
654,16,36,11999,0
2264,1,47,8100,0
7038,31,52,8690,0
5634,5,40,8990,0
2726,0,50,14985,0
589,0,59,20500,0
3245,10,42,14525,0
7369,1,52,15800,0
3624,1,22,6008,0
6450,16,36,5300,0
3393,6,66,2700,0
4765,1,52,14490,0
5542,32,58,13500,0
3761,0,33,18990,1
6400,31,53,5900,0
5887,0,42,16950,0
6380,2,41,13290,0
677,8,53,18411,0
3055,0,18,6690,1
4988,1,38,31000,1
2897,8,51,10480,0
2605,15,61,6490,0
4333,10,73,11590,0
6447,23,45,10380,0
3535,0,22,14150,0
3408,8,32,10000,0
3548,15,50,13990,0
3837,6,56,12200,1
2210,26,46,12470,0
1611,13,57,24950,0
5281,37,57,13490,0
6263,0,24,12980,0
2799,2,22,12500,1
4886,10,31,9990,0
2288,2,35,14420,0
6766,4,58,10350,0
605,8,44,4584,1
4879,13,49,7037,0
3388,0,21,8990,1
1468,0,48,10800,0
6666,1,21,11750,1
3298,0,35,15000,1
3682,0,23,7749,1
4490,25,61,4850,0
6477,3,44,9970,0
6927,4,55,9490,0
6119,19,42,12780,0
7115,15,71,5990,0
2077,2,33,16139,1
3519,1,20,26500,1
6044,5,49,17500,1
6848,3,24,2500,0
3545,3,27,4847,0
584,10,31,23367,1
5787,23,40,20900,0
5294,2,51,8499,0
3231,2,27,5990,0
2431,4,23,17090,0
5752,20,37,6495,0
7134,37,59,10490,0
5270,2,52,17800,1
7158,36,55,4683,0
6486,13,42,14736,0
6474,3,43,22990,1
7157,6,33,15000,0
5224,2,45,14697,0
344,10,51,27990,0
4296,0,24,15700,0
4793,4,41,9710,0
6969,2,33,25566,1
5839,1,32,12234,0
5751,1,30,12500,0
3337,1,40,4680,0
3290,0,49,26926,1
90,19,71,14850,0
3262,1,21,8990,0
5597,4,48,14990,0
4594,7,57,10200,0
7374,39,55,22000,0
2117,26,62,8239,1
3765,9,64,9900,0
5638,1,66,16500,0
4250,1,20,13000,0
2619,1,35,12849,0
947,4,69,14450,0
7111,0,35,8850,0
6830,1,18,13690,0
4231,1,31,7290,0
4295,1,26,11390,0
4301,0,45,22390,1
4306,1,18,6200,1
2770,1,51,7990,0
6813,0,31,12500,0
5907,0,52,13135,1
4955,11,33,10208,0
7418,26,49,19800,0
4942,3,27,19015,0
5310,1,46,5990,0
5201,3,34,20500,0
5628,9,70,21300,1
2833,17,33,24190,0
5913,10,56,7950,0
4786,12,53,17120,0
5687,7,51,14490,1
3978,7,51,12900,0
7024,4,69,14320,0
6730,0,65,5042,0
1186,0,66,8990,0
4056,9,47,20990,0
5333,9,39,9510,0
5648,40,58,10000,1
7266,11,46,13900,0
151,16,46,15500,0
915,2,50,5700,0
1305,16,33,21980,0
2465,1,22,4795,0
5322,0,38,4550,0
4366,2,29,7700,0
4951,19,49,13730,0
1398,2,18,17870,1
183,0,34,28650,1
6555,12,72,7950,0
4928,2,34,8700,1
7268,2,26,9283,0
471,0,66,10400,0
967,41,59,9690,0
209,4,25,7154,0
1961,0,22,5990,1
896,0,51,15500,0
5626,8,36,12120,0
2392,25,60,16753,1
6507,5,32,13800,1
1773,6,58,2791,0
3794,0,42,20719,0
1209,0,48,4950,0
3872,25,45,16950,0
4235,4,45,8480,0
5257,4,46,22618,0
5523,16,46,17860,0
3396,1,26,8600,0
5831,3,38,11480,1
6292,0,56,6987,0
5204,13,72,13170,0
6810,12,60,2900,0
292,0,32,14900,0
5833,0,63,14990,0
5349,17,76,8173,0
2840,1,27,17048,0
272,6,28,14690,0
2042,0,29,5190,0
5426,17,54,6045,0
3184,2,39,18219,0
2513,2,29,12590,0
3322,26,47,22500,0
1086,8,30,10990,1
3101,37,59,6630,0
5300,1,24,7100,1
5816,26,45,16695,0
5312,12,73,10890,0
2698,7,44,9108,0
3066,16,46,20859,0
6208,40,59,4990,0
4998,13,75,9850,0
2887,4,28,11590,0
2571,12,35,30110,0
2981,19,40,13900,0
3479,1,46,10000,1
613,2,65,11282,0
5328,30,53,16300,0
6904,9,28,5961,0
6138,6,41,7164,0
6405,37,54,7950,0
4340,13,58,3290,0
1748,22,55,16280,0
6702,6,46,15900,0
4441,0,45,11990,0
7170,3,20,21990,1
3131,2,37,30500,0
2154,2,44,10900,0
1344,27,55,10500,1
7185,0,18,5690,0
5574,3,44,4716,0
3098,7,54,18760,0
952,3,59,16940,0
2357,0,21,5000,0
1504,0,47,10490,0
5129,13,58,9990,0
7389,3,68,14790,0
2662,2,48,10990,0
1121,2,45,19209,0
4194,20,53,5990,1
5194,23,39,12650,0
4674,2,18,20890,0
7305,5,41,6985,1
4279,7,45,16950,0
416,26,51,31000,0
5550,4,26,5900,0
564,3,25,9000,0
1224,13,58,4401,0
142,0,38,24880,1
1490,15,44,9820,0
6551,33,60,4400,0
2821,17,48,4988,0
2004,17,35,19900,0
1194,3,67,18400,1
2492,2,29,6350,0
4563,6,24,12200,0
1756,2,38,10990,0
497,0,26,16324,0
6916,4,46,10390,0
7262,4,68,4720,1
4700,23,52,3757,1
721,1,41,15860,0
6340,0,28,6880,0
3950,14,49,10000,0
1496,6,31,14590,0
2622,0,37,9790,0
1520,0,51,10750,0
7116,9,36,9470,0
2966,22,56,12800,0
5515,0,51,18710,0
2925,12,48,8490,0
6531,0,35,14320,0
108,4,51,7680,0
1754,0,33,9890,1
5379,0,21,6020,1
1351,2,38,6500,0
5863,9,74,12500,0
4113,4,57,5012,0
3034,12,71,9150,0
1973,9,55,8977,0
336,3,76,12990,1
5220,4,21,12800,0
3142,2,68,6590,0
6468,5,50,14950,0
7059,12,32,5196,0
724,2,65,4000,0
765,12,30,9999,1
7246,1,22,5823,1
4174,3,66,9873,0
307,6,69,5850,0
1278,2,46,8690,0
6983,1,27,9980,1
5209,2,48,4156,0
5785,2,36,10389,0
2845,17,48,11800,0
7300,4,34,19490,1
1791,13,48,19000,0
5469,12,77,17100,0
3172,1,56,27000,1
5223,0,26,25789,0
2053,5,35,14351,0
6053,2,48,12000,0
2669,17,70,6700,0
71,2,27,8300,0
2795,7,68,13940,0
6574,13,32,23990,0
3593,1,31,24990,1
1260,3,59,10617,0
1666,0,39,12990,0
2579,4,20,8566,0
5192,14,46,15900,0
4102,14,78,12100,1
6565,20,82,9200,1
2167,3,26,8490,0
7074,0,32,7390,1
1695,6,30,19490,0
1095,3,33,5878,0
5586,7,27,12400,0
6383,8,28,13750,0
4229,24,45,6790,1
1630,4,36,9680,0
