,Job tenure,Age,Car price,Default (y)
4614,1,42,18400,0
1550,15,33,12900,0
5918,5,58,17500,0
6754,5,32,10390,0
2145,30,47,5308,0
4590,27,56,20000,0
807,1,24,11289,0
6119,19,42,12780,0
2118,7,37,7200,0
6846,0,23,8800,0
107,0,45,16300,0
1502,21,48,9898,0
2228,1,60,8880,0
1375,0,61,5653,0
3915,1,56,7975,0
2155,13,60,8990,0
2833,17,33,24190,0
4984,9,48,9425,0
1450,2,56,15560,0
1741,36,54,13140,0
6088,29,45,5173,0
487,3,43,18850,0
5944,24,54,10850,0
1825,21,60,6234,0
1926,8,24,8453,0
7114,32,48,21300,0
2314,0,21,8500,0
1305,16,33,21980,0
332,48,64,13620,0
1739,2,24,20990,0
3877,18,53,12328,0
5566,22,45,12870,0
1456,3,39,8980,0
6649,7,30,13300,0
4619,0,62,14000,0
1226,2,33,6800,0
7121,8,55,4200,0
1411,8,69,3900,0
1776,13,37,10470,0
1417,7,44,22440,0
2706,1,27,15185,0
570,23,47,9880,0
3413,20,80,13940,0
1151,15,60,13980,0
4266,17,59,10950,0
5551,20,40,8800,0
99,3,37,9990,0
1099,21,54,27450,0
263,32,59,13700,0
6333,20,63,7000,0
2298,19,54,7719,0
1027,20,56,29480,0
3213,3,35,7490,0
3370,3,68,16990,0
422,20,46,11000,0
6864,3,57,14990,0
3109,19,83,4455,0
2329,0,23,13400,0
4781,0,27,9700,0
2092,4,28,5500,0
1345,14,77,4939,0
6475,7,65,16000,0
5206,3,68,16289,0
5825,2,22,12150,0
1956,11,56,12690,0
1414,27,74,10985,0
3765,9,64,9900,0
1966,0,23,17495,0
1172,7,51,10689,0
4534,13,32,14490,0
2473,3,55,12390,0
5322,0,38,4550,0
3467,6,50,8200,0
6501,5,62,10400,0
5075,20,50,3990,0
4991,4,49,12840,0
4750,10,41,13000,0
4022,2,50,11073,0
3142,2,68,6590,0
3199,29,63,27500,0
674,26,48,11900,0
1905,4,34,16750,0
4379,1,44,12487,0
3551,1,44,11770,0
1595,1,64,13950,0
2235,16,60,6990,0
1359,4,33,16989,0
2422,0,29,11600,0
1473,1,46,17611,0
2029,7,28,6975,0
1183,0,54,8000,0
5665,1,40,10078,0
7110,2,26,12990,0
149,8,32,14640,0
3504,2,40,9625,0
1922,4,55,18620,0
2414,27,60,19646,0
468,15,49,26290,0
6403,0,33,5200,0
5752,20,37,6495,0
5487,0,26,12000,0
4690,24,55,7500,0
7420,0,36,13900,0
1259,8,32,11598,0
4332,2,54,6500,0
896,0,51,15500,0
2893,21,60,8250,0
6268,15,62,4000,0
5448,27,55,8102,0
1858,22,46,23390,0
4740,17,38,14000,0
6664,23,63,21950,0
4241,5,34,9266,0
911,19,81,6995,0
5993,16,48,13870,0
4603,0,56,11895,0
4391,4,34,8650,0
6721,12,57,5364,0
5180,5,49,4900,0
4075,33,49,13990,0
4914,10,69,8900,0
4761,1,63,16450,0
3509,15,78,11990,0
7404,8,69,4989,0
7023,10,39,5900,0
3184,2,39,18219,0
4747,3,30,12790,0
2952,2,67,8980,0
5187,7,28,6701,0
5469,12,77,17100,0
6445,26,60,18990,0
7113,7,43,11990,0
2925,12,48,8490,0
221,8,54,8999,0
6551,33,60,4400,0
2640,3,39,12570,0
3402,8,51,11130,0
7022,13,51,5480,0
3614,0,32,6600,0
4472,1,67,11215,0
777,9,55,26456,0
1479,2,40,9995,0
3438,13,52,8833,0
3886,1,52,16800,0
6675,5,54,7590,0
4915,10,63,11900,0
7148,11,76,6850,0
288,7,55,11390,0
2732,22,57,2700,0
3469,38,54,18590,0
2796,0,55,10400,0
4267,3,53,13489,0
2008,5,57,15550,0
5140,1,58,15740,0
5119,0,43,9260,0
1452,22,63,9500,0
2091,26,47,7690,0
547,4,67,23900,0
5704,1,34,17500,0
5609,5,50,7685,0
4883,8,73,14914,0
564,3,25,9000,0
5767,25,51,16750,0
2114,0,31,17000,0
6147,0,25,10990,0
121,1,59,11650,0
6322,3,44,9250,0
5758,1,57,7900,0
5683,16,46,13100,0
5738,1,42,18485,0
2462,1,32,6000,0
2513,2,29,12590,0
2548,0,25,12105,0
2970,4,27,14990,0
1498,9,37,11007,0
3010,4,51,15450,0
7116,9,36,9470,0
5080,28,54,10205,0
1561,11,76,4405,0
1883,22,50,10450,0
2487,0,22,9600,0
3024,36,58,22487,0
5391,2,46,5200,0
2903,8,55,13750,0
45,1,22,8500,0
4919,9,55,10990,0
6388,11,61,6630,0
5498,1,23,7970,0
6273,0,21,8690,0
5594,3,40,12990,0
426,5,24,9490,0
7020,10,49,7450,0
1871,0,26,11700,0
1912,12,76,16490,0
429,0,38,11199,0
7311,21,47,6412,0
877,8,26,18200,0
4294,16,76,6885,0
1496,6,31,14590,0
2222,0,46,15950,0
7347,1,35,21400,0
5723,11,46,6900,0
5579,4,54,15600,0
2650,2,68,20950,0
1859,8,34,4000,0
7079,7,29,5990,0
2306,4,62,34460,0
7273,24,45,7250,0
1175,1,50,6350,0
719,11,53,12490,0
6219,8,54,6990,0
5199,28,47,16300,0
4800,12,61,10030,0
2836,4,62,21500,0
110,3,30,6012,0
1106,1,51,18747,0
6329,35,54,11000,0
6601,0,31,11729,0
2384,9,26,21000,0
5816,26,45,16695,0
3187,0,28,9300,0
3624,1,22,6008,0
4046,19,50,21200,0
5086,27,51,20467,0
4246,5,44,2229,0
4258,4,51,8237,0
2119,26,59,11990,0
1064,13,57,6900,0
245,14,60,11385,0
4664,18,56,7449,0
7228,26,47,8900,0
3148,25,53,3700,0
977,6,24,12025,0
5593,15,61,9890,0
491,10,31,21593,0
7111,0,35,8850,0
6252,12,48,4440,0
5101,0,22,7900,0
4416,8,50,11990,0
5266,0,21,6350,0
3758,11,76,5552,0
6911,3,60,6849,0
174,3,84,10800,0
3414,35,52,9500,0
5252,1,36,13250,0
195,0,44,11389,0
3844,4,27,10000,0
6185,0,49,10750,0
199,5,50,10338,0
1506,14,52,3990,0
812,33,50,9295,0
6100,3,49,5704,0
501,14,59,6000,0
5160,6,25,19280,0
3014,1,58,9080,0
3091,0,50,3990,0
1297,0,31,12400,0
2941,5,55,8550,0
1174,1,35,9500,0
3077,9,61,7700,0
70,13,73,14950,0
2542,43,60,11990,0
6943,1,41,6350,0
1195,6,73,12500,0
6623,1,26,8890,0
1158,9,40,13990,0
2642,27,51,17900,0
4148,0,44,11140,0
7158,36,55,4683,0
6963,2,39,7625,0
4190,14,74,7980,0
5626,8,36,12120,0
4920,0,40,15990,0
4938,12,72,7780,0
4996,14,46,12790,0
5087,15,60,11999,0
2937,23,42,7490,0
4645,2,51,14365,0
1173,13,33,12030,0
2224,4,41,7950,0
2753,4,41,7300,0
4949,1,32,10040,0
3064,5,22,20000,0
868,4,29,5480,0
2249,5,50,9900,0
6187,0,39,5990,0
2239,3,47,6500,0
6357,2,44,4990,0
622,6,49,7200,0
4624,14,78,15490,0
5241,10,51,18500,0
2932,12,55,11890,0
4942,3,27,19015,0
6077,4,58,11504,0
274,9,49,19400,0
6778,7,66,11950,0
1714,15,41,9800,0
2778,26,47,16490,0
3358,27,57,17790,0
6477,3,44,9970,0
2227,7,54,5031,0
1350,10,73,8150,0
4574,15,53,11895,0
5846,5,48,21500,0
3396,1,26,8600,0
5330,5,56,15695,0
4886,10,31,9990,0
5272,5,69,1501,0
2788,34,52,15550,0
326,8,50,6930,0
4532,4,64,12990,0
2677,25,45,8500,0
2342,15,46,6095,0
5617,9,57,3260,0
5597,4,48,14990,0
6808,21,54,10989,0
1520,0,51,10750,0
2016,3,31,14041,0
5259,6,53,6298,0
408,9,43,10520,0
6899,8,73,4190,0
5337,3,23,6480,0
573,17,74,24990,0
5100,6,35,17350,1
4550,31,66,13550,0
801,9,49,6479,0
4482,11,48,14380,0
5006,28,60,13209,0
425,30,55,8900,0
2245,8,28,24900,0
3578,2,48,13990,0
4340,13,58,3290,0
907,1,52,11500,0
2431,4,23,17090,0
1557,0,22,3870,0
2313,3,35,6900,0
4842,7,52,11500,0
4015,33,57,5682,0
4789,16,40,3000,0
5107,8,55,11821,0
1512,0,25,16750,0
2005,3,63,9990,0
4166,4,47,10400,0
5409,1,23,13000,0
7229,10,51,26999,0
5735,18,37,21000,0
6978,36,56,4749,0
5563,1,40,11950,0
6710,2,35,7990,0
3755,34,52,25750,0
2673,30,54,17940,0
2015,7,26,16889,0
3441,5,57,8800,0
6008,16,42,19910,0
5858,2,56,11900,0
3855,2,53,13600,0
2589,14,39,22000,0
5607,10,36,8476,0
2845,17,48,11800,0
805,0,33,16400,0
2127,1,27,20390,0
3470,2,40,13980,0
3838,28,46,8870,0
518,0,63,19300,0
4467,5,36,8154,0
4794,0,29,16730,0
6815,2,51,6500,0
4519,0,37,15150,0
350,19,41,19921,0
3231,2,27,5990,0
5781,6,53,6000,0
4667,1,43,15110,0
5943,1,30,13070,0
2098,2,26,20500,0
4511,13,53,16000,0
471,0,66,10400,0
6342,3,21,13450,0
3312,8,57,12400,0
5061,13,39,4600,0
6391,17,51,11576,0
4393,10,29,8500,0
2311,13,34,7690,0
4050,0,50,12490,0
6625,1,32,11750,0
1087,2,26,10360,0
5096,4,45,8990,0
5719,1,53,14999,0
6874,10,36,5540,0
1783,5,58,20660,0
5422,6,60,10900,0
553,4,43,4875,0
739,1,62,3776,0
3482,19,46,23950,0
3960,11,51,7400,0
1298,9,50,13090,0
949,23,44,12490,0
1022,4,56,13500,0
1423,25,51,6860,0
7142,2,26,16850,0
3625,16,47,19300,0
5493,14,37,3660,0
7024,4,69,14320,0
3781,1,37,15450,0
7080,20,45,9338,0
3563,25,51,19910,0
904,12,39,12500,0
4010,9,33,16980,0
1543,2,36,8500,0
712,12,73,12688,0
3050,16,37,7430,0
6067,0,31,5990,0
5817,8,39,29899,0
652,27,61,1500,0
6025,27,53,11975,0
2225,18,51,16365,0
5818,23,54,13500,0
5410,2,37,11000,0
1548,5,51,14800,0
5306,0,50,7551,0
396,0,31,15869,0
497,0,26,16324,0
831,16,55,9300,0
4315,3,23,22422,0
6784,32,59,13900,0
4210,3,23,14990,0
4647,18,41,7490,0
1383,10,59,6795,0
3869,12,56,5000,0
6339,16,46,14790,0
7392,39,62,15995,0
763,15,49,15000,0
2031,6,64,3477,0
256,7,32,15680,0
4890,44,61,3490,0
4963,43,64,5666,0
3550,0,63,11300,0
724,2,65,4000,0
2142,1,22,14000,0
2835,3,42,1501,0
7129,22,65,9596,0
5661,10,30,12985,0
1420,1,52,3750,0
4640,1,54,15990,0
3317,23,55,6553,0
3101,37,59,6630,0
90,19,71,14850,0
5004,6,35,23819,0
3150,10,37,19490,0
5360,4,31,12537,0
5969,19,49,11062,0
7422,10,64,11990,0
4195,0,36,14990,0
2543,2,45,9090,0
6405,37,54,7950,0
586,1,28,10990,0
2099,12,48,14500,0
1746,5,42,20990,0
5860,4,45,16325,0
6608,9,42,14990,0
758,6,34,12740,0
4224,2,68,10408,0
1737,13,53,12960,0
5484,7,57,20550,0
4796,18,65,17290,0
7227,32,62,3629,0
837,2,55,11950,0
3802,12,33,10000,0
6305,0,40,12390,0
647,14,55,20400,0
2291,30,56,12700,0
5382,2,49,8298,0
181,4,52,3927,0
6192,18,35,7500,0
2499,3,46,13499,0
3071,16,79,12950,0
1164,7,63,26000,0
5044,1,28,10600,0
3492,35,56,9990,0
457,0,63,19615,0
3238,8,60,7990,0
1372,2,54,17021,0
4204,4,52,11990,0
2586,22,77,11800,0
2907,2,46,12980,0
2574,22,61,8970,0
1047,0,50,7990,0
2917,1,51,14519,0
776,1,39,6900,0
57,28,52,22990,0
6809,9,35,9600,0
6555,12,72,7950,0
3606,0,26,14490,0
4457,20,49,7990,0
3971,26,59,15500,0
1615,0,60,6637,0
3027,40,57,7106,0
4982,21,39,16500,0
2515,18,56,15975,0
4086,5,70,15740,0
1822,0,43,18950,0
4650,17,62,5237,0
5833,0,63,14990,0
7242,35,59,26470,0
29,2,29,8200,0
6212,16,43,15724,0
5014,34,51,3075,0
4483,7,55,15100,0
2794,2,40,10900,0
642,11,67,19190,0
3105,25,51,5149,0
2968,8,71,20540,0
4051,6,33,15079,1
2338,11,53,14440,0
3836,4,44,12480,0
5686,23,58,8870,0
2758,1,58,11400,0
7132,1,46,7490,0
6208,40,59,4990,0
6885,1,24,3800,0
3053,1,27,14790,0
1253,5,38,11990,0
3204,2,58,9290,0
4623,13,52,10490,0
3355,7,29,5205,0
6598,16,76,8630,0
1606,5,42,7430,0
2751,3,38,11834,0
3626,7,49,16388,0
5515,0,51,18710,0
7232,15,66,8990,0
1317,12,71,5000,0
1161,10,48,23940,0
4925,42,59,16110,0
3100,0,33,10950,0
2587,27,53,8932,0
3002,9,54,5812,0
6527,4,43,26500,0
5972,5,31,9900,0
6962,26,61,11680,0
2369,36,60,25890,0
2764,7,56,2373,0
6869,4,39,12500,0
314,5,58,18950,0
6193,4,51,3810,0
7418,26,49,19800,0
5880,3,32,9650,0
4140,3,32,10900,0
6156,1,25,9385,0
2850,22,54,11591,0
3378,3,51,11900,0
6827,7,39,12100,0
2206,4,29,22750,0
6112,1,49,9990,0
346,13,53,12500,0
6246,4,30,7990,0
4786,12,53,17120,0
3494,37,58,4450,0
947,4,69,14450,0
7393,17,46,11400,0
6459,1,33,17690,0
3875,0,24,12890,0
2197,3,35,13500,0
2954,0,32,4045,0
31,9,71,22830,0
5312,12,73,10890,0
6355,0,50,12990,0
490,10,55,21189,0
5913,10,56,7950,0
2218,21,56,7300,0
7369,1,52,15800,0
6606,4,68,4342,0
1632,5,36,6900,0
897,3,66,16090,0
3038,3,44,18500,0
4237,9,52,6990,0
6937,24,62,22990,0
1093,21,40,7100,0
2301,6,31,19985,0
5079,0,40,13040,0
3125,0,27,14890,0
3799,17,53,13800,0
6248,4,41,9150,0
220,1,26,12490,0
6198,26,48,1700,0
6927,4,55,9490,0
1405,7,41,15785,0
5678,26,53,15290,0
435,31,47,11400,0
3964,1,42,9576,0
6989,6,33,15340,0
1919,6,28,4600,0
4447,27,56,5490,0
4003,1,35,21080,0
4810,11,33,8040,0
1683,18,47,5582,0
7189,9,45,8461,0
434,23,45,11850,0
2554,1,43,11602,0
3567,7,33,17500,0
3269,0,24,10500,0
1293,1,23,3490,0
5094,27,49,16500,0
952,3,59,16940,0
2561,3,47,22000,0
1188,7,50,13500,0
438,4,38,20590,0
2339,19,51,6778,0
2380,0,49,8905,0
7312,12,48,22500,0
3954,2,30,9246,0
4094,0,27,13550,0
6888,3,50,10000,0
4411,0,48,15000,0
7216,24,53,22300,0
5965,40,57,10500,0
92,23,85,10000,0
2991,2,49,19179,0
6878,5,51,14390,0
2308,19,51,15995,0
1115,3,31,17205,0
3206,4,57,9000,0
5388,6,40,10430,0
3786,20,79,15958,0
3377,31,54,13970,0
76,0,34,16700,0
6538,1,28,2950,0
2260,0,55,8180,0
5916,25,59,6070,0
2886,6,23,19400,0
2217,5,64,5000,0
4959,5,34,17900,0
5156,21,43,10780,0
378,0,56,5648,0
5444,1,32,9990,0
596,2,21,13660,0
549,1,29,5850,0
864,15,56,16990,0
3849,15,48,10000,0
3552,7,52,19500,0
1972,26,49,9490,0
2943,24,52,7900,0
5610,5,50,6200,0
4941,0,29,10990,0
3590,12,44,14990,0
957,20,53,26980,0
6289,1,34,4900,0
6434,1,26,5151,0
3352,19,43,7922,0
5255,23,49,24100,0
2857,0,23,11950,0
6179,8,26,7970,0
1558,41,58,8334,0
1643,2,23,5550,0
6283,13,54,25500,0
6122,4,52,18100,0
7361,15,47,9700,0
1472,7,49,23987,0
5814,0,47,15990,0
278,15,78,4365,0
1068,7,50,13600,0
2121,6,38,13500,0
6483,39,56,19987,0
5863,9,74,12500,0
7064,6,42,14600,0
7028,0,37,16885,0
1815,0,53,4243,0
2518,0,64,8248,0
532,13,58,4990,0
1630,4,36,9680,0
3221,19,78,13950,0
4118,23,58,18142,0
4974,23,88,4000,0
6358,2,57,13000,0
6318,1,23,3888,0
3992,0,27,9750,0
1541,1,26,14686,0
6099,24,45,7991,0
3753,41,59,19630,0
1893,20,66,13385,0
601,16,79,10489,0
3985,2,22,10900,0
6520,4,67,8575,0
6163,14,52,9000,0
15,1,30,18400,0
5246,11,50,20780,0
4717,15,38,20790,0
683,11,45,27500,0
5904,2,55,14290,0
6971,3,42,5990,0
65,9,36,19683,0
7380,24,62,9000,0
5035,11,40,25049,0
865,23,49,19990,0
7191,20,48,22250,0
1532,9,44,26990,0
6871,8,52,10125,0
931,11,72,13819,0
6094,5,31,9080,0
1121,2,45,19209,0
1162,0,38,16500,0
5887,0,42,16950,0
3443,15,47,9670,0
5076,0,28,14420,0
5412,5,31,8950,0
6412,12,51,6147,0
3620,6,34,6190,1
718,23,45,18280,0
5771,3,68,7069,0
5516,25,46,13500,0
347,2,23,8875,0
5102,1,57,9600,0
2985,5,55,4400,0
3861,0,45,13500,0
1676,10,66,8900,0
6506,18,51,15180,0
3688,6,51,10205,0
3337,1,40,4680,0
4365,1,43,7669,0
4965,9,31,6795,0
5703,15,71,19400,0
4708,5,27,15150,0
2173,13,49,4700,0
257,4,35,12490,0
3980,1,32,6598,0
5060,34,55,17500,0
3318,14,59,4790,0
7030,1,22,9990,0
3942,23,50,22670,0
452,38,60,5534,0
3589,6,34,13659,1
4333,10,73,11590,0
4270,10,49,11900,0
3458,4,57,15655,0
1837,0,52,11670,0
1844,16,47,9985,0
2441,8,27,24000,0
5646,17,81,6589,0
449,1,53,10990,0
2153,1,42,13990,0
4825,1,51,6300,0
3780,6,23,7340,0
6128,5,53,4250,0
4239,10,74,8999,0
265,16,54,11990,0
1471,14,51,17272,0
1916,6,24,13500,0
6804,4,34,12790,0
6450,16,36,5300,0
4607,4,34,10360,0
2467,1,44,7990,0
2112,2,47,14000,0
3893,19,44,9380,0
3891,0,30,19590,0
759,0,63,21188,0
24,10,61,8600,0
4950,7,50,6269,0
2028,14,51,10390,0
1609,19,48,23665,0
2451,9,52,6850,0
254,22,57,4472,0
848,2,66,5990,0
486,11,57,15800,0
786,5,66,29990,0
3914,15,53,9192,0
3966,4,21,14950,0
1662,14,61,14900,0
6570,2,32,17780,0
5724,8,37,6990,0
6416,2,50,5543,0
4378,41,61,15990,0
228,4,50,17460,0
6980,7,44,19400,1
958,26,55,17999,0
6136,6,45,9000,0
3035,9,69,5950,0
926,3,59,7500,0
112,8,30,11375,0
4713,7,34,14800,0
5935,3,43,23779,0
6847,17,42,10905,0
3305,2,41,10800,0
5049,36,52,4322,0
2741,15,58,9850,0
2034,7,61,12000,0
4392,2,35,11770,0
5130,1,51,16990,0
100,8,25,5900,0
2337,12,43,22885,0
4162,0,21,7090,0
3779,6,38,16490,0
1235,11,44,12790,0
4320,0,43,15990,0
5273,6,31,4795,0
5071,3,46,7800,0
3647,20,84,16280,0
2199,28,51,16000,0
3555,4,21,15900,0
1416,2,32,13990,0
6881,1,31,19286,0
994,4,62,9300,0
1583,20,75,6500,0
3080,35,61,7439,0
2629,0,44,10950,0
5792,21,45,13500,0
1437,2,22,12990,0
7048,3,27,12890,0
7267,2,25,19303,0
4520,25,52,13890,0
6161,10,59,14750,0
3326,7,27,19181,0
5397,16,52,19800,0
4355,7,36,18500,0
5141,0,52,12129,0
2525,10,69,16613,0
1346,6,69,18690,0
4536,6,59,9400,0
7008,11,37,13548,0
1144,27,46,6244,0
2423,11,41,12814,0
4989,15,64,19550,0
2080,20,55,21500,0
4671,2,34,13980,0
463,23,57,3590,0
5062,1,24,18380,0
2321,0,54,6985,0
598,19,50,5690,0
3931,12,32,14090,0
6790,2,59,5349,0
1755,27,51,6040,0
6925,22,62,3399,0
5492,7,41,3500,0
3315,1,49,11990,0
6714,35,56,11890,0
5500,32,48,14790,0
4651,1,46,13410,0
268,5,28,16250,0
6647,20,59,16400,0
7250,2,56,4650,0
856,4,21,9985,0
5933,27,62,11000,0
3159,14,42,9200,0
6232,1,23,4184,0
6045,14,32,21657,0
2131,1,27,3700,0
3127,7,28,16871,0
7414,19,37,15550,0
7001,1,25,11000,0
3126,0,36,12717,0
2254,1,23,11990,0
655,4,55,5550,0
3973,4,47,22500,0
240,22,40,23049,0
63,0,65,11490,0
2086,9,31,15990,0
1564,14,41,12300,0
2966,22,56,12800,0
3332,16,54,7700,0
2894,9,54,14500,0
1736,17,37,9096,0
7174,13,35,13990,0
5808,16,46,6300,0
7084,37,55,23622,0
4304,30,48,5900,0
3139,5,43,5980,0
7303,3,34,8900,0
3608,20,59,6540,0
2167,3,26,8490,0
6510,0,22,11485,0
5194,23,39,12650,0
6633,4,42,12990,0
6430,11,28,8910,0
5787,23,40,20900,0
5212,0,21,11950,0
4894,8,48,15809,0
7050,0,25,14900,0
2357,0,21,5000,0
1881,16,43,16995,0
7146,10,56,19880,0
5257,4,46,22618,0
6660,4,35,8900,0
2802,9,67,9485,0
4091,5,29,5500,0
6053,2,48,12000,0
2763,6,53,9850,0
1509,16,55,23250,0
169,2,24,7560,0
1941,10,31,10500,0
4316,2,67,13000,0
3282,1,50,9490,0
602,7,46,3900,0
6280,35,68,10690,0
6262,19,43,4985,0
252,19,36,19500,0
6194,2,32,12000,0
5238,4,42,10050,0
1756,2,38,10990,0
2405,15,41,4401,0
5559,4,49,7800,0
1654,5,42,13670,0
5304,2,54,12900,0
4696,35,65,7500,0
5103,1,25,15900,0
2495,1,30,15100,0
1879,0,21,20600,0
2874,3,28,8100,0
6840,15,38,12485,0
3801,13,65,6100,0
650,4,40,12990,0
2163,3,47,23720,0
6858,2,67,9742,0
3819,1,34,3936,0
1572,20,50,20990,0
5655,8,67,18800,1
2623,8,28,4800,0
1902,0,53,9030,0
3277,9,39,22472,0
1505,20,74,4505,0
37,25,58,18538,0
5963,6,55,5990,0
4812,1,65,5800,0
1788,15,51,17490,0
2164,20,45,7990,0
6348,1,43,19000,0
2890,26,45,15990,0
7368,9,55,10760,0
3154,2,35,5990,0
3006,24,55,14990,0
4994,6,32,8500,0
4927,15,74,12500,0
293,34,53,20245,0
5285,0,22,14000,0
7167,6,34,7190,0
6345,16,46,17900,0
3945,2,28,18390,0
3209,25,49,14164,0
4058,8,39,12100,0
3410,2,24,12490,0
5790,17,75,20450,0
1400,1,29,8990,0
6704,3,26,13430,0
2252,28,55,19360,0
1877,26,55,22789,0
2115,30,57,6900,0
4649,39,60,19411,0
6055,0,58,5990,0
1940,27,50,7185,0
1612,3,39,21990,0
887,7,69,10990,0
1530,13,56,10000,0
2019,0,28,8240,0
5488,0,28,10900,0
2358,14,42,16680,0
4563,6,24,12200,0
7004,20,53,17500,0
4317,4,23,7701,0
7288,6,59,13880,0
889,15,36,9170,0
7157,6,33,15000,0
3927,1,49,13750,0
1869,19,51,18990,0
1278,2,46,8690,0
2873,23,79,6353,0
730,24,53,15990,0
19,44,60,13800,0
4076,2,63,20590,0
4368,9,68,4126,0
6226,30,47,13690,0
4189,17,77,19500,0
6591,2,26,21000,0
3308,38,57,11110,0
1351,2,38,6500,0
3961,1,50,15990,0
6073,11,77,17460,0
4827,6,23,6640,0
6820,7,38,29490,0
6171,3,36,2897,0
1915,0,30,8700,0
6336,29,48,6500,0
6057,11,38,15340,0
6773,23,58,15775,0
2908,40,62,7617,0
113,26,52,10990,0
2655,23,48,15470,0
2478,17,59,4300,0
1677,0,43,11990,0
1476,2,38,14999,0
2420,1,54,20168,0
2678,17,60,11900,0
4174,3,66,9873,0
7193,13,44,9000,0
6593,8,25,6990,0
5338,12,58,20290,0
2345,15,35,14500,0
1534,0,25,14500,0
4578,0,28,15799,0
548,18,40,6300,0
3910,4,59,14950,0
2549,12,66,8900,0
6703,17,35,10775,0
6204,1,46,6409,0
5148,1,36,8950,0
5548,23,45,7813,0
2240,7,48,13285,0
83,14,35,17960,0
5586,7,27,12400,0
2718,0,54,15120,0
5693,1,33,7750,0
6991,4,41,3900,0
4078,11,28,10500,0
4414,16,48,27840,0
4359,5,67,6712,0
5838,7,35,16200,0
742,13,46,15635,0
1071,1,24,11590,0
1791,13,48,19000,0
6537,3,26,7990,0
5852,10,74,4430,0
2458,3,47,17999,0
6764,4,57,7800,0
5296,5,44,6500,0
1271,3,36,13500,0
6731,2,44,9500,0
4857,24,51,14990,0
166,18,46,2500,0
4888,10,72,8389,0
1710,11,47,10390,0
3936,19,40,13490,0
1617,0,33,14950,0
6253,40,66,16150,0
5152,3,40,12980,0
6009,13,36,6200,0
5460,0,29,10970,0
5030,1,31,20250,0
3813,21,77,5800,0
3182,30,61,9100,0
2471,11,52,19900,0
2463,0,63,8450,0
3299,37,69,23300,0
5716,24,47,5255,0
2287,12,43,15500,0
5717,26,45,14800,0
1559,1,31,15000,0
6725,27,58,7067,0
1413,6,55,11700,0
4505,32,51,15990,0
7138,0,24,10548,0
6859,34,54,15700,0
1053,15,32,3900,0
2951,4,28,11090,0
5137,5,30,15800,1
6443,3,31,14300,0
682,9,54,24550,0
880,28,72,14105,0
4523,1,52,11990,0
1600,14,73,7078,0
4100,1,39,1600,0
6224,4,54,9586,0
2847,16,77,5990,0
2263,13,49,14280,0
6027,0,28,14500,0
5446,16,61,15570,0
2523,1,29,2239,0
2680,2,25,6250,0
7083,39,56,5985,0
2926,2,44,5641,0
1052,4,36,20980,0
5549,25,48,11450,0
6455,0,48,19990,0
2387,12,49,15990,0
1101,3,23,21942,0
2755,18,49,12950,0
3286,1,24,11400,0
6063,5,61,10561,0
1034,11,45,9990,0
1061,1,52,10990,0
1381,1,30,7725,0
2620,4,27,14975,0
1189,5,70,20458,0
1586,10,30,20710,0
881,46,62,13420,1
5955,20,44,8999,0
17,3,22,9078,0
1412,9,52,14410,0
1149,1,38,10790,0
2465,1,22,4795,0
5377,8,32,7940,0
5505,11,71,16990,0
5157,10,30,9490,0
26,44,61,19312,0
4709,6,39,9500,0
3334,17,57,5690,0
2440,18,46,9900,0
4420,3,50,10990,0
6696,15,45,9600,0
1623,30,47,8469,0
4215,7,44,6200,0
5820,30,46,14350,0
3937,0,30,10900,0
389,5,29,12990,1
1152,1,24,11690,0
5129,13,58,9990,0
5856,28,55,17945,0
6368,24,83,9850,0
6792,16,48,12750,0
3193,37,55,22770,0
5419,4,53,11480,0
496,1,48,13000,0
5659,4,37,9900,0
1867,14,39,17090,0
85,0,33,8900,0
1957,5,49,15050,0
1490,15,44,9820,0
2072,28,52,27500,0
4845,3,23,18500,0
1146,6,66,6490,0
1699,9,36,29172,0
5953,24,48,5768,0
1611,13,57,24950,0
1001,3,56,16490,0
5910,9,34,7990,0
3871,4,59,11420,0
4743,6,27,9699,0
6822,7,32,5750,0
3078,3,48,19250,0
5155,1,29,14990,0
3279,15,40,18900,0
1748,22,55,16280,0
5159,2,49,5698,0
1112,1,31,12500,0
2006,31,53,7520,0
2818,16,43,6600,0
393,8,69,8021,0
3270,10,54,8059,0
5962,3,37,3924,0
4077,33,68,3246,0
4848,9,73,14100,0
2124,0,54,16937,0
1103,4,28,6560,0
1995,0,48,8595,0
5523,16,46,17860,0
3560,5,28,16200,0
2413,0,30,12990,0
4503,16,77,11890,0
7287,0,23,20990,0
4745,2,68,1600,0
5286,24,51,6749,0
1477,17,55,8500,0
1665,1,66,7896,0
6422,14,57,20600,0
1415,2,51,6789,0
3617,8,58,6373,0
5747,17,40,12290,0
2310,25,42,15980,0
3796,2,27,10500,0
2154,2,44,10900,0
6502,17,44,10900,0
3548,15,50,13990,0
4220,31,59,16400,0
3901,0,22,9990,0
344,10,51,27990,0
6524,13,62,15830,0
2535,17,50,14495,0
2388,21,76,5900,0
5164,0,27,6950,0
2268,17,50,4812,0
3977,28,59,9932,0
3824,15,54,6590,0
2191,32,51,4200,0
3316,4,48,8200,0
1694,2,58,6069,0
4602,1,39,16890,0
229,4,33,8970,0
4808,0,43,7600,0
5186,15,60,9300,0
1002,24,53,25530,0
6222,24,51,4761,0
214,21,42,9016,0
