,Job tenure,Age,Car price,Default (y)
7024,4,69,14320,0
451,1,27,11984,1
893,0,35,10470,1
3781,1,37,15450,0
1543,2,36,8500,0
6067,0,31,5990,0
3409,1,32,13495,1
5410,2,37,11000,0
1548,5,51,14800,0
5306,0,50,7551,0
3611,1,49,32000,1
2229,1,60,8990,1
5039,1,18,21990,1
4669,3,53,12599,1
6983,1,27,9980,1
6961,3,38,15190,1
396,0,31,15869,0
497,0,26,16324,0
4315,3,23,22422,0
1839,1,21,21690,1
4210,3,23,14990,0
2031,6,64,3477,0
256,7,32,15680,0
3550,0,63,11300,0
724,2,65,4000,0
5662,1,38,7990,1
2142,1,22,14000,0
2835,3,42,1501,0
1420,1,52,3750,0
4640,1,54,15990,0
5004,6,35,23819,0
5360,4,31,12537,0
4195,0,36,14990,0
2543,2,45,9090,0
586,1,28,10990,0
3258,1,37,13890,1
1746,5,42,20990,0
5860,4,45,16325,0
758,6,34,12740,0
4224,2,68,10408,0
837,2,55,11950,0
842,0,28,9500,1
6305,0,40,12390,0
2101,5,43,26990,1
5382,2,49,8298,0
181,4,52,3927,0
2499,3,46,13499,0
1328,0,18,10990,1
6060,1,25,10900,1
5044,1,28,10600,0
457,0,63,19615,0
5840,4,37,17000,1
1372,2,54,17021,0
4204,4,52,11990,0
6945,1,19,4400,0
3882,3,31,11370,1
2907,2,46,12980,0
1047,0,50,7990,0
2917,1,51,14519,0
776,1,39,6900,0
7013,3,68,17950,1
2215,3,20,24377,1
3606,0,26,14490,0
2579,4,20,8566,0
1615,0,60,6637,0
2364,7,27,25000,0
6687,1,29,8626,1
7107,1,46,16410,1
4086,5,70,15740,0
5452,5,65,3990,1
1822,0,43,18950,0
5833,0,63,14990,0
29,2,29,8200,0
3715,6,33,13659,1
2794,2,40,10900,0
527,0,46,8990,1
4051,6,33,15079,1
3836,4,44,12480,0
2758,1,58,11400,0
1945,2,20,7990,0
5812,1,21,21990,0
7132,1,46,7490,0
6885,1,24,3800,0
3053,1,27,14790,0
1253,5,38,11990,0
3204,2,58,9290,0
3355,7,29,5205,0
1606,5,42,7430,0
2751,3,38,11834,0
3626,7,49,16388,0
5515,0,51,18710,0
3100,0,33,10950,0
6527,4,43,26500,0
5972,5,31,9900,0
5165,1,20,8700,0
4025,3,52,13490,1
6869,4,39,12500,0
314,5,58,18950,0
6193,4,51,3810,0
3055,0,18,6690,1
2350,0,34,5900,1
219,0,19,13000,0
6451,4,23,12035,1
5880,3,32,9650,0
4140,3,32,10900,0
7106,0,27,11990,1
6156,1,25,9385,0
3378,3,51,11900,0
6827,7,39,12100,0
2206,4,29,22750,0
6112,1,49,9990,0
6246,4,30,7990,0
4236,0,21,8900,1
947,4,69,14450,0
6459,1,33,17690,0
3875,0,24,12890,0
859,3,50,13450,1
1379,2,19,16500,1
2197,3,35,13500,0
2954,0,32,4045,0
6355,0,50,12990,0
5635,1,23,5666,1
6371,2,24,23900,0
7369,1,52,15800,0
6606,4,68,4342,0
1632,5,36,6900,0
897,3,66,16090,0
3038,3,44,18500,0
4446,1,41,25900,0
5303,2,60,18000,1
6476,0,49,14900,1
3742,2,38,8500,1
2301,6,31,19985,0
5079,0,40,13040,0
3125,0,27,14890,0
233,0,27,3546,1
4038,2,63,13990,1
6248,4,41,9150,0
220,1,26,12490,0
6927,4,55,9490,0
1405,7,41,15785,0
3964,1,42,9576,0
6989,6,33,15340,0
1919,6,28,4600,0
5841,2,19,11853,0
4003,1,35,21080,0
1088,0,42,22000,1
2554,1,43,11602,0
3567,7,33,17500,0
3269,0,24,10500,0
1293,1,23,3490,0
4154,0,31,17303,1
952,3,59,16940,0
2561,3,47,22000,0
1188,7,50,13500,0
438,4,38,20590,0
6162,1,24,7900,1
2380,0,49,8905,0
3954,2,30,9246,0
4094,0,27,13550,0
1104,0,33,30069,0
6888,3,50,10000,0
4411,0,48,15000,0
2991,2,49,19179,0
4335,0,23,12950,1
6878,5,51,14390,0
1115,3,31,17205,0
3206,4,57,9000,0
1419,1,34,12890,1
5388,6,40,10430,0
1030,0,18,9900,1
76,0,34,16700,0
4370,1,24,7990,1
6538,1,28,2950,0
2260,0,55,8180,0
4838,2,20,21990,1
2886,6,23,19400,0
2217,5,64,5000,0
4959,5,34,17900,0
378,0,56,5648,0
5444,1,32,9990,0
596,2,21,13660,0
6666,1,21,11750,1
549,1,29,5850,0
4672,0,22,3895,1
6243,0,52,29500,0
5610,5,50,6200,0
4941,0,29,10990,0
4830,5,29,16990,1
1406,1,18,10990,1
5584,0,20,11313,0
6289,1,34,4900,0
6434,1,26,5151,0
2857,0,23,11950,0
6179,8,26,7970,0
1643,2,23,5550,0
6091,0,29,11800,1
6122,4,52,18100,0
5114,0,32,7165,1
5814,0,47,15990,0
5939,0,20,10120,0
3418,4,22,7995,1
1068,7,50,13600,0
2121,6,38,13500,0
7064,6,42,14600,0
7028,0,37,16885,0
1815,0,53,4243,0
2518,0,64,8248,0
3119,0,32,29990,1
1630,4,36,9680,0
6358,2,57,13000,0
2715,1,24,13490,1
6318,1,23,3888,0
3992,0,27,9750,0
2598,1,18,11690,1
2843,6,40,11900,1
1541,1,26,14686,0
3985,2,22,10900,0
259,0,26,5019,1
6520,4,67,8575,0
15,1,30,18400,0
5904,2,55,14290,0
1620,4,21,8890,1
6971,3,42,5990,0
3721,0,56,13300,1
5974,4,29,10585,1
1891,3,19,27290,1
6094,5,31,9080,0
1121,2,45,19209,0
1162,0,38,16500,0
5887,0,42,16950,0
86,2,66,9500,1
5076,0,28,14420,0
5412,5,31,8950,0
3620,6,34,6190,1
2107,0,23,10990,1
5771,3,68,7069,0
347,2,23,8875,0
5102,1,57,9600,0
5889,1,38,2500,1
2985,5,55,4400,0
5576,0,29,23000,0
3861,0,45,13500,0
3688,6,51,10205,0
2728,0,29,10980,1
6680,1,21,22995,1
3337,1,40,4680,0
4365,1,43,7669,0
4708,5,27,15150,0
1961,0,22,5990,1
257,4,35,12490,0
3980,1,32,6598,0
7030,1,22,9990,0
3589,6,34,13659,1
3458,4,57,15655,0
1837,0,52,11670,0
449,1,53,10990,0
2153,1,42,13990,0
4825,1,51,6300,0
3780,6,23,7340,0
6128,5,53,4250,0
1263,3,20,6960,1
1916,6,24,13500,0
1464,0,43,10990,1
2588,2,45,26159,0
4970,1,28,14351,1
6804,4,34,12790,0
4607,4,34,10360,0
2467,1,44,7990,0
2112,2,47,14000,0
4438,1,46,25590,0
3891,0,30,19590,0
1055,3,58,5628,1
759,0,63,21188,0
4950,7,50,6269,0
848,2,66,5990,0
3908,0,22,10333,1
437,4,27,8990,1
786,5,66,29990,0
3966,4,21,14950,0
6570,2,32,17780,0
6416,2,50,5543,0
1309,1,26,18980,1
228,4,50,17460,0
6980,7,44,19400,1
6136,6,45,9000,0
926,3,59,7500,0
112,8,30,11375,0
4713,7,34,14800,0
5935,3,43,23779,0
3305,2,41,10800,0
7074,0,32,7390,1
4392,2,35,11770,0
5130,1,51,16990,0
100,8,25,5900,0
1005,5,32,8450,1
4162,0,21,7090,0
3779,6,38,16490,0
4320,0,43,15990,0
5273,6,31,4795,0
5071,3,46,7800,0
6230,1,27,11984,1
509,0,21,13590,1
3555,4,21,15900,0
1416,2,32,13990,0
6881,1,31,19286,0
1544,1,26,5675,1
994,4,62,9300,0
5707,1,23,28400,0
2629,0,44,10950,0
1437,2,22,12990,0
2804,0,20,12300,0
7048,3,27,12890,0
7267,2,25,19303,0
2977,3,29,24900,0
3326,7,27,19181,0
4355,7,36,18500,0
5141,0,52,12129,0
3909,0,39,20900,1
175,4,26,11650,1
1346,6,69,18690,0
4536,6,59,9400,0
2505,3,61,24990,0
757,1,26,16790,1
4671,2,34,13980,0
324,2,38,11480,1
1210,0,18,10078,1
5062,1,24,18380,0
2321,0,54,6985,0
6790,2,59,5349,0
4385,4,21,10900,1
5492,7,41,3500,0
3315,1,49,11990,0
4651,1,46,13410,0
268,5,28,16250,0
7250,2,56,4650,0
856,4,21,9985,0
205,1,37,18490,1
7284,2,20,16877,1
1962,0,19,6780,0
6232,1,23,4184,0
2131,1,27,3700,0
3127,7,28,16871,0
7001,1,25,11000,0
3126,0,36,12717,0
2254,1,23,11990,0
655,4,55,5550,0
2209,1,29,14400,1
3973,4,47,22500,0
63,0,65,11490,0
5824,1,18,24990,1
4705,0,22,8900,1
7338,2,26,13990,1
3139,5,43,5980,0
7303,3,34,8900,0
745,4,31,13990,1
5385,0,22,10900,1
2167,3,26,8490,0
5668,1,20,15334,0
6510,0,22,11485,0
1272,8,25,7652,1
7145,1,25,12900,1
3426,0,49,26450,0
551,0,19,8999,1
1057,5,64,5199,1
6633,4,42,12990,0
5212,0,21,11950,0
6250,2,22,19085,0
7050,0,25,14900,0
2357,0,21,5000,0
4928,2,34,8700,1
5257,4,46,22618,0
6660,4,35,8900,0
4091,5,29,5500,0
6053,2,48,12000,0
2763,6,53,9850,0
169,2,24,7560,0
4316,2,67,13000,0
2077,2,33,16139,1
3282,1,50,9490,0
602,7,46,3900,0
6194,2,32,12000,0
5238,4,42,10050,0
1756,2,38,10990,0
5559,4,49,7800,0
1654,5,42,13670,0
5304,2,54,12900,0
5103,1,25,15900,0
371,2,22,26480,1
2495,1,30,15100,0
1879,0,21,20600,0
2874,3,28,8100,0
650,4,40,12990,0
883,2,19,12700,0
2163,3,47,23720,0
3979,1,24,14050,1
6858,2,67,9742,0
3819,1,34,3936,0
2623,8,28,4800,0
1902,0,53,9030,0
2580,1,27,9900,1
1552,1,33,8450,1
5963,6,55,5990,0
4812,1,65,5800,0
2864,0,20,22990,1
6348,1,43,19000,0
3154,2,35,5990,0
4994,6,32,8500,0
5285,0,22,14000,0
7167,6,34,7190,0
1142,5,35,10105,1
6768,1,33,5490,1
3945,2,28,18390,0
4423,1,33,4990,1
1769,0,30,29790,1
1872,4,55,11343,1
4738,0,64,4500,1
3410,2,24,12490,0
3934,0,32,12490,1
4685,2,20,27490,0
1400,1,29,8990,0
6704,3,26,13430,0
6055,0,58,5990,0
3671,0,32,24600,1
1612,3,39,21990,0
2019,0,28,8240,0
5488,0,28,10900,0
4563,6,24,12200,0
4317,4,23,7701,0
7288,6,59,13880,0
7157,6,33,15000,0
3927,1,49,13750,0
2486,0,20,10890,1
1278,2,46,8690,0
1244,0,36,15990,1
6836,0,27,18400,1
4076,2,63,20590,0
6591,2,26,21000,0
3607,0,22,25500,1
1351,2,38,6500,0
1657,4,22,9490,1
3961,1,50,15990,0
4827,6,23,6640,0
4952,7,47,18490,1
6171,3,36,2897,0
1915,0,30,8700,0
1978,3,21,23000,1
6973,3,23,17950,1
1677,0,43,11990,0
1476,2,38,14999,0
2420,1,54,20168,0
3008,6,57,7790,0
4174,3,66,9873,0
7026,4,66,25950,0
6593,8,25,6990,0
1618,0,43,12600,1
1534,0,25,14500,0
4578,0,28,15799,0
3910,4,59,14950,0
680,1,46,13500,1
6204,1,46,6409,0
5148,1,36,8950,0
3383,2,26,14950,1
2240,7,48,13285,0
5586,7,27,12400,0
2718,0,54,15120,0
5464,8,30,16990,1
5693,1,33,7750,0
6991,4,41,3900,0
2929,2,21,27000,1
4359,5,67,6712,0
5838,7,35,16200,0
1071,1,24,11590,0
6537,3,26,7990,0
217,1,64,22610,1
2458,3,47,17999,0
6764,4,57,7800,0
5296,5,44,6500,0
289,3,27,13590,1
1271,3,36,13500,0
6731,2,44,9500,0
1385,3,25,11290,1
1617,0,33,14950,0
5152,3,40,12980,0
5460,0,29,10970,0
6411,1,25,6190,1
5030,1,31,20250,0
2463,0,63,8450,0
2949,1,54,8800,1
1559,1,31,15000,0
1413,6,55,11700,0
5458,4,53,11000,1
7138,0,24,10548,0
3821,2,63,13510,1
2951,4,28,11090,0
3800,0,38,25390,0
5137,5,30,15800,1
6443,3,31,14300,0
4523,1,52,11990,0
4100,1,39,1600,0
6224,4,54,9586,0
6027,0,28,14500,0
2523,1,29,2239,0
2680,2,25,6250,0
2366,1,31,22950,1
2926,2,44,5641,0
5106,1,19,15950,1
1052,4,36,20980,0
4024,0,36,18900,1
6539,1,38,8000,1
446,4,51,25290,0
2488,2,45,11990,1
6455,0,48,19990,0
1101,3,23,21942,0
5404,3,25,18000,1
3286,1,24,11400,0
6063,5,61,10561,0
1061,1,52,10990,0
5270,2,52,17800,1
1381,1,30,7725,0
2620,4,27,14975,0
3412,6,36,7999,1
1189,5,70,20458,0
6312,2,44,12990,1
4198,1,25,20000,1
17,3,22,9078,0
2615,0,41,14500,1
1149,1,38,10790,0
2465,1,22,4795,0
4674,2,18,20890,0
5377,8,32,7940,0
4081,0,20,21600,0
4709,6,39,9500,0
6272,1,42,7310,1
4420,3,50,10990,0
4215,7,44,6200,0
3937,0,30,10900,0
389,5,29,12990,1
1152,1,24,11690,0
5419,4,53,11480,0
496,1,48,13000,0
5659,4,37,9900,0
85,0,33,8900,0
1957,5,49,15050,0
6722,4,32,22777,1
4845,3,23,18500,0
620,4,52,4781,1
1146,6,66,6490,0
5362,3,22,18990,1
1001,3,56,16490,0
4660,0,25,9281,1
3871,4,59,11420,0
7186,2,49,19990,1
4743,6,27,9699,0
6822,7,32,5750,0
3078,3,48,19250,0
2944,0,20,10990,1
4394,2,35,9780,1
6552,3,37,8650,1
5155,1,29,14990,0
5159,2,49,5698,0
1112,1,31,12500,0
5962,3,37,3924,0
5845,7,29,7500,1
2124,0,54,16937,0
6020,1,54,33485,0
4030,1,23,8990,1
1103,4,28,6560,0
1995,0,48,8595,0
3560,5,28,16200,0
2483,4,42,9990,1
2413,0,30,12990,0
7287,0,23,20990,0
3479,1,46,10000,1
4745,2,68,1600,0
1665,1,66,7896,0
4099,1,47,6100,1
4305,1,64,13994,1
1415,2,51,6789,0
3796,2,27,10500,0
2154,2,44,10900,0
3901,0,22,9990,0
5164,0,27,6950,0
7255,1,36,23490,0
4977,6,65,12900,1
3316,4,48,8200,0
5737,0,39,19500,1
1694,2,58,6069,0
4602,1,39,16890,0
229,4,33,8970,0
4808,0,43,7600,0
5912,2,23,18900,1
3792,0,50,16500,0
6249,6,25,7671,0
1193,2,55,7990,0
495,3,46,14000,0
2264,1,47,8100,0
662,5,54,6731,0
4898,4,33,10000,1
4347,0,26,5990,1
5046,0,37,9945,1
6830,1,18,13690,0
2694,2,34,16800,0
684,5,34,13174,0
3956,6,45,15490,0
3682,0,23,7749,1
4019,0,37,16500,1
7377,3,48,4600,0
3989,6,66,9085,0
2176,1,28,11000,1
3406,5,33,13000,0
4746,5,38,18700,0
6103,3,65,5101,0
49,0,30,7480,1
5753,7,46,12490,0
2053,5,35,14351,0
1123,2,23,7995,0
6548,2,54,4888,0
1878,4,58,15800,0
6951,2,29,15730,0
534,4,68,6600,1
2988,1,44,18900,0
4593,1,23,15000,0
144,4,45,3490,0
1407,1,21,15000,0
2569,3,41,21990,0
5198,7,29,10850,0
5558,2,40,6990,0
6337,5,52,10990,0
2042,0,29,5190,0
6220,2,32,6500,0
6504,1,45,18900,0
6950,0,28,13490,0
402,5,64,12900,0
1220,0,25,10750,0
1410,1,21,9190,0
4299,0,20,27980,0
106,6,28,20400,0
1642,1,45,18990,0
6507,5,32,13800,1
2996,7,47,7500,1
818,0,25,7950,0
349,1,29,16800,0
2722,0,29,14080,0
6671,1,55,7860,0
811,1,30,8490,1
4908,6,62,20839,0
5899,2,55,5900,0
7299,4,45,16660,1
567,4,47,6594,1
6033,5,53,9980,0
1789,2,48,5602,0
4323,4,53,16990,0
109,2,23,17990,1
4039,0,25,13500,0
507,4,23,20960,0
1231,8,35,5800,0
577,2,25,27839,1
1042,5,49,11999,0
3728,8,34,5630,0
2002,3,31,26490,0
3658,4,31,16050,0
1754,0,33,9890,1
6996,4,29,15980,0
731,7,30,7450,0
51,2,22,13000,0
239,5,29,4467,0
1705,0,20,26000,1
3116,7,46,5327,0
1780,5,22,15370,1
6199,0,37,7475,0
6818,2,56,5000,0
4844,1,55,28980,0
493,1,41,9990,0
1170,4,63,13230,0
6531,0,35,14320,0
82,4,37,28854,1
2276,5,37,25000,0
873,4,58,9780,0
1513,3,20,11900,0
