,Benchmark,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History
488,0.3037618022494681,0.06976010344570407,0.0047994796422181595,0.13889221105118357,0.010130960709322526,0.17043201612813358
109,0.2973855140006635,0.12278770782804342,0.07390233078619937,0.12353203293184464,-0.06284137896741185,0.1711711704470731
255,0.3155581489854756,0.1650081307243001,0.0210573649551744,-0.02759958663727723,0.00984120921563542,0.195386384621518
567,0.7044648189442977,0.05521272984004782,-0.0720645320380757,-0.07809915947150611,-0.012736071780995848,0.828369165532845
205,0.33754887436568115,0.04223606920899976,0.01290282289488513,0.15037609556339157,0.0077453802654130505,0.18185296709816207
487,0.67974834299118,0.44231670666121453,0.07936032193681625,0.10540703882600387,0.008602042679712114,0.07536132265783292
147,0.3148625782208469,-0.024098402661501917,0.07448971051320767,0.1606566071592384,0.01001390807169709,0.17571559375827864
6,0.3185836786238787,0.0620392107313989,0.07237973558160136,0.12140418798208866,0.02204611011231929,0.16862454550676473
524,0.6242366056846264,0.29708380057938566,0.16413241946006937,0.3073046740037158,0.030427389749221954,0.09050794468321152
290,0.35412953346553366,0.12103869654640889,0.07822368697429456,0.04593800287892165,0.017792724293108266,0.1630340161555681
390,0.3216160240533121,0.13400372960942533,0.01316822079562148,0.04824939729545989,0.005373008095788205,0.18549735234381778
418,0.30932837452385886,-0.030357490382875815,0.1173576335573542,0.1010539613463202,0.009798771271483863,0.18339900498024286
386,0.339406640380861,0.03504835675136276,0.053324723574663786,0.10982505922022213,0.013367362991883867,0.17846846067717248
447,0.5853425256492357,0.5591086885046331,0.04588875986039189,0.06707560877016563,-0.0029313527673396392,0.04325409761927424
411,0.3142443859743878,0.06967929988537494,0.013346787018961678,0.07253694887470864,0.004805695300705087,0.18581654784042323
259,0.6613988446591198,0.280545326510684,0.1087701655251289,0.3294066178758909,0.01743184101803057,0.08397668077835496
282,0.32367425148468476,0.033330664886845246,0.06679577018009979,0.14911905900931846,-0.011792684855826652,0.16099640542039717
122,0.23741516912163727,0.1723098951568449,0.09655034168975034,0.1344650815022862,0.005568640588335704,-0.07039059090764901
78,0.7124215219532768,-0.055648415350018424,-0.11667219645938946,0.033403323791225736,0.018148543949849927,0.8293914270208821
550,0.8623724353978742,0.1376093473644327,0.056785586145168584,0.1250140923981215,0.008534206268984698,0.4510782131310715
320,0.3061812023055376,0.003217326640998371,0.05459518273607294,0.17001374517857804,0.021344517660614935,0.17546876245810877
572,0.30469638865955234,0.19429548297381122,0.041850242925080224,-0.03504988387435267,0.006842877369773498,0.18668207828471833
151,0.3375018582675543,0.039303457234983734,0.16409911746222797,0.0578867221960737,0.022891787957740443,0.15947932929186934
375,0.355242024881495,0.09437526309382069,0.044278609604349775,0.12038313211746483,0.024522139103865113,0.1576887373982884
299,0.6501141966497168,0.2749095996773006,0.3175598942995124,0.10344677553071029,-0.003241117609688935,0.07713822402776378
427,0.34439235293966325,0.1975861383099755,0.0022070142205692267,0.027744047113834006,0.009978141243766265,0.16782168068833506
163,0.31874404261283973,0.09816850264358408,0.04763908393196559,0.08700906478773758,0.014178640382576047,0.17676783508186245
499,0.8135450986746497,0.01883561533733049,-0.02283027437202564,-0.05149145261224831,-0.02466855536951419,0.707946247842738
396,0.6890581476994774,-0.06354374837642685,0.08891780777583147,0.0005459062815874788,0.006355993052180111,0.7767954090289084
325,0.7492287096550175,0.08805881448960048,0.09242376066199756,0.03803985673121548,0.02473757061202415,0.5983519449438406
265,0.3563930576667359,0.0331950456486535,0.08392336543185105,0.09651706648354055,0.0099818920721635,0.17484213299108636
531,0.33421183735722176,0.04306545774252451,0.013755520147735605,0.08804196255344404,0.004324035351236224,0.19716483990607084
478,0.3576799047332451,0.09827909849803992,0.033977334494161175,0.07628965268615044,0.004535314156526711,0.17501295643294945
513,0.5193656170348475,0.2772593597100164,0.1940534473756632,0.0936612393251427,0.1256213783072664,0.05855131540480232
301,0.3558547259151805,0.059838171044633744,0.0750269095145871,0.10750605598036363,0.01720885426981456,0.16601793410373208
278,0.32368317631293975,0.16294153144394488,0.03733084299761068,0.07627971299089778,0.019791031705002377,0.16151503782121024
143,0.364182027916451,0.0430580632522557,0.07762100922575194,0.1353613687394388,0.017765771911910956,0.15812621794756385
438,0.785730228419019,0.09649362380605818,0.07480563743078114,0.1152594737351996,0.027401141023432055,0.5302121725741142
442,0.3460963006972681,0.05537246154650744,0.0938590419398341,0.11319828636438854,0.016350557565999662,0.15747786046746903
199,0.6294526662602906,0.24810007145863971,0.14141839397672681,0.28296214599681613,0.0189730296148267,0.06917224146933025
41,0.33786696604707256,-0.02773397346042401,0.13061070344964754,0.14194184887119357,0.01247279041914128,0.16150330308665323
430,0.33475775649879214,0.11407841824780177,0.011769456511395333,0.06130281595049423,0.004960202639040117,0.18353917879577414
553,0.7661319742903212,0.20250221513208527,-0.03532130989215607,0.12356335234896167,0.018113152204758655,0.5522705264619875
547,0.35407513573712107,0.003068579503416193,0.07447328724315401,0.0832358117950051,0.012611946152678953,0.18057690848578847
364,0.35303831246158063,0.13069938374961118,0.0022077375946173237,0.0854820221723256,0.006399422286693773,0.16918441022831623
231,0.3222159294038367,0.07232427690458511,0.04112089434323645,0.11910409963400485,0.035447552059355014,0.1780751595280901
245,0.5816719521197107,0.4933268744068335,0.2002515841355819,0.011670059558868571,0.045027944743225044,0.0820181053558401
313,0.3470260003137834,0.18076970106540693,0.008067630007998967,0.09017725557673177,0.014268526305952697,0.14262498188885717
167,0.29483420909818076,-0.028177026669032802,0.24609822755139907,-0.0021101088897632187,0.01705820492640238,0.168271190680113
332,0.3376091619663426,0.07929738839463704,-0.015054753521277643,0.10170328332514586,0.008856107720362369,0.18917857608266064
494,0.7016033183900325,0.1597439502352952,0.13391400443583684,-0.045617521384008486,0.03242473266238542,0.6371251690016109
466,0.6604346031280617,0.14019993737188277,0.05560249449378394,0.02955422368997514,0.08452628430507697,0.6532163032006785
263,0.36109711087620183,0.11382622862135,0.008330964953116842,0.12264624801420429,0.011295057094038304,0.16154616969690744
29,0.3536504090760614,0.05276818101540737,0.01157856613760707,0.14969826728874686,0.009539053196606109,0.17250662610628015
238,0.3354279802367778,0.1265003849421603,0.012018833016549097,0.05315872262645443,0.007622031594406629,0.18886286349813844
250,0.8430605087923696,0.17143185302068198,-0.032619668572516046,0.166875775349813,0.003459898071774624,0.4775841117909756
162,0.5800910358201966,-0.054588458036589085,-0.0758980662014781,-0.0888755841647313,0.0021309795706313233,1.01323836128665
149,0.358999904836125,0.0716513247068569,0.039339224062914506,0.13158969645295948,0.012729990080666633,0.16472381793178903
226,0.6291815906770262,0.2923469865630327,0.14213006008184093,0.23652648856447453,0.00726814093512684,0.07637849373590233
353,0.6581067790114785,-0.08229794394590546,0.08988589658516014,0.023396220793906686,0.02178170350194513,0.7879960256222303
533,0.686447108175605,0.2606497002766618,0.0929388029842021,0.3471421420359411,0.021677832346972913,0.09923448807408046
94,0.33427509561397395,0.08818674452957774,0.032522414950502,0.10985219914283921,0.031048526931805442,0.17520130160175384
612,0.33433039354120186,0.1696335719288862,0.0009569166990310417,0.019983047327309798,0.004632701736697955,0.18100356521597488
221,0.35588475397566355,0.05473171288973269,0.06462704120081382,0.13016727515819926,0.015321330253796223,0.16621187872350102
85,0.3228881978791313,0.060745550017189634,0.13210208640365423,0.05599989476247191,0.021772594347265962,0.16026678892223917
388,0.3255676139330199,0.06385035180627048,0.1331440665324084,0.056703898461003044,0.023193729643718564,0.16063126227592547
187,0.3036263094677765,-0.012749012138966478,0.06618751977222401,0.12402810677901156,0.011502156404828994,0.1869709724462003
89,0.3303529293755448,0.13318789764139355,0.09960158700764474,-0.0034470380886977557,0.01482078220418406,0.18181920964258677
475,0.3800372553709717,0.10674482535714339,0.0984764456549975,0.04926474654259369,0.011310381907204228,0.15221702893238998
34,0.7210552902112377,0.20852802811878213,0.2711484565019645,0.26363061756210726,0.026348631783534048,0.095058851569218
217,0.3572963943179448,0.06866271822319626,0.07901722830499415,0.08982081971246797,0.014570173283985393,0.16965162948845566
72,0.31487669848226446,0.07837063907257258,-0.01877466437587489,0.04800714736426084,0.017583829943013222,0.1999388186305148
305,0.6457410050848367,0.27827310145926565,0.21399386921740163,0.2619507822727706,0.015979305929566968,0.08028184689075621
220,0.6818580360748241,0.09240428314596373,0.15118343458426675,0.017570862793411312,0.037709596290838365,0.6396160941402202
453,0.27570605165083584,0.17499366645833517,0.13715973020612834,0.11273452322470087,0.016436880202398967,-0.11633502377810866
534,0.33981911147804916,0.06315867225818754,0.019202312396423622,0.13916918293668865,0.009683031423797447,0.17922987884181288
395,0.337202156361962,0.1411824936621718,-0.007800624609378023,0.04564782271913214,0.010629579761473195,0.18795998551965917
394,0.35247473656324624,0.12278902061798243,0.051348572841944856,0.07175457965430658,0.01799923418800797,0.16714629045214846
110,0.34664423885618134,0.18315450455200552,0.0011615779713634112,0.05998035423252054,0.012099582993615498,0.16023270996708716
367,0.7145089415462326,0.12180121316793721,0.08221601513705724,-0.046019235105353114,0.02549890840177025,0.6713749743872004
412,0.8690080066254625,0.13287794525762442,0.05311006902381576,0.0367186006366552,0.00023657010534078432,0.49569292375144564
12,0.31045363590301484,0.13806116143651168,0.1200318670380629,0.003726796303869658,0.02414989617707007,0.17365668367613774
343,0.350012191263956,0.14400424186541788,-0.0024669734201295955,0.09666734074411294,0.014300542305486478,0.16433255294669383
198,0.3213698196773171,0.04863693824378946,0.1108362557644874,0.05661706678360683,0.013906169491147811,0.18450268623613164
213,0.3536203938755613,0.1453003942013481,0.002709303726223019,0.09571109383586723,0.01210737935835562,0.1614525597367648
579,0.3439686936571989,0.1325081939525503,0.050573383778760306,0.03804960888504825,0.014703595608401697,0.17276546005732127
234,0.3660353186575204,0.1194453178516286,0.05894598292708643,0.03263199272296438,0.011872470334162496,0.16941377338480762
571,0.7746401776735257,0.09905833309756727,0.07835397467783597,0.06329110329224177,0.015017191654042849,0.5382171369562478
420,0.33956314637489904,0.2182623387250958,0.005948653088239226,0.04025054140528764,0.015365375695832415,0.14807745396340405
431,0.7741570538293165,0.19916451369116708,0.08435741665230623,0.042663556479759945,0.0302050460001596,0.52406242150052
516,0.2945919012970577,0.05642036262580296,0.11566258062137716,0.07353207044012872,-0.06650127656765328,0.18549861155049394
216,0.6272370712160136,0.4917490080666392,-0.03344305578060518,0.22093354475145524,-0.016301046631155683,0.04703806726457014
96,0.34340095112434804,0.10879435836829124,0.11749783416451677,0.06120261524902513,0.026109784389523907,0.143998294123245
461,0.30988081367684905,0.23760822747423946,0.007337504468844046,-0.01181837803034768,0.0356210814559902,0.16212915559636468
469,0.5640563987417786,0.5171465101435265,0.03238963562523955,0.13126599996227753,1.393164833525899e-06,0.04931331977033804
297,0.31995695763664345,0.06845778903454984,0.011213905242500752,0.06015056146686119,0.005657883512558697,0.19928186103673767
63,0.8460597397653816,0.12816462750201732,0.05799062014267724,0.1536534890420086,0.01163501610498556,0.4521177552213676
222,0.36403601566860316,0.11426261071373782,0.05823078032662642,0.08835030743932885,0.018940049116562212,0.15462165822623114
452,0.7262313562395347,0.015219280929759847,-0.031214795796328743,0.001340492485911843,-0.0034750889267826995,0.7597425088455251
95,0.6772228480747314,0.2983635832285248,0.12575474704841955,0.26731714604396933,0.022236062779008237,0.09131067554348452
13,0.6279000676435104,0.5381227232471634,0.07931000725303043,0.08543476173452041,-0.0037428444910830817,0.0655469854485005
327,0.35276892153609896,0.16526511605277416,-0.034337547978453446,0.04448166337879776,0.0028266510717940437,0.17626916244644902
435,0.29075052147231356,0.17482171776795297,0.014252612076895843,-0.002392144393604501,0.025021240405381118,0.19045332190509517
17,0.7683132846197168,0.1937022090878932,0.10524328837483256,0.04431041127083217,0.029069616661051435,0.5214577658865804
521,0.3426585185813892,0.0720440364400483,-0.015752916644161567,0.14084671414572425,0.008876630110021537,0.17797595011698308
246,0.34506174077874885,0.14703207129746107,0.002267054266556651,0.05256493969953945,0.005557468478038321,0.1812026538289744
543,0.31166387605033896,0.11681135219292735,0.14020475986553593,0.006852468773817877,0.022839919359332914,0.15824337775171488
608,0.36801944686640764,0.10433636486001067,0.066676467045436,0.08743676639154892,0.01670568064032437,0.15771721690247598
207,0.35881973647322646,0.04390483955456467,0.059276162992569506,0.10507546559568735,0.006009523674800383,0.1776246314543184
90,0.35488536611085797,0.11876207766743938,0.04307245035832199,0.0972636688760118,0.021391456598843287,0.16405713497581045
307,0.7384899807871848,0.1874046217921849,-0.031242819842782397,-0.02500929133777262,0.004950959526204251,0.672723236446221
341,0.6291950550793071,0.5129591389041068,0.21526794524905038,-0.049443741432035934,-0.008561024692024521,0.048593509009275525
380,0.3302656743903723,0.13417792879684587,0.09839205201605951,0.001967764952088063,0.017508465083860118,0.17286884896292817
417,0.7187646571657106,0.3197077258062999,0.1635105589034377,0.22750930955608198,0.011219156402257064,0.10782758234890163
344,0.34930742561142775,0.046275202351833834,0.09774085462303529,0.12465698674307209,0.02390737832955688,0.1610815224333832
471,0.736614416555427,0.18390756372764655,0.06642695658212519,0.06191050373411062,0.05943977948558382,0.5493494348894771
491,0.3782308264082322,0.1443772885411552,0.08909832978826457,0.023442329191561688,0.010216961846145022,0.14494524433539185
351,0.6030223532225827,0.15838194406936207,0.019840355098426198,0.5276720847918697,0.008388004336386503,0.0663272649216528
600,0.7311276276160413,0.31977491921787343,0.16349461788274958,0.23881596742652006,0.051247595183165164,0.11487185241197564
39,0.341289200443412,0.077667787414192,0.0774284845624476,0.08900670240884637,0.01624154241779696,0.1743344851591509
86,0.37153860695519286,0.09868472379757036,0.0764085807379744,0.08055753277795365,0.015879721435620064,0.15697983083120945
181,0.661953984408556,0.2998223071838443,0.22852248868107156,0.18105505873154307,-0.0035639835597973918,0.059335372497983166
562,0.37435158679331154,0.13926836555616443,0.06393147686617638,-0.007783236840593532,0.0029317814334424617,0.17116168620955433
580,0.2660680858943988,0.11209299761061531,0.013891809176712447,0.055380552619192794,0.006645905295655435,0.19847044968788832
145,0.33200647885947354,0.08417416189346984,0.06919675581206934,0.07369378472731279,0.021343955036355326,0.1756010595340057
158,0.36455932695992543,0.11152651535610608,0.01820772666363176,0.12998158236090435,0.017196128244895355,0.15521016320175868
172,0.645730112679171,0.3778825652065447,0.16335688210567648,0.1871939324027852,0.0005105145364964803,0.0836900103222798
526,0.32737962412841437,0.11259359924349029,0.020022243484060908,0.07820702257955842,0.010746150149733178,0.1846820294167827
527,0.285472205718577,0.22249276411618937,0.02605231634015175,0.2036919511080591,-0.006278431279251114,-0.12769588111888713
408,0.7392826572840225,0.021070010605199783,0.06902536974594668,0.05975859989934939,-0.0074839475261247,0.6610792719363451
517,0.6236930141999929,-0.06218677903719855,-0.03952681906603944,-0.11076448098394316,-0.007981575287913132,0.9743543002497411
200,0.3200884123836491,0.06113370717304149,0.11067872097180322,0.10120683439513929,0.02770511887339702,0.1702612462695333
426,0.6230304550119208,0.30987002629437926,0.13140837069158415,0.2906892811612395,0.02445553510818272,0.079352230864131
381,0.3467544231911788,0.12124898406133715,0.11937418607023764,-0.04559094408565077,0.006413916559285894,0.18015167171206672
292,0.35314803383718724,0.12707911097222344,0.02653850407532866,0.04695771916197504,0.012356702280246589,0.17952217554048366
348,0.26876310110775875,0.06316325362715844,0.07607550717629918,0.0746598909559169,0.016259117728001166,0.20087349827547635
71,0.3189208931001045,-0.03855077314218241,0.11180367478303066,0.14670459718675008,0.009951563945408672,0.16728308852212226
604,0.28510356144371296,0.06773189657315766,0.0444760103445704,0.12722895656669317,0.014136604312895514,0.18140774376740923
569,0.6464752072386271,-0.08251570632599696,-0.055939104550805106,-0.0654475081210794,-0.011350301438002978,0.9464686861555424
32,0.5980177236286752,0.33453922466304736,0.17352880721942301,0.15692289861446568,0.008725284184192893,0.05448418500714596
549,0.34876131357011114,0.06562500267916335,0.0880813998348778,0.09857653918994115,0.01882964080352616,0.16562562424501187
603,0.3187882295146899,0.09426225599253794,0.12345409607607609,0.0022720643016301573,0.0183240023439464,0.1884644451474569
106,0.32957819255509846,0.0187796476193172,0.14564589907999675,-0.0008183235897527427,0.0042186906565364725,0.19282973961106276
489,0.6469042162740508,0.4657476494094271,0.24952975328551108,-0.049476052139515114,-0.014085646629955324,0.04953627972692254
546,0.6405593578238845,0.3179107575044435,0.20361800620537054,0.1715063605476297,0.03320018964188408,0.08699593688834721
542,0.33503800124999006,0.1267569148129003,0.0065320944454303745,0.05454805625642466,0.006948543564050155,0.18939288234230028
133,0.33626014974164276,0.011532966780949288,-0.010723752345875165,0.1502610255064904,0.018524028664045067,0.1864276113695969
60,0.3793281044642142,0.07558835494239177,0.09995451316819398,0.10324181955043234,0.019770187815766286,0.1452588939642956
26,0.36267095418502404,0.07894218494541815,0.06629720471121194,0.12032526219362176,0.018853083481009003,0.15760367396856517
100,0.33688075966492004,0.05297876323828113,0.10820333497941115,0.0509547894434971,0.005890488456450682,0.18699457587347149
363,0.3671555003433613,0.10735631755241966,0.10066826902055788,0.05993395112692044,0.0015642561914390085,0.15969682375564664
309,0.335216909334547,0.17337984574878984,0.0006653433744081422,0.042952798932450034,0.006764458264639751,0.17357020028994982
252,0.3077049688402607,0.07066871483330486,0.05317707489396944,0.12392603066334375,0.025275760903765536,0.17601402574054223
481,0.3430983685825466,0.16048811458930803,-0.013403478111022809,0.05190211473848369,0.009176455257118315,0.17765654028732641
441,0.35199108545973123,0.14982322345763807,0.061328562708278064,0.028773274426037596,0.0104899149869387,0.1631231787048969
476,0.29488501889131497,0.09555163004572173,0.06897658218515118,0.07355596857534542,0.013717047365032391,0.18690005499786103
22,0.7019298590803049,0.08525480234634712,-0.05858252765539372,-0.10948799370546683,-0.017671840452190824,0.8333683499955848
62,0.7130689963812001,0.1603410285328735,-0.07330945877475217,0.10637357372071024,0.1018136112632881,0.593497060207869
148,0.6062487686566198,0.2899683451516582,0.06201606276186148,0.34252562244461426,0.013517610460824916,0.07576743020672862
483,0.29432847740372353,0.11866597608557569,0.030403625572162064,0.056791426720815885,0.009710921512094017,0.191665777184504
588,0.33922698641728555,0.09639762939071989,0.004654510124664718,0.05922332989543119,0.0029296648945611086,0.19265953237672218
257,0.6066940970105679,0.3134011633140694,0.17875679221439472,0.16991967976070166,0.009683111798691637,0.05414993261368874
52,0.6126829011093015,0.3504299038759136,0.13830812669483858,0.19549529260319504,0.009453641475674767,0.06431226632339096
242,0.3570346422224105,0.11912296094251694,0.08674559588446243,0.06151079938512144,-0.02808791770296682,0.15718376872949372
173,0.34292097797599275,0.12883908003110417,0.10184447522267058,0.05406004669031198,0.021437163122026738,0.15986920111213135
35,0.32701972464204215,0.09945739444740238,0.11350089784115168,-0.012172724147361562,0.01257258924613934,0.17289850729889772
178,0.3419626391771665,0.08881891986430165,0.023632201483356274,0.1351550999692218,0.016508279900103746,0.16870333969473839
120,0.34987541248395687,0.1373066287211435,0.040934397796999165,0.04109212013110335,0.009539883737179783,0.1744141098876981
275,0.3625005079693313,0.03916022917347194,0.066276039322399,0.14109158965680127,0.01657097231760056,0.16109124779558454
44,0.3328244252230561,0.04199290836233274,0.0018902567624222077,0.07108374399545957,0.0021482065896269477,0.19894372385672615
300,0.8340135106982193,0.1608393260854474,0.14968066518691117,-0.01000348612707887,0.0060033883912078805,0.489980197769393
76,0.6481262233058898,0.291782111806408,0.21031425297644304,0.20687543991858798,0.003145578652085263,0.07629377859738751
368,0.28329287582657525,0.11559152921488108,0.02235975974122285,0.020560326609276935,0.0037314312561032175,0.19644792264120062
212,0.3115311996049411,0.18022792069505653,0.016788734697691744,0.000704164448319637,0.007322286822203989,0.18842093553804895
267,0.2504805647075767,0.1548740889773658,0.07439529680412277,0.2336855307615082,0.002633965658701232,-0.10227314132521272
311,0.34609095094430836,0.09714447290787383,0.0922519727214039,0.08072814188676548,0.020775007951756377,0.16264275117047283
444,0.3049859311785143,0.16159385880081537,0.07784329939155134,0.00727226684636362,0.01574654023588652,0.18935221264582158
503,0.5986387064914618,0.3318157749554406,0.23842939097692137,0.14739563373567968,0.005211668891443862,0.07678963811150295
495,0.36053853751128423,0.08624011817467138,0.03423991927359958,0.11660205596836104,-0.01076533295782164,0.16778256490647803
33,0.33477821673186653,0.0721973381549698,0.08721203818729106,0.0801945597556261,0.016611481264290778,0.1764191687907073
9,0.7144151922696064,0.2200011156035324,0.22096920441286025,0.24975702669475305,0.014216979207122327,0.10363932698564564
160,0.3283103911235251,-0.035740518548810656,0.15520217929559865,0.12191422026921953,0.01328704168091997,0.1626399916324377
285,0.37971359531690824,0.11342896231081914,0.09013189734475628,0.062487756224446314,0.015939466773661846,0.1509342456205328
295,0.36391258555103717,-0.02056182694063555,0.16185298745980173,0.03376535910645426,-0.0002925646149847615,0.1759772944138806
277,0.35972173568619553,0.11945799029328498,0.10582238948773537,0.03473312641620574,0.017525852852644432,0.1613165654157333
563,0.36105441573238856,0.16340591079115496,0.0021927074893970337,0.08505365077772897,0.012589950223292313,0.15665648263173565
484,0.3095561762640718,0.12786737435153556,0.028738498888468786,-0.005846201889731522,0.004969820834715899,0.1986373079683028
496,0.3335655846276904,0.006484726841099786,0.05452710520066301,0.12519214958046454,0.013639726716786546,0.18527581234369767
182,0.31400311983189416,0.05150198172339226,0.01422745473500301,0.10443841418404685,0.05425318756113855,0.19038543191110505
590,0.38612680457712484,0.09313612334952857,0.07576724266530861,0.0880377294756814,-0.003803286411541541,0.15176454506952544
36,0.7830309179713114,0.1399414517120498,-0.042591460199638415,-0.06331368863751895,-0.013486639334915567,0.6895136590166916
156,0.3176492208136252,0.13123923512250013,0.015051484942245882,0.07476065428164573,0.010921956835038289,0.168678477060791
2,0.3356279272536475,0.15239323749216635,-0.017060375048546482,-0.00028431279251100154,0.006297292587763046,0.1944103119060297
508,0.29894813054426,0.12849912102015693,0.058457973360973726,0.015804570909518093,0.016814615413632925,0.18222649602326468
497,0.3231160896392258,0.06646743873718416,0.03989938349241126,0.0749059720904075,0.03372645765764854,0.18949319021029515
308,0.6880694336206249,0.47613238045145445,0.07101906899723845,0.09210879824315518,0.008019485446357406,0.08024776793560419
289,0.32722720760899454,0.17843076485178033,0.01049377298186145,0.026590774548207522,0.006895683675280401,0.1773943037990963
560,0.33325201966034185,0.1296895267869163,0.010349660796513022,0.0805594081921522,0.012055859051156383,0.17968129103942104
414,0.7474247112290794,-0.03153565237408109,-0.16600520807881264,0.13664530409144637,-0.026316830117051083,0.7614339717028933
421,0.7768358140240682,0.07999230973012089,0.12996853483640805,0.10468867481303756,0.020980071098560003,0.5331915091533074
141,0.32735642471894477,0.2215366511661006,0.010917509424224273,0.04110929356683643,0.01618061824797313,0.1481965427650165
223,0.34109851261435725,0.1672407309528649,0.08519636979824391,-0.037413709513558116,0.006409013690738077,0.17208661370068307
183,0.6795558161845452,0.22966761659075033,0.08375192578246571,0.34821187829483485,0.01712395158987987,0.09129462735627054
599,0.33248516600952127,0.21322977188962033,0.0008197435462174692,-0.013249399438790159,0.005528881807325011,0.17478592414839053
511,0.2844191402844111,0.043401907049757174,0.09176050703483934,0.0562069404899997,0.013168944169669617,0.20040167085473456
117,0.3305649519165231,0.1078797724468863,0.07314201107844671,0.10762182261968149,0.024556539558594076,0.15641396478422248
1,0.6388035328945503,0.3249527234872163,0.06300933570471434,0.3438358939702969,0.018655173699791538,0.08007287216576686
113,0.3245146385187355,0.19844255959959173,-0.006590259077219106,-0.01010210612229491,0.0018047646665964544,0.18301918002175918
593,0.38224305110814444,0.05333160902393613,0.06997092679326038,0.10399777222226518,-0.012931972189857692,0.15952924210118416
165,0.3468040755858363,0.05413072301396868,0.11023558738830021,0.0651969259925121,0.015453011122170806,0.177465703496801
184,0.3355486325979992,0.12646590411253705,0.010694603050902397,0.07964878743219583,0.011248573613543951,0.1801575390793454
372,0.3375181004261795,0.14071026436695894,0.04508935116241391,0.05945140705361511,0.011939690537367365,0.17326089090533434
274,0.3359363096478162,0.10926688237144964,0.005741982443551201,0.07518875775992817,0.006790097855898083,0.18869989000427823
0,0.3331875654251636,0.23433573686417047,-0.006691960110047217,-0.016537563153233473,0.005089820551796307,0.16820268447860065
566,0.34624928305594327,0.13590987380927286,-0.01114716728866113,0.07918344358625502,0.010460015526286377,0.17766899839593156
540,0.3149973122635369,0.09238376075630442,0.05369827929139778,0.06652817536558805,0.02583115142287148,0.18314713685336795
500,0.29311769713711044,-0.01875454386068678,0.18363661995920802,0.047206800959183434,-0.04266307423039425,0.19486054527185578
383,0.32104594100354145,0.1860836871972012,-0.0034356248537177206,-0.009714216882757129,0.0019463584385923753,0.18656151594337841
405,0.33186386164715787,0.006189483062973819,0.00865709948225719,0.16533520296053963,0.004575742728322719,0.18646999573048573
561,0.29954164448319565,-0.02894961694397055,0.05336667926945016,0.08699339168336322,-0.00017034119249754748,0.19698024556566357
20,0.6605208936145036,-0.008628057353809582,0.11072579386818865,0.04091540253033027,0.043126623037031096,0.7232626216447232
176,0.34045571922027323,0.06817937040094872,0.07785792762230061,0.11479137035122339,0.020692516518648327,0.16188042209036466
335,0.3637565167964237,0.1519332787641386,0.02330799595167731,0.058706171034345646,0.00949447192194179,0.1623615997904682
379,0.3597541171235815,0.15784107461447935,0.0006105544881770624,0.08770669207799336,0.012071451780636256,0.15881304821036196
545,0.34777995540157847,0.04553918265376914,0.07761042653134531,0.05549200580585383,0.010255220295796836,0.18178253189918803
171,0.28944626198871903,0.09066349689517167,0.0532157084264611,0.07763625366402353,0.033684555546125004,0.18457121922927555
519,0.600328881207192,0.32895753655021553,0.27771254015529695,0.10222585409577618,0.009979266492285477,0.06683311771428384
507,0.6233078705668419,0.41599620609065985,0.20235392345223652,0.08725702133642682,0.012817518340479346,0.07608437520629559
152,0.6478448468761809,0.12530472801564504,0.07500373475341858,0.4474685230480905,0.009510118234684674,0.06601589258141886
413,0.34955310272811657,0.08216931732351199,0.1036366478225048,0.09392545839409684,0.021431456504536695,0.1504700806063739
581,0.6690505860294282,0.3602399008409575,0.31276780914756286,-7.638294114635813e-05,-0.011945182821805825,0.0636784031158882
316,0.33747019698922054,0.08149668662536064,0.024504537002029435,0.14141951922524598,0.017139758652411078,0.16997736214312487
258,0.6086553215895965,0.00784156222217118,0.2952489489107167,0.43129417404186693,0.023197346513958772,0.07308189065756517
474,0.3297826405660446,0.1948975713064631,0.02451471782196476,0.0762569668958317,0.024274638012909844,0.1474480113750838
337,0.287799271096159,0.11686973115776729,0.14725653158540442,-0.02296082999188089,0.0229184992142552,0.17005012821403132
538,0.6275443990915703,0.1240846371212845,0.3637860679658679,0.20833089529487533,-0.001049776493493904,0.06538628924331018
504,0.35948527917737233,0.10192343016043279,0.03931465613691261,0.11971419866444791,0.00837388514663394,0.16260690396764776
398,0.3454114037185924,0.08772700013460132,0.07581158281529032,0.08957848940637475,0.01696716696287507,0.17039525800984046
423,0.6635149805942852,-0.009215892538551729,-0.009678182138512273,0.014545792899403233,0.01846243470343617,0.8112945373363889
605,0.6414539368266187,0.38458773359087634,-0.06084577751028994,0.203494523576207,0.17912292664922871,0.07627087175253296
480,0.3067376794932135,0.11535865635467513,0.014436563418149287,0.12643495977825966,0.01694768944684083,0.16218431956543555
422,0.3164300944179956,-0.033385400189813175,0.09480400957125681,0.1527393853699689,0.010562413141531089,0.17278488399009273
119,0.28045048520716126,0.12960931264247805,0.0479518762286642,0.017201459779545653,0.007611475691631473,0.1946849261279707
256,0.7722578272286988,0.26528350047024707,0.0765450305167398,-0.024100465617120415,0.026149248462589418,0.5332490843692052
249,0.31307084821876363,-0.021954321983112108,0.10755902303565905,0.15545688733540292,0.014695531327347576,0.1646817014872142
