,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
5046,0,37,9945,9945,0,60,1
2495,1,30,15100,16384,0,60,0
1172,7,51,10689,4153,1,24,0
3745,11,52,12838,10953,0,60,0
6162,1,24,7900,8969,0,60,1
5277,14,49,16500,14821,0,60,0
4129,24,51,4100,3500,0,48,0
6142,1,27,10950,6465,0,60,0
4416,8,50,11990,4398,1,36,0
5259,6,53,6298,6782,0,48,0
473,17,47,8300,8300,0,72,0
1652,15,60,5865,5865,0,36,0
4127,9,77,19990,19990,0,72,1
1979,0,20,11365,12225,0,60,1
6621,0,37,6890,2890,1,24,0
7380,24,62,9000,4462,1,24,0
1407,1,21,15000,14428,0,84,0
469,18,77,7299,7299,0,24,1
2181,4,40,17400,10200,0,36,0
5610,5,50,6200,6200,0,72,0
3194,16,33,13490,14111,0,96,0
5979,15,58,15550,16469,0,60,0
247,9,38,8950,7939,0,48,0
7311,21,47,6412,6894,0,48,0
4842,7,52,11500,7595,0,60,0
4722,12,40,8990,9828,0,48,1
6602,16,41,16300,13800,0,60,0
2510,11,75,12020,1510,1,12,0
4640,1,54,15990,18408,0,60,0
6725,27,58,7067,7067,0,72,0
2859,5,47,8990,8869,0,60,0
1038,3,41,7890,8958,0,60,0
3948,0,57,7300,7572,0,72,1
7113,7,43,11990,13186,0,72,0
228,4,50,17460,18490,1,60,0
3154,2,35,5990,5030,0,60,0
6147,0,25,10990,10100,0,48,0
17,3,22,9078,9909,0,60,0
7255,1,36,23490,25708,0,72,0
2291,30,56,12700,2792,1,24,0
6391,17,51,11576,11576,0,36,0
6392,1,48,11990,3990,1,60,1
2206,4,29,22750,14742,0,36,0
5945,3,35,17845,14470,0,60,0
2415,5,30,12750,7005,1,60,0
5943,1,30,13070,13423,0,60,0
3206,4,57,9000,9000,0,48,0
6492,31,53,19480,18965,0,60,0
6815,2,51,6500,2500,1,12,0
6721,12,57,5364,5864,0,48,0
2268,17,50,4812,5173,0,36,0
5091,17,49,5890,7217,0,96,0
982,4,36,17140,15940,0,48,0
5095,12,79,8441,8441,0,48,0
543,2,20,5990,5990,0,48,1
1677,0,43,11990,11990,0,60,0
3942,23,50,22670,22670,0,60,0
2191,32,51,4200,4200,0,24,0
866,0,29,16600,6600,1,24,0
1618,0,43,12600,14708,0,72,1
2929,2,21,27000,29425,0,60,1
6533,6,49,5900,6499,0,72,0
3996,7,24,23850,22850,0,96,0
3513,3,27,11200,11200,0,48,1
96,5,41,12968,12968,0,48,0
960,21,54,12628,14237,0,96,0
2155,13,60,8990,10542,0,72,0
4864,20,42,7900,7012,0,72,0
5579,4,54,15600,14600,0,96,0
4935,3,66,17900,19003,0,72,0
156,5,40,20849,20849,0,60,0
3150,10,37,19490,21202,0,60,0
3862,0,28,9950,9550,0,72,1
1747,15,39,11490,11629,0,84,1
2112,2,47,14000,13200,0,60,0
2251,5,27,23999,23999,0,60,1
611,14,72,9540,7654,0,72,0
1295,24,49,25480,25480,0,60,0
696,13,53,16760,17924,0,48,1
425,30,55,8900,9573,0,36,0
1514,30,52,6900,5569,0,48,0
712,12,73,12688,12688,0,60,0
3612,6,47,5359,5359,0,24,0
932,8,68,3870,3579,0,60,0
3454,2,54,16390,17914,0,60,1
3749,4,30,9970,11025,0,36,1
1670,7,59,16990,17949,0,96,0
447,4,47,6268,7037,0,48,1
3813,21,77,5800,5800,0,60,0
4239,10,74,8999,6599,0,36,0
5547,1,32,25030,28437,0,60,0
592,6,25,8500,8500,0,84,1
2157,11,61,11900,7400,1,60,0
6329,35,54,11000,11718,0,36,0
3966,4,21,14950,17447,0,72,0
131,10,52,715,715,0,8,0
6996,4,29,15980,13608,0,48,0
5703,15,71,19400,20397,0,60,0
3956,6,45,15490,12484,0,60,0
1965,6,36,19400,22603,0,72,1
624,3,31,19585,19243,0,60,0
3091,0,50,3990,4454,0,48,0
3641,1,55,18100,6100,1,24,0
4331,2,25,6990,5790,0,48,0
3520,25,45,4300,4564,0,36,1
5018,23,51,24900,26983,0,60,1
5187,7,28,6701,4701,0,24,0
2540,2,45,6250,4945,0,60,0
756,2,67,13680,11680,0,60,0
2907,2,46,12980,13718,0,72,0
3185,30,47,20190,17814,1,60,0
2189,5,34,13580,16174,0,72,0
2572,0,27,16140,12940,0,72,0
93,9,34,19990,14190,0,60,0
3528,14,32,6390,3637,0,36,0
6159,2,68,5990,4490,0,24,0
4071,1,24,25500,25810,0,72,1
4690,24,55,7500,3500,1,36,0
6076,25,49,14990,16300,0,96,0
1370,1,61,24135,22871,0,60,1
2002,3,31,26490,13450,0,48,0
2609,8,51,24740,16740,0,48,0
5286,24,51,6749,6164,0,60,0
6268,15,62,4000,4000,0,36,0
764,5,29,11600,8184,0,48,0
7114,32,48,21300,16300,0,60,0
476,12,76,11770,9770,0,72,0
5377,8,32,7940,9463,0,84,0
2707,3,61,15700,15700,0,72,0
4489,0,63,6800,3800,0,24,0
2521,7,43,10700,11853,0,96,0
5553,2,37,23660,23660,0,72,1
6110,3,38,12990,13284,0,84,0
4384,9,28,22910,25744,1,60,0
1615,0,60,6637,7113,0,48,0
6971,3,42,5990,5647,0,24,0
2470,2,43,17900,12000,0,48,0
2648,1,28,23800,12900,0,60,0
752,7,40,10990,13288,0,96,0
2095,0,37,7000,4506,0,36,0
2890,26,45,15990,17495,0,72,0
4486,15,37,14440,9850,0,72,0
351,14,31,8950,10206,0,60,0
487,3,43,18850,8478,1,60,0
865,23,49,19990,21880,0,72,0
4653,2,32,6985,7544,0,48,1
2789,7,70,19377,16377,0,96,0
4803,7,56,9850,9767,0,96,0
4556,9,29,7990,8183,0,60,1
3263,11,56,4450,4000,0,24,0
7297,40,59,39136,21650,1,60,0
6784,32,59,13900,10283,0,60,0
4080,35,55,23723,12548,1,48,0
561,1,35,19999,20109,0,96,1
1718,3,37,19400,16490,0,48,0
3362,2,18,7770,8644,0,96,1
6257,0,44,11750,13562,0,60,0
1078,35,52,19025,9806,1,60,0
334,0,39,13990,13990,0,48,0
4482,11,48,14380,14380,0,72,0
4404,2,55,15487,16361,0,72,0
7221,0,44,22000,23603,0,48,0
2440,18,46,9900,7100,0,72,0
6850,1,64,9480,7619,0,60,0
1575,5,70,20830,14184,0,60,0
4055,2,30,11387,11526,0,60,0
23,3,26,14140,4840,1,12,0
1832,2,30,14700,17351,0,84,1
1554,3,54,18930,18930,0,60,1
4905,2,33,19625,16125,1,60,1
1730,18,51,25700,19800,0,72,0
6318,1,23,3888,4216,0,24,0
1429,18,49,20990,19757,0,48,0
4104,3,32,13000,3000,1,24,0
4373,1,42,22600,20600,0,60,0
6553,1,36,13490,14983,0,60,1
2899,7,25,12490,13543,0,60,0
4421,4,38,16985,16985,0,60,0
445,28,52,16790,1548,1,12,0
6801,16,41,19248,20047,1,60,0
1565,25,52,8590,9031,0,60,1
4624,14,78,15490,15490,0,72,0
4712,4,68,15590,18706,0,84,1
3017,11,54,13189,10041,0,72,0
6499,2,32,3500,3759,0,36,0
5381,5,41,5990,6635,0,72,1
5676,1,58,9900,10619,0,60,1
5993,16,48,13870,9725,0,60,0
2678,17,60,11900,6400,0,60,0
3149,25,57,13700,5896,1,24,0
1793,14,36,29493,25993,0,96,0
3590,12,44,14990,16098,0,36,0
3437,4,26,8726,8726,0,57,0
3047,1,30,7990,7324,0,48,1
6048,1,22,10900,11934,0,36,0
2457,23,84,13429,6966,0,48,0
5162,14,59,11290,11359,0,60,0
842,0,28,9500,10453,0,72,1
4671,2,34,13980,14555,0,48,0
5391,2,46,5200,5584,0,36,0
2182,0,54,7705,7705,0,48,0
4808,0,43,7600,7600,0,72,0
2592,7,72,9480,4942,0,36,0
3121,17,45,13794,14925,0,60,1
1539,21,50,4750,4750,0,36,0
6156,1,25,9385,7867,0,60,0
1839,1,21,21690,25931,0,96,1
518,0,63,19300,13300,0,36,0
1563,25,48,17900,15041,0,60,0
7242,35,59,26470,27490,0,72,0
6635,13,42,20700,10700,0,48,0
2862,1,47,10795,3167,1,24,0
378,0,56,5648,5648,0,36,0
4603,0,56,11895,13296,1,36,0
5006,28,60,13209,13209,0,72,0
5345,22,52,15351,7490,1,60,0
199,5,50,10338,11242,0,60,0
1912,12,76,16490,6990,0,24,0
6911,3,60,6849,5731,0,48,0
2110,0,53,12480,12480,0,60,1
1084,0,63,14500,3400,1,48,0
2453,7,27,11130,8630,0,60,0
6723,5,31,19990,24490,0,96,0
58,15,56,11801,12500,1,60,0
4475,18,55,13000,8000,0,12,0
5673,3,31,18990,20897,0,72,0
4660,0,25,9281,9281,0,48,1
7403,10,41,29000,25500,0,60,0
1056,26,50,12850,9750,0,48,0
5783,11,55,9990,10503,0,60,0
1840,10,70,6490,4990,0,36,0
6598,16,76,8630,9162,0,72,0
6245,25,53,12500,8000,0,60,0
6086,7,32,15319,16069,0,72,0
1533,12,51,21200,10722,0,36,0
5689,4,47,22900,22900,0,72,1
2388,21,76,5900,2400,1,36,0
601,16,79,10489,8104,0,60,0
6453,1,44,12950,12950,0,72,0
6106,0,36,9890,9890,0,60,1
2778,26,47,16490,16490,0,84,0
4500,25,58,15617,17055,0,48,0
4581,0,23,9650,9764,0,72,0
4922,11,35,14689,14358,0,60,0
3007,16,33,7990,7995,0,60,0
5852,10,74,4430,4555,0,36,0
1046,10,70,7190,8393,0,60,1
3213,3,35,7490,8078,0,48,0
1372,2,54,17021,16224,0,72,0
4094,0,27,13550,14796,0,72,0
4623,13,52,10490,7490,0,60,0
4518,14,39,5000,5610,0,48,0
6338,2,46,12189,7189,0,48,0
5459,2,24,14000,15189,0,60,0
1400,1,29,8990,4129,0,48,0
4852,6,70,22290,17498,0,36,0
3936,19,40,13490,13490,0,96,0
6754,5,32,10390,4658,1,24,0
3332,16,54,7700,3000,0,24,0
4871,3,24,11995,12578,0,60,0
6055,0,58,5990,2059,1,24,0
1375,0,61,5653,6128,0,36,0
3666,6,28,8600,5370,0,36,0
6695,0,57,10990,8490,0,36,0
547,4,67,23900,12900,0,60,0
6222,24,51,4761,4761,0,48,0
4787,4,44,16000,16000,0,72,0
7361,15,47,9700,9532,0,72,0
3469,38,54,18590,16590,0,96,0
2398,17,82,13995,10695,0,60,0
2149,3,26,22795,22795,0,84,0
1835,8,69,24050,15235,0,48,0
6220,2,32,6500,5988,0,60,0
3195,4,55,6700,6700,0,48,1
7106,0,27,11990,12088,0,60,1
1421,0,55,14990,13001,0,72,0
3102,11,46,4084,4342,0,24,0
1795,4,67,14950,7450,0,48,0
5662,1,38,7990,8816,0,72,1
2932,12,55,11890,9890,0,60,0
3578,2,48,13990,6646,1,72,0
3123,14,35,12500,13839,0,48,0
4639,0,18,10200,9891,0,36,0
6623,1,26,8890,8260,0,24,0
3971,26,59,15500,15500,0,60,0
5910,9,34,7990,9489,0,84,0
4252,26,48,8800,8800,0,60,0
7420,0,36,13900,13900,0,72,0
6213,1,46,13900,13038,0,72,0
3841,1,40,15874,15874,0,36,0
2354,6,31,10500,10500,0,60,0
6451,4,23,12035,13167,0,96,1
7023,10,39,5900,5900,0,60,0
3613,18,77,6290,2290,1,24,0
323,26,61,21300,18300,0,60,0
5753,7,46,12490,7611,0,60,0
7148,11,76,6850,4992,0,36,0
5624,5,69,9500,9500,0,84,1
6964,2,26,14040,16185,0,60,1
2892,4,31,12790,14220,0,84,1
3501,31,50,11722,12641,0,48,0
324,2,38,11480,12522,0,60,1
7164,16,52,4246,4572,0,48,0
4201,5,25,14690,14152,0,72,0
4207,44,63,9900,8900,0,60,0
5531,0,42,13600,9100,0,72,0
5942,7,29,18750,13750,0,60,0
1617,0,33,14950,14950,0,24,0
2418,25,55,4140,4140,0,12,0
4012,24,40,17666,17666,0,36,0
7411,3,33,7500,6000,0,12,0
208,21,46,8914,8914,0,30,0
747,1,22,25658,25772,0,60,1
2412,19,43,3990,4287,0,36,0
798,10,34,8182,8682,0,36,1
88,39,63,15990,13142,0,72,0
734,6,61,7258,7529,0,48,0
5653,3,27,20239,19638,0,72,0
4086,5,70,15740,11004,0,60,0
5403,6,69,13300,5300,1,48,0
6063,5,61,10561,10542,0,60,0
198,13,48,10360,10094,0,48,0
3499,5,66,15990,19138,0,84,0
6757,24,57,10881,10881,0,48,0
548,18,40,6300,6236,0,48,0
1502,21,48,9898,9898,0,24,0
2629,0,44,10950,11080,0,48,0
2815,30,55,15350,12350,0,84,0
2706,1,27,15185,12185,0,60,0
3527,16,45,7179,6438,0,48,1
3409,1,32,13495,15696,0,72,1
1562,5,51,11149,13334,0,84,0
2683,2,21,22040,25333,0,60,1
4996,14,46,12790,9113,0,60,0
5921,11,74,18740,18838,0,60,1
6779,15,76,15390,9885,0,24,1
937,4,50,15800,12000,0,60,0
4273,0,21,4500,1894,1,12,0
4304,30,48,5900,5900,0,72,0
2441,8,27,24000,22500,0,72,0
7338,2,26,13990,11990,0,60,1
4434,8,24,13990,15958,0,60,1
5102,1,57,9600,4600,1,48,0
4657,2,35,10950,11708,0,84,0
3296,2,52,11990,11990,0,72,0
4962,8,28,5450,6120,0,72,0
620,4,52,4781,4781,0,48,1
6990,2,43,5924,6423,0,60,0
3560,5,28,16200,13128,0,48,0
4575,24,61,20149,5264,1,36,0
478,1,22,10400,12202,0,72,0
6604,0,21,11990,13396,0,96,1
5517,1,54,7600,2758,1,12,0
5325,5,54,10630,12232,0,60,1
1322,1,32,4200,3759,0,36,0
1373,8,68,8990,8990,0,60,1
2638,4,38,19100,14068,0,48,0
1033,19,49,9000,9650,0,36,0
4508,13,48,8839,8839,0,48,0
286,28,46,16990,18789,0,72,0
550,29,55,6800,6800,0,60,0
2024,27,57,17250,13750,0,60,0
5965,40,57,10500,5500,0,24,0
3100,0,33,10950,9715,0,60,0
5111,46,63,7650,9055,0,96,0
2080,20,55,21500,16500,0,60,0
2582,5,49,10407,10582,0,12,0
6540,11,65,6486,6646,0,12,0
5156,21,43,10780,6683,0,48,0
6026,14,75,8300,5300,0,96,0
6773,23,58,15775,10000,0,48,0
1765,7,30,9890,11478,0,60,0
3023,47,64,25099,19099,0,60,0
6460,3,50,7900,8469,0,48,0
6088,29,45,5173,5173,0,36,0
5064,2,26,10000,10832,0,60,1
6141,20,65,26495,26989,0,84,1
6317,6,39,16990,20762,0,60,1
6889,2,34,16480,15480,0,96,1
1221,2,27,23490,26022,0,96,1
3312,8,57,12400,12212,0,60,0
1465,21,60,3200,3200,0,24,0
701,30,50,9990,4990,0,48,0
6943,1,41,6350,1912,1,24,0
4885,8,73,9500,9500,0,48,0
2748,2,35,10950,11604,0,60,0
7404,8,69,4989,4989,0,48,0
2020,7,81,7590,7590,0,72,1
833,0,34,12000,12828,0,48,0
3944,12,74,11900,12525,0,60,1
6866,3,19,7990,5000,0,36,1
549,1,29,5850,6090,0,48,0
1020,1,25,12500,12650,0,60,0
248,4,42,19400,21925,0,60,1
6290,4,29,4490,4827,0,36,0
296,10,40,8475,9652,0,60,0
5382,2,49,8298,5701,0,36,0
3567,7,33,17500,12500,0,72,0
5275,3,38,6360,3360,0,24,0
3377,31,54,13970,15159,0,60,0
100,8,25,5900,3315,1,48,0
4288,4,47,14600,5412,1,36,0
4222,1,24,17970,21228,0,72,1
3784,6,46,12585,10285,0,60,0
4262,2,38,16790,18473,0,84,0
4844,1,55,28980,24376,1,60,0
1566,2,57,13744,14698,0,60,0
6851,7,70,13690,13600,0,48,0
6336,29,48,6500,6645,0,48,0
4919,9,55,10990,5166,1,24,0
346,13,53,12500,12470,0,60,0
2574,22,61,8970,6970,0,60,0
4513,1,27,8900,9642,0,48,1
681,18,57,10390,5674,0,48,0
4315,3,23,22422,22672,0,60,0
4271,6,33,23989,19989,0,72,0
5807,8,47,11490,5301,1,48,0
1535,22,47,11318,11318,0,48,0
4028,2,65,10895,11455,0,60,0
7333,7,72,6790,6790,0,48,0
5388,6,40,10430,10430,0,48,0
4385,4,21,10900,10081,0,60,1
6625,1,32,11750,12786,0,60,0
7223,17,62,12500,9125,0,60,0
3392,5,67,13900,8900,0,60,0
7137,15,54,17500,12000,0,60,0
6171,3,36,2897,3140,0,24,0
2283,9,51,11980,11980,0,84,0
3893,19,44,9380,10116,0,48,0
2653,0,22,16990,16990,0,60,1
6145,0,47,8850,9443,0,60,0
84,17,53,9800,9800,0,72,0
5427,31,51,23000,15000,0,60,0
2432,0,29,19550,21260,0,60,1
3792,0,50,16500,9500,0,36,0
1419,1,34,12890,14338,0,48,1
7199,8,35,9900,6050,0,36,0
418,0,60,6415,2000,0,12,0
3661,2,45,7900,6519,0,60,0
6426,2,67,16339,19779,0,60,0
6618,10,26,4554,5101,0,48,1
4098,1,41,12500,13965,0,96,1
4593,1,23,15000,15000,0,48,0
3518,24,62,7625,4925,0,60,0
5433,7,65,5490,5915,0,72,0
6115,10,33,15500,10000,0,60,0
2263,13,49,14280,12906,0,72,0
7001,1,25,11000,7896,0,48,0
1149,1,38,10790,4790,1,48,0
5786,1,24,28990,29777,0,72,1
1768,3,37,6700,6700,0,60,0
1940,27,50,7185,7517,0,84,0
5963,6,55,5990,6695,0,60,0
1586,10,30,20710,5710,1,96,0
3693,13,38,10990,6057,0,48,0
1918,0,24,8800,1800,1,12,1
7133,2,65,11500,11500,0,48,0
2407,5,56,28485,11881,1,48,0
5702,16,62,9950,11553,0,96,1
4769,15,49,5900,4691,0,36,0
5711,4,22,8000,8130,0,72,1
4410,5,70,5425,5425,0,24,0
7382,8,25,4267,4420,0,12,0
373,23,55,5205,5590,0,36,0
4898,4,33,10000,10892,0,60,1
5359,34,51,5870,6449,0,72,0
1706,12,33,35290,26829,0,60,0
1844,16,47,9985,10859,0,60,0
4428,19,52,14560,9775,0,48,0
7096,28,45,6500,6500,0,48,0
7054,11,47,29500,29500,0,48,0
3947,16,46,24590,21251,0,72,0
5656,33,53,6078,6957,0,60,0
1569,1,21,25490,27214,0,48,0
7051,2,38,11154,8293,0,48,1
2133,2,23,15500,12500,0,36,0
812,33,50,9295,4912,0,36,0
5338,12,58,20290,21813,0,72,0
3781,1,37,15450,16027,0,48,0
4880,25,58,7238,4427,0,36,0
7057,3,41,15755,15671,0,72,0
4938,12,72,7780,2580,1,24,0
5366,7,47,7860,6329,0,48,0
3616,0,35,7980,8593,0,48,1
1894,1,27,14933,13499,0,96,0
1287,14,79,4932,4932,0,36,0
921,2,41,14990,13552,0,60,0
322,7,57,15990,17518,0,84,1
4519,0,37,15150,8940,1,60,0
5740,18,54,5971,6138,0,36,0
3003,2,48,5590,6370,0,60,0
5458,4,53,11000,12033,0,72,1
2031,6,64,3477,3592,0,24,0
4635,8,52,6500,4950,0,48,1
6250,2,22,19085,19674,0,60,0
231,1,41,23860,20990,0,84,0
4691,16,48,10390,9226,0,60,0
6261,1,36,10880,12588,0,72,1
4118,23,58,18142,18142,0,72,0
1079,2,34,11715,11840,0,84,0
1297,0,31,12400,12400,0,48,0
1115,3,31,17205,18000,1,72,0
2995,0,24,15990,17714,0,96,1
3620,6,34,6190,6720,0,24,1
2029,7,28,6975,7843,0,48,0
3827,6,26,7950,8095,0,60,0
3163,35,55,13140,15372,0,84,0
4709,6,39,9500,10546,0,96,0
4894,8,48,15809,14509,0,72,0
5617,9,57,3260,3587,0,24,0
3258,1,37,13890,15313,0,60,1
5683,16,46,13100,14209,0,60,0
1643,2,23,5550,5537,0,48,0
2651,12,34,8500,9426,0,48,0
2471,11,52,19900,13000,0,36,0
3473,4,51,12480,10422,0,60,0
265,16,54,11990,6847,0,36,0
0,34,55,4875,3087,0,36,0
1922,4,55,18620,21884,0,96,0
7409,2,22,7240,7240,0,60,0
838,15,36,8048,8048,0,36,0
14,15,53,3400,3400,0,24,0
5473,13,49,10980,10980,0,24,0
1897,8,73,12650,12650,0,48,1
3358,27,57,17790,19174,0,72,0
8,1,28,3890,4306,0,36,1
3207,5,52,5825,4825,0,24,0
1039,28,49,4800,5470,0,60,1
2673,30,54,17940,19521,0,72,0
5594,3,40,12990,12025,0,72,0
3126,0,36,12717,12717,0,72,0
2908,40,62,7617,7617,0,48,0
5044,1,28,10600,6379,1,24,0
339,0,21,8684,9259,0,48,1
121,1,59,11650,5906,0,36,0
5123,5,33,27500,21500,0,60,0
5062,1,24,18380,11801,0,60,0
1090,4,38,17990,17565,0,60,0
4602,1,39,16890,4218,1,60,0
4213,2,64,10250,9109,1,72,0
622,6,49,7200,3600,1,24,0
7354,1,23,15500,15723,0,60,0
5206,3,68,16289,14789,0,48,0
6503,3,31,11800,12905,0,36,0
1425,2,38,7500,6200,0,48,0
1669,23,54,17990,10990,0,60,0
3838,28,46,8870,9325,0,60,0
3333,1,43,6000,2693,0,36,1
889,15,36,9170,10084,0,60,0
5239,14,37,10690,10230,0,48,0
3505,27,60,9735,10877,0,48,0
4025,3,52,13490,14424,0,48,1
196,3,19,7990,4255,1,24,0
4215,7,44,6200,6315,0,60,0
4715,8,72,13900,13900,0,72,0
1438,16,55,16499,17664,0,84,0
6699,2,26,17650,15150,0,60,0
4320,0,43,15990,15572,0,60,0
432,3,68,7990,2190,1,24,0
2464,0,32,10900,10874,0,96,0
2345,15,35,14500,12259,0,60,0
1782,8,62,6400,7159,0,72,0
1720,14,54,24136,23136,0,60,0
1108,1,45,11233,8866,0,48,0
5212,0,21,11950,10333,0,60,0
1876,31,55,26000,26000,0,72,0
1891,3,19,27290,26911,0,60,1
6193,4,51,3810,4211,0,36,0
6388,11,61,6630,5168,0,60,0
1195,6,73,12500,12500,0,84,0
6230,1,27,11984,10318,0,48,1
604,28,59,6475,6475,0,36,1
5767,25,51,16750,10750,0,60,0
5495,3,26,7000,7573,0,60,1
1219,6,34,14900,16428,0,72,0
2337,12,43,22885,13885,0,48,0
4961,26,61,34490,19490,0,60,0
3786,20,79,15958,15958,0,48,0
4745,2,68,1600,1675,0,24,0
4958,2,41,7000,3500,0,12,1
4747,3,30,12790,9630,0,72,0
1406,1,18,10990,11822,0,48,1
1158,9,40,13990,12002,0,72,0
4446,1,41,25900,16900,0,60,0
5447,1,32,11300,10551,0,96,1
5835,6,59,7500,7991,0,60,0
4738,0,64,4500,4816,0,48,1
6936,34,52,26410,23410,0,48,0
4034,4,42,2657,2825,0,24,0
1436,4,42,14900,16190,0,60,0
2948,5,60,21370,5613,1,36,0
1870,15,75,6660,6660,0,36,1
1880,9,50,14351,14351,1,60,0
6587,12,53,9850,6000,0,60,0
904,12,39,12500,9500,0,60,0
6967,35,58,14971,17289,0,60,1
2423,11,41,12814,13933,0,60,0
4210,3,23,14990,16451,0,72,0
3685,2,65,4625,5006,0,96,0
1703,3,51,8400,9127,0,60,1
6652,4,47,7990,6105,0,60,0
7368,9,55,10760,8639,0,48,0
4505,32,51,15990,8500,0,48,0
2273,7,49,10990,7990,0,60,0
4317,4,23,7701,7701,0,72,0
5331,28,57,14990,9678,0,72,0
1352,12,44,10985,7774,0,60,0
1926,8,24,8453,9166,0,60,0
4365,1,43,7669,7955,0,48,0
2316,5,21,23000,6473,1,24,0
3898,1,59,3980,4294,0,48,0
2934,29,57,4940,5171,0,36,0
254,22,57,4472,4472,0,36,0
6105,1,46,5382,5726,0,24,0
3544,22,42,14665,16068,0,72,0
221,8,54,8999,10364,0,60,0
267,9,56,11790,11790,0,72,0
107,0,45,16300,16300,0,72,0
4198,1,25,20000,20000,0,72,1
1226,2,33,6800,5260,0,48,0
4092,1,25,13210,11900,0,60,0
4323,4,53,16990,13990,0,60,0
5395,34,51,14990,4490,1,24,0
2399,3,68,10990,7367,0,24,1
7030,1,22,9990,11087,0,84,0
3058,0,23,12600,13705,0,60,0
1446,7,68,6400,4025,0,60,0
4125,22,63,16650,15804,0,60,0
1210,0,18,10078,11118,0,60,1
3649,29,58,6680,6992,0,36,0
2688,5,31,16190,13390,0,60,0
3210,1,47,10490,6490,0,24,0
4824,43,60,8500,4841,1,48,0
376,1,59,14900,15818,0,72,0
5285,0,22,14000,9000,0,24,0
755,1,26,8900,9725,0,72,0
291,2,26,2000,2072,0,12,0
4965,9,31,6795,7429,0,60,0
1882,2,20,7480,7280,0,60,0
188,6,38,12159,10659,0,60,0
1966,0,23,17495,17495,0,60,0
1201,18,39,14300,5800,1,24,0
3257,8,28,9675,7873,0,48,0
4915,10,63,11900,11900,0,60,0
6444,2,57,18900,10677,0,72,0
4258,4,51,8237,4357,0,60,0
501,14,59,6000,7036,0,72,0
3006,24,55,14990,7490,1,36,0
2689,28,58,11060,10270,0,72,0
6244,2,45,5900,4296,0,36,1
3433,4,48,13680,13691,0,96,1
7396,18,44,5850,5850,0,36,0
4362,24,82,6680,6300,0,36,0
6878,5,51,14390,7890,1,48,0
672,0,23,14590,16383,0,96,0
4857,24,51,14990,5350,1,36,0
5250,2,25,5990,6594,0,48,0
6841,10,67,4475,4478,0,48,0
2722,0,29,14080,14890,0,72,0
5792,21,45,13500,11000,0,72,0
4877,15,58,11950,9795,0,60,0
5825,2,22,12150,12512,0,96,0
1192,16,43,10740,10740,0,72,0
6664,23,63,21950,17352,0,48,0
4101,9,48,9130,3990,1,36,0
216,42,59,16450,5600,1,24,0
4264,16,55,3032,3032,0,15,1
5027,2,45,5450,5450,0,60,0
421,2,42,9800,9800,0,48,1
505,1,26,9500,7196,0,72,0
4927,15,74,12500,10200,0,48,0
3217,2,60,10850,10416,0,84,0
5013,28,82,6780,5280,0,24,1
3892,29,49,21900,3833,1,36,1
506,19,60,7350,7500,0,72,0
3504,2,40,9625,10436,0,60,0
3870,9,42,10270,10270,0,60,0
4553,2,29,12800,14209,0,96,1
5926,30,55,22130,10325,0,48,0
2603,4,38,19350,13150,0,48,0
6100,3,49,5704,5704,0,24,0
6248,4,41,9150,10313,0,96,0
6365,1,38,14980,17142,0,60,1
6429,21,57,3486,3682,0,24,1
1452,22,63,9500,8418,0,72,0
6746,3,54,22000,22000,0,48,0
6114,0,27,9950,9950,0,60,0
347,2,23,8875,4649,0,36,0
3934,0,32,12490,12490,0,84,1
333,0,34,14160,14160,0,48,0
4472,1,67,11215,7865,0,60,0
5899,2,55,5900,5707,0,48,0
1558,41,58,8334,8334,0,24,0
6501,5,62,10400,9827,0,48,0
6299,2,54,11532,11532,0,48,0
6957,2,43,19340,19340,0,72,0
3799,17,53,13800,7800,0,24,0
5244,1,43,19900,18895,0,60,1
746,1,23,24890,23890,0,72,1
6017,7,67,21250,21250,0,48,0
7306,13,46,8028,6824,0,48,0
3846,21,56,14069,3335,1,36,0
1701,1,52,9990,9990,0,48,0
7095,36,65,14990,8364,0,48,0
4881,2,34,21950,21950,0,84,0
5054,3,25,14990,12510,0,60,0
2760,4,43,13750,7549,0,48,0
2522,23,45,8950,8518,0,48,0
259,0,26,5019,5548,0,36,1
1888,26,66,4856,4856,0,48,0
7050,0,25,14900,14273,0,48,0
380,0,19,9999,10882,0,60,1
3382,17,43,13490,8490,0,36,0
2223,7,39,19340,14254,0,96,0
4172,2,20,13195,16129,0,60,1
599,14,52,14200,13945,0,36,0
45,1,22,8500,8500,0,48,0
3605,40,63,13488,13488,0,72,1
4739,1,31,16220,17831,0,72,0
5166,32,57,5389,3783,0,48,0
5918,5,58,17500,11200,0,36,0
4074,21,56,6500,5869,0,60,1
4032,4,66,12990,12990,0,60,0
7107,1,46,16410,17678,0,60,1
4159,0,39,5500,5886,0,24,0
5846,5,48,21500,7000,1,12,0
2304,2,24,14999,15108,0,72,1
4230,43,59,11839,3954,1,36,0
6660,4,35,8900,2900,1,12,0
5060,34,55,17500,15532,0,60,0
2903,8,55,13750,10230,0,48,0
2515,18,56,15975,11676,0,60,0
5814,0,47,15990,13990,0,60,0
1298,9,50,13090,6219,0,36,0
426,5,24,9490,9768,0,60,0
4332,2,54,6500,2400,1,24,0
805,0,33,16400,10400,0,24,0
410,6,29,19890,19890,0,60,0
6214,18,51,5364,6160,0,60,0
4112,2,26,7750,8829,0,60,0
