,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
5065,26,65,9190,9190,0,12,0
843,26,47,14970,10860,0,48,0
447,4,47,6268,7037,0,48,1
4960,40,63,12150,9650,0,60,0
1029,18,57,4200,4200,0,36,0
4475,18,55,13000,8000,0,12,0
7409,2,22,7240,7240,0,60,0
787,1,27,5980,4980,0,36,0
2344,0,65,8999,6252,0,36,0
3244,19,51,15000,6500,0,48,0
2272,15,56,4471,4471,0,48,0
756,2,67,13680,11680,0,60,0
7424,22,45,7900,9096,0,60,0
1729,1,55,8010,5113,0,36,0
4701,17,68,5771,6074,0,60,0
1049,6,72,11700,7300,0,36,0
3660,0,48,13000,14116,0,24,0
1621,21,64,4335,4335,0,36,0
5153,1,54,9490,9490,0,60,0
4047,9,37,4000,3759,0,36,0
135,38,55,15800,6315,0,48,0
4194,20,53,5990,6949,0,72,1
1550,15,33,12900,4600,1,36,0
5918,5,58,17500,11200,0,36,0
6754,5,32,10390,4658,1,24,0
2145,30,47,5308,5308,0,36,0
2118,7,37,7200,6591,0,72,0
6846,0,23,8800,6264,0,48,0
1502,21,48,9898,9898,0,24,0
1375,0,61,5653,6128,0,36,0
3915,1,56,7975,8586,0,72,0
2155,13,60,8990,10542,0,72,0
4984,9,48,9425,9575,0,60,0
1741,36,54,13140,8435,0,84,0
6088,29,45,5173,5173,0,36,0
487,3,43,18850,8478,1,60,0
6364,3,20,10490,9076,0,48,0
5944,24,54,10850,6000,0,12,0
1825,21,60,6234,5000,0,12,0
1926,8,24,8453,9166,0,60,0
1305,16,33,21980,5480,1,12,0
332,48,64,13620,9000,0,12,0
3877,18,53,12328,6723,0,24,0
5566,22,45,12870,8353,0,24,0
1456,3,39,8980,4980,0,36,0
4619,0,62,14000,9979,0,36,0
1226,2,33,6800,5260,0,48,0
7121,8,55,4200,4526,0,36,0
1411,8,69,3900,4743,0,60,0
1776,13,37,10470,6990,0,48,0
570,23,47,9880,9677,0,72,0
3413,20,80,13940,8440,0,60,0
1151,15,60,13980,7522,0,24,0
4266,17,59,10950,10950,0,48,0
5551,20,40,8800,8800,0,48,0
99,3,37,9990,8052,0,36,0
6333,20,63,7000,7000,0,12,0
2298,19,54,7719,8230,0,36,0
3213,3,35,7490,8078,0,48,0
3370,3,68,16990,4058,1,36,0
422,20,46,11000,11000,0,72,0
3109,19,83,4455,4455,0,48,0
4781,0,27,9700,4997,1,24,0
2092,4,28,5500,5404,0,48,0
1345,14,77,4939,5077,0,36,0
1956,11,56,12690,9815,0,60,0
1414,27,74,10985,8101,0,72,0
3765,9,64,9900,9900,0,48,0
5819,4,43,6900,7525,0,72,1
1172,7,51,10689,4153,1,24,0
2473,3,55,12390,4390,1,36,0
5322,0,38,4550,4892,0,36,0
3467,6,50,8200,8816,0,36,0
6501,5,62,10400,9827,0,48,0
5075,20,50,3990,4405,0,36,0
6866,3,19,7990,5000,0,36,1
2784,5,46,7990,9281,0,60,1
1805,1,19,9900,9490,0,48,1
4991,4,49,12840,12637,0,48,0
4587,2,39,7190,5190,0,60,1
1086,8,30,10990,6441,0,48,1
4022,2,50,11073,11073,0,36,0
5381,5,41,5990,6635,0,72,1
7147,1,25,3300,3544,0,36,1
3142,2,68,6590,2722,1,24,0
3199,29,63,27500,10500,1,48,0
674,26,48,11900,9900,0,60,0
2803,35,55,23596,5885,1,48,1
1595,1,64,13950,7309,1,36,0
2235,16,60,6990,7565,0,96,0
2422,0,29,11600,2045,1,36,0
2029,7,28,6975,7843,0,48,0
1183,0,54,8000,8765,0,72,0
7110,2,26,12990,6990,0,24,0
149,8,32,14640,8122,1,24,0
3504,2,40,9625,10436,0,60,0
582,2,42,7900,8584,0,60,1
6403,0,33,5200,4839,0,60,0
5752,20,37,6495,6436,0,72,0
4690,24,55,7500,3500,1,36,0
4332,2,54,6500,2400,1,24,0
2893,21,60,8250,3250,1,48,0
6268,15,62,4000,4000,0,36,0
5448,27,55,8102,8539,0,48,0
1858,22,46,23390,11869,1,36,0
3047,1,30,7990,7324,0,48,1
3903,3,27,9500,2695,1,24,1
6341,3,67,7233,7233,0,60,1
4241,5,34,9266,9266,0,48,0
911,19,81,6995,6995,0,24,0
5993,16,48,13870,9725,0,60,0
4603,0,56,11895,13296,1,36,0
4391,4,34,8650,8650,0,60,0
7262,4,68,4720,4366,0,48,1
47,3,49,6166,6841,0,60,1
6721,12,57,5364,5864,0,48,0
5180,5,49,4900,4648,0,60,0
4914,10,69,8900,4378,1,48,0
3509,15,78,11990,1990,1,24,0
7404,8,69,4989,4989,0,48,0
7023,10,39,5900,5900,0,60,0
2952,2,67,8980,8980,0,60,0
5187,7,28,6701,4701,0,24,0
2925,12,48,8490,5990,0,48,0
221,8,54,8999,10364,0,60,0
6551,33,60,4400,4627,0,48,0
3402,8,51,11130,12433,0,48,0
7022,13,51,5480,5047,0,48,0
3614,0,32,6600,6600,0,60,0
4472,1,67,11215,7865,0,60,0
1479,2,40,9995,4199,1,12,0
3438,13,52,8833,5190,0,36,0
6675,5,54,7590,4620,1,48,0
4915,10,63,11900,11900,0,60,0
7148,11,76,6850,4992,0,36,0
288,7,55,11390,11390,0,60,0
2732,22,57,2700,2700,0,12,0
2796,0,55,10400,9400,0,72,0
5119,0,43,9260,10197,0,60,0
1452,22,63,9500,8418,0,72,0
2091,26,47,7690,8660,0,48,0
5609,5,50,7685,8342,0,60,0
564,3,25,9000,7000,0,36,0
5767,25,51,16750,10750,0,60,0
121,1,59,11650,5906,0,36,0
6322,3,44,9250,7722,0,48,0
5758,1,57,7900,8057,0,72,0
2462,1,32,6000,6000,0,48,0
2513,2,29,12590,1751,1,12,0
1498,9,37,11007,11007,0,48,0
6987,0,19,9000,10155,0,48,0
7116,9,36,9470,6420,0,48,0
5080,28,54,10205,10205,0,24,0
1561,11,76,4405,2997,0,36,0
1883,22,50,10450,6570,0,24,0
2487,0,22,9600,8600,0,48,0
5391,2,46,5200,5584,0,36,0
2903,8,55,13750,10230,0,48,0
45,1,22,8500,8500,0,48,0
4919,9,55,10990,5166,1,24,0
6388,11,61,6630,5168,0,60,0
531,2,19,5000,5455,0,60,1
6772,23,49,6990,8415,0,96,1
3333,1,43,6000,2693,0,36,1
4764,10,50,10590,9417,0,60,1
7020,10,49,7450,2873,0,24,0
1871,0,26,11700,6108,0,36,0
1912,12,76,16490,6990,0,24,0
429,0,38,11199,11510,0,12,0
7311,21,47,6412,6894,0,48,0
1046,10,70,7190,8393,0,60,1
6767,15,58,5037,5618,0,60,1
4294,16,76,6885,6949,0,12,0
7347,1,35,21400,7680,1,48,0
5723,11,46,6900,6000,0,60,0
1859,8,34,4000,4000,0,84,0
7273,24,45,7250,5566,0,60,0
1175,1,50,6350,6350,0,48,0
719,11,53,12490,9490,0,60,0
6219,8,54,6990,7277,0,48,0
3520,25,45,4300,4564,0,36,1
4800,12,61,10030,4676,1,36,0
1702,1,28,7656,8354,0,60,1
110,3,30,6012,6456,0,36,0
6329,35,54,11000,11718,0,36,0
5835,6,59,7500,7991,0,60,0
5816,26,45,16695,10595,1,60,0
3187,0,28,9300,6818,0,60,0
4046,19,50,21200,6500,1,48,0
5086,27,51,20467,8000,0,60,0
4246,5,44,2229,2251,0,12,0
4258,4,51,8237,4357,0,60,0
2119,26,59,11990,11990,0,60,0
1064,13,57,6900,3400,1,36,0
2877,1,20,6400,6940,0,60,1
4664,18,56,7449,7449,0,36,0
7228,26,47,8900,9547,0,48,0
3148,25,53,3700,3758,0,48,0
6144,7,72,6900,6900,0,60,1
6252,12,48,4440,4440,0,24,0
5101,0,22,7900,7408,0,48,0
4416,8,50,11990,4398,1,36,0
5266,0,21,6350,7254,0,60,0
3758,11,76,5552,3000,0,24,0
6911,3,60,6849,5731,0,48,0
174,3,84,10800,5000,0,48,0
3414,35,52,9500,10465,0,72,0
3844,4,27,10000,3615,1,24,0
6185,0,49,10750,9362,0,48,0
199,5,50,10338,11242,0,60,0
1506,14,52,3990,2146,1,48,0
812,33,50,9295,4912,0,36,0
6100,3,49,5704,5704,0,24,0
501,14,59,6000,7036,0,72,0
3014,1,58,9080,9775,0,72,0
4556,9,29,7990,8183,0,60,1
3091,0,50,3990,4454,0,48,0
2941,5,55,8550,5422,0,60,0
3077,9,61,7700,8098,0,36,0
2542,43,60,11990,6990,0,24,0
6943,1,41,6350,1912,1,24,0
2087,21,77,7600,8026,0,72,1
6623,1,26,8890,8260,0,24,0
779,11,74,10496,10993,0,36,1
7158,36,55,4683,4683,0,48,0
6963,2,39,7625,8189,0,36,0
4190,14,74,7980,7278,0,48,0
5626,8,36,12120,5901,1,96,0
6429,21,57,3486,3682,0,24,1
1850,0,19,8700,8200,0,48,0
4938,12,72,7780,2580,1,24,0
4996,14,46,12790,9113,0,60,0
2937,23,42,7490,6773,0,48,0
4829,19,59,13990,9990,0,60,1
2224,4,41,7950,5262,0,24,0
2753,4,41,7300,7831,0,36,0
868,4,29,5480,3906,0,36,0
6187,0,39,5990,6681,0,72,0
2239,3,47,6500,2500,1,24,0
7264,23,83,6420,6420,0,48,1
6357,2,44,4990,4052,0,60,0
622,6,49,7200,3600,1,24,0
2932,12,55,11890,9890,0,60,0
6077,4,58,11504,12041,0,36,0
6778,7,66,11950,10900,0,60,0
1714,15,41,9800,9694,0,72,0
7002,5,35,5500,6175,0,48,1
6477,3,44,9970,10120,0,60,0
2227,7,54,5031,5031,0,60,0
1350,10,73,8150,3384,1,12,0
4574,15,53,11895,9695,0,60,0
5846,5,48,21500,7000,1,12,0
5676,1,58,9900,10619,0,60,1
3396,1,26,8600,9305,0,60,0
5272,5,69,1501,1501,0,12,0
2788,34,52,15550,14118,0,48,0
326,8,50,6930,5430,0,36,0
4532,4,64,12990,12198,0,36,0
2677,25,45,8500,8500,0,60,0
2342,15,46,6095,6605,0,24,0
5617,9,57,3260,3587,0,24,0
1520,0,51,10750,10866,0,60,0
2016,3,31,14041,7137,1,48,0
5259,6,53,6298,6782,0,48,0
408,9,43,10520,5340,0,24,0
6899,8,73,4190,4190,0,36,0
5337,3,23,6480,7055,0,36,0
4550,31,66,13550,10550,0,84,0
801,9,49,6479,6883,0,24,0
5006,28,60,13209,13209,0,72,0
425,30,55,8900,9573,0,36,0
3045,15,55,7890,8804,0,84,1
3578,2,48,13990,6646,1,72,0
7185,0,18,5690,3090,0,48,0
4340,13,58,3290,2481,0,12,0
1557,0,22,3870,3455,0,24,0
2313,3,35,6900,6900,0,60,0
4842,7,52,11500,7595,0,60,0
4015,33,57,5682,6365,0,60,0
4789,16,40,3000,3000,0,12,0
5107,8,55,11821,6321,0,48,0
4166,4,47,10400,5000,1,36,0
5735,18,37,21000,7549,1,48,0
6978,36,56,4749,4749,0,36,0
5563,1,40,11950,8565,0,48,0
6710,2,35,7990,9111,0,48,0
5058,45,62,7500,7500,0,72,1
1233,1,42,4990,4990,0,60,1
4102,14,78,12100,12100,0,48,1
3441,5,57,8800,8737,0,60,0
5858,2,56,11900,3900,1,48,0
3855,2,53,13600,7699,0,60,0
5607,10,36,8476,9005,0,24,0
2845,17,48,11800,2800,1,24,0
805,0,33,16400,10400,0,24,0
3470,2,40,13980,4286,1,48,0
3838,28,46,8870,9325,0,60,0
4467,5,36,8154,8622,0,36,0
6815,2,51,6500,2500,1,12,0
4519,0,37,15150,8940,1,60,0
3231,2,27,5990,5530,0,24,0
5781,6,53,6000,6000,0,36,0
4511,13,53,16000,5500,1,36,0
5407,15,55,14890,12769,0,36,1
6342,3,21,13450,7650,0,36,0
3859,0,23,3200,3200,0,36,1
3312,8,57,12400,12212,0,60,0
5061,13,39,4600,3022,0,24,0
6391,17,51,11576,11576,0,36,0
4393,10,29,8500,6059,0,72,0
2311,13,34,7690,8218,0,48,0
5096,4,45,8990,9958,0,72,0
5251,7,29,4300,4750,0,36,1
6874,10,36,5540,6001,0,60,0
5422,6,60,10900,9552,0,72,0
553,4,43,4875,5685,0,60,0
5366,7,47,7860,6329,0,48,0
739,1,62,3776,3974,0,24,0
3482,19,46,23950,11600,1,48,0
3960,11,51,7400,7400,0,48,0
1298,9,50,13090,6219,0,36,0
1022,4,56,13500,7327,1,36,0
1423,25,51,6860,6860,0,60,0
5493,14,37,3660,3660,0,12,0
7246,1,22,5823,6279,0,48,1
7024,4,69,14320,11941,0,24,0
451,1,27,11984,8164,1,48,1
7080,20,45,9338,9338,0,36,0
904,12,39,12500,9500,0,60,0
1543,2,36,8500,9197,0,60,0
712,12,73,12688,12688,0,60,0
3050,16,37,7430,5430,0,60,0
6067,0,31,5990,4742,0,36,0
652,27,61,1500,1581,0,24,0
6025,27,53,11975,10975,0,60,0
5818,23,54,13500,9000,0,60,0
5306,0,50,7551,8125,0,48,0
2229,1,60,8990,9650,0,60,1
831,16,55,9300,7058,0,36,0
6784,32,59,13900,10283,0,60,0
4647,18,41,7490,4742,0,36,0
1383,10,59,6795,7154,0,48,0
3869,12,56,5000,2090,1,24,0
7392,39,62,15995,10995,0,60,0
763,15,49,15000,10000,0,48,0
2031,6,64,3477,3592,0,24,0
4890,44,61,3490,2617,0,36,0
4963,43,64,5666,6199,0,60,0
3550,0,63,11300,11300,0,24,0
724,2,65,4000,3569,0,12,0
5662,1,38,7990,8816,0,72,1
2835,3,42,1501,1501,0,12,0
7129,22,65,9596,10497,0,60,0
1420,1,52,3750,2750,0,36,0
3317,23,55,6553,7070,0,36,0
3101,37,59,6630,6030,0,60,0
90,19,71,14850,10000,0,60,0
5810,9,45,8350,9551,0,60,1
5969,19,49,11062,11062,0,60,0
7422,10,64,11990,11978,0,48,0
2543,2,45,9090,6665,0,24,0
6405,37,54,7950,8932,0,48,0
4224,2,68,10408,10408,0,59,0
7227,32,62,3629,3629,0,12,0
837,2,55,11950,6950,0,36,0
3802,12,33,10000,8147,0,60,0
6305,0,40,12390,7390,0,36,0
2291,30,56,12700,2792,1,24,0
5382,2,49,8298,5701,0,36,0
181,4,52,3927,4349,0,36,0
3822,21,80,10500,12835,0,72,1
6192,18,35,7500,7000,0,60,0
3071,16,79,12950,7972,0,60,0
5044,1,28,10600,6379,1,24,0
3492,35,56,9990,10904,0,48,0
3238,8,60,7990,5690,0,60,0
4204,4,52,11990,11870,0,48,0
6945,1,19,4400,4802,0,36,0
2586,22,77,11800,3800,1,12,0
2574,22,61,8970,6970,0,60,0
1047,0,50,7990,5827,0,60,0
3731,18,56,6990,7509,0,72,1
776,1,39,6900,7498,0,60,0
6555,12,72,7950,8359,0,60,0
4457,20,49,7990,8100,0,36,0
2579,4,20,8566,8675,0,60,0
1615,0,60,6637,7113,0,48,0
3027,40,57,7106,7489,0,48,0
503,14,77,10046,10046,0,36,1
4086,5,70,15740,11004,0,60,0
5452,5,65,3990,4710,0,60,1
4650,17,62,5237,5237,0,36,0
5014,34,51,3075,3075,0,36,0
2794,2,40,10900,8900,0,48,0
3105,25,51,5149,5149,0,36,0
527,0,46,8990,8938,0,48,1
3836,4,44,12480,11071,0,36,0
5686,23,58,8870,9000,0,60,0
2758,1,58,11400,4606,1,36,0
7132,1,46,7490,7122,0,60,0
6208,40,59,4990,4990,0,72,0
6885,1,24,3800,2800,0,12,0
3204,2,58,9290,7937,0,60,0
4623,13,52,10490,7490,0,60,0
3355,7,29,5205,5602,0,36,0
6598,16,76,8630,9162,0,72,0
1606,5,42,7430,8596,0,72,0
3997,9,51,4990,4990,0,48,1
7232,15,66,8990,7386,0,72,0
1317,12,71,5000,5205,0,48,0
1161,10,48,23940,10704,1,48,0
1461,31,51,7950,8638,0,60,1
4925,42,59,16110,5854,1,36,0
2587,27,53,8932,10023,0,48,0
3002,9,54,5812,5975,0,36,0
5972,5,31,9900,7900,0,48,0
6962,26,61,11680,9810,0,60,0
5165,1,20,8700,9319,0,48,0
2764,7,56,2373,2373,0,24,0
6193,4,51,3810,4211,0,36,0
3055,0,18,6690,7605,0,48,1
2350,0,34,5900,4206,0,48,1
1870,15,75,6660,6660,0,36,1
5880,3,32,9650,7850,0,48,0
4140,3,32,10900,10900,0,48,0
6156,1,25,9385,7867,0,60,0
3378,3,51,11900,3690,1,24,0
6827,7,39,12100,6200,0,48,0
6112,1,49,9990,6929,0,36,0
346,13,53,12500,12470,0,60,0
6246,4,30,7990,8122,0,60,0
4786,12,53,17120,5660,0,48,0
3494,37,58,4450,4711,0,96,0
4236,0,21,8900,8965,0,48,1
947,4,69,14450,10830,0,36,0
2954,0,32,4045,4468,0,36,0
5312,12,73,10890,10890,0,36,0
5635,1,23,5666,5666,0,60,1
5913,10,56,7950,8471,0,60,0
2218,21,56,7300,7791,0,60,0
7369,1,52,15800,3700,1,36,0
6606,4,68,4342,3342,0,24,0
1632,5,36,6900,7831,0,60,0
897,3,66,16090,11751,0,48,0
4237,9,52,6990,6441,0,48,0
3742,2,38,8500,9217,0,60,1
1093,21,40,7100,5319,0,36,0
233,0,27,3546,3809,0,36,1
3799,17,53,13800,7800,0,24,0
7364,9,46,5712,5712,0,48,1
6198,26,48,1700,1743,0,12,0
6927,4,55,9490,10621,0,72,0
435,31,47,11400,5400,0,48,0
3964,1,42,9576,10514,0,60,0
1919,6,28,4600,4985,0,24,0
4447,27,56,5490,5850,0,60,0
4810,11,33,8040,8845,0,60,0
1683,18,47,5582,5582,0,36,0
7189,9,45,8461,9301,0,36,0
434,23,45,11850,9704,0,48,0
2554,1,43,11602,10317,0,36,0
1293,1,23,3490,3316,0,36,0
5094,27,49,16500,11500,0,36,0
2339,19,51,6778,6778,0,48,0
6162,1,24,7900,8969,0,60,1
2380,0,49,8905,9488,1,48,0
3954,2,30,9246,9725,0,36,0
6888,3,50,10000,9799,0,60,0
5965,40,57,10500,5500,0,24,0
92,23,85,10000,7500,0,36,0
6878,5,51,14390,7890,1,48,0
3206,4,57,9000,9000,0,48,0
5388,6,40,10430,10430,0,48,0
3786,20,79,15958,15958,0,48,0
4370,1,24,7990,8556,0,36,1
6538,1,28,2950,1900,0,72,0
2260,0,55,8180,8180,0,36,0
5916,25,59,6070,4070,0,36,0
5400,13,82,13480,13858,0,36,1
1897,8,73,12650,12650,0,48,1
2217,5,64,5000,5135,0,12,0
5156,21,43,10780,6683,0,48,0
378,0,56,5648,5648,0,36,0
549,1,29,5850,6090,0,48,0
4672,0,22,3895,4312,0,36,1
4758,21,57,5490,5607,0,60,1
1972,26,49,9490,10425,0,72,0
2943,24,52,7900,7900,0,60,0
5610,5,50,6200,6200,0,72,0
5584,0,20,11313,8490,0,48,0
6289,1,34,4900,5424,0,36,0
6434,1,26,5151,3744,0,12,0
3352,19,43,7922,6922,0,72,0
1558,41,58,8334,8334,0,24,0
1643,2,23,5550,5537,0,48,0
6283,13,54,25500,13690,1,24,0
7361,15,47,9700,9532,0,72,0
5114,0,32,7165,6685,0,60,1
5939,0,20,10120,11001,0,36,0
3418,4,22,7995,8505,0,60,1
278,15,78,4365,1550,1,12,0
1815,0,53,4243,4243,0,36,0
2518,0,64,8248,7698,0,96,0
532,13,58,4990,5384,0,36,0
3221,19,78,13950,9895,0,60,0
4974,23,88,4000,4000,0,12,0
6358,2,57,13000,8607,0,60,0
6318,1,23,3888,4216,0,24,0
2843,6,40,11900,5300,1,72,1
6099,24,45,7991,7991,0,36,0
1893,20,66,13385,9485,0,48,0
601,16,79,10489,8104,0,60,0
259,0,26,5019,5548,0,36,1
6520,4,67,8575,7662,0,72,0
683,11,45,27500,5312,1,24,0
5904,2,55,14290,4290,1,24,0
6971,3,42,5990,5647,0,24,0
7380,24,62,9000,4462,1,24,0
7191,20,48,22250,11150,1,60,0
6871,8,52,10125,10887,0,48,0
86,2,66,9500,11524,0,72,1
3443,15,47,9670,7170,0,60,0
5412,5,31,8950,9481,0,48,0
6412,12,51,6147,6147,0,60,0
3620,6,34,6190,6720,0,24,1
3165,36,61,13000,7235,0,72,1
5771,3,68,7069,6856,0,60,0
347,2,23,8875,4649,0,36,0
5102,1,57,9600,4600,1,48,0
5889,1,38,2500,2132,0,24,1
2985,5,55,4400,4940,0,48,0
1676,10,66,8900,8616,0,48,0
6506,18,51,15180,13080,0,36,0
3688,6,51,10205,10205,0,36,0
3337,1,40,4680,3950,0,36,0
4365,1,43,7669,7955,0,48,0
4965,9,31,6795,7429,0,60,0
2173,13,49,4700,3700,0,24,0
3980,1,32,6598,1598,1,24,0
3318,14,59,4790,5027,0,36,0
452,38,60,5534,5534,0,48,0
4333,10,73,11590,7590,0,36,0
1837,0,52,11670,7270,0,48,0
1844,16,47,9985,10859,0,60,0
5646,17,81,6589,6427,0,60,0
449,1,53,10990,11556,0,48,0
4825,1,51,6300,7200,0,60,0
3780,6,23,7340,8064,0,72,0
6128,5,53,4250,4745,0,48,0
4239,10,74,8999,6599,0,36,0
265,16,54,11990,6847,0,36,0
1039,28,49,4800,5470,0,60,1
1263,3,20,6960,7729,0,60,1
6450,16,36,5300,2358,0,12,0
4607,4,34,10360,9990,0,48,0
2467,1,44,7990,6490,0,72,0
3893,19,44,9380,10116,0,48,0
1055,3,58,5628,4243,0,36,1
24,10,61,8600,8600,0,36,0
4950,7,50,6269,6877,0,72,0
2028,14,51,10390,8390,0,60,0
2451,9,52,6850,6850,0,60,0
254,22,57,4472,4472,0,36,0
848,2,66,5990,6704,0,60,0
437,4,27,8990,9621,0,48,1
3914,15,53,9192,9192,0,72,0
5724,8,37,6990,4822,0,36,0
6416,2,50,5543,6214,0,48,0
4378,41,61,15990,15990,0,36,0
3035,9,69,5950,2560,1,24,0
926,3,59,7500,7850,0,36,0
6847,17,42,10905,12401,0,60,0
5049,36,52,4322,4696,0,60,0
2741,15,58,9850,9940,0,48,0
2034,7,61,12000,11000,0,60,0
5130,1,51,16990,6758,1,36,0
100,8,25,5900,3315,1,48,0
1005,5,32,8450,8184,0,72,1
4162,0,21,7090,6579,0,48,0
5273,6,31,4795,3646,0,36,0
5071,3,46,7800,6800,0,60,0
3647,20,84,16280,2287,1,12,0
2199,28,51,16000,7250,0,48,0
1544,1,26,5675,5675,0,49,1
994,4,62,9300,6869,0,60,0
1583,20,75,6500,6000,0,60,0
3080,35,61,7439,8056,0,48,0
2629,0,44,10950,11080,0,48,0
4355,7,36,18500,2500,1,24,0
2525,10,69,16613,16613,0,36,0
1346,6,69,18690,9690,0,36,0
4536,6,59,9400,10000,0,60,0
1144,27,46,6244,6244,0,36,0
463,23,57,3590,2238,0,24,0
2321,0,54,6985,1985,1,12,0
598,19,50,5690,6372,0,84,0
6790,2,59,5349,3533,0,48,0
1755,27,51,6040,6693,0,60,0
6925,22,62,3399,1947,0,12,0
5492,7,41,3500,3000,0,12,0
6714,35,56,11890,8890,0,60,0
7250,2,56,4650,4906,0,48,0
5933,27,62,11000,11789,0,48,0
1962,0,19,6780,5479,0,48,0
3159,14,42,9200,10330,0,48,0
6232,1,23,4184,4008,0,24,0
2131,1,27,3700,1600,1,36,0
7001,1,25,11000,7896,0,48,0
655,4,55,5550,6109,0,48,0
63,0,65,11490,7690,0,60,0
2966,22,56,12800,14045,0,48,0
3332,16,54,7700,3000,0,24,0
2894,9,54,14500,2000,1,12,0
1736,17,37,9096,9096,0,24,0
5808,16,46,6300,5707,0,48,0
4304,30,48,5900,5900,0,72,0
3139,5,43,5980,5980,0,48,0
7303,3,34,8900,3085,1,24,0
3608,20,59,6540,4225,0,24,0
1272,8,25,7652,8252,0,48,1
1057,5,64,5199,5875,0,72,1
6430,11,28,8910,3889,0,24,0
2357,0,21,5000,5000,0,36,0
4928,2,34,8700,10362,0,60,1
5257,4,46,22618,7378,1,60,0
6660,4,35,8900,2900,1,12,0
2802,9,67,9485,7441,0,72,0
4091,5,29,5500,5500,0,36,0
2763,6,53,9850,9850,0,72,0
169,2,24,7560,6592,0,60,0
1941,10,31,10500,7000,0,48,0
3282,1,50,9490,4087,1,48,0
602,7,46,3900,3900,0,48,0
6280,35,68,10690,8690,0,60,0
6262,19,43,4985,4339,0,60,0
6194,2,32,12000,9000,0,48,0
5238,4,42,10050,8222,0,36,0
1756,2,38,10990,7990,0,36,0
1565,25,52,8590,9031,0,60,1
2405,15,41,4401,4401,0,36,0
1654,5,42,13670,13670,0,12,0
4696,35,65,7500,6561,0,60,0
2874,3,28,8100,4531,0,24,0
6840,15,38,12485,11184,0,48,0
3801,13,65,6100,6490,0,36,0
3722,14,67,12030,9930,1,48,1
6858,2,67,9742,6654,1,48,0
3819,1,34,3936,4357,0,36,0
2623,8,28,4800,3800,0,36,0
1505,20,74,4505,4631,0,36,0
37,25,58,18538,9273,0,60,0
1552,1,33,8450,7595,0,60,1
5963,6,55,5990,6695,0,60,0
4812,1,65,5800,4300,0,60,0
2164,20,45,7990,8318,0,48,0
7368,9,55,10760,8639,0,48,0
3154,2,35,5990,5030,0,60,0
3006,24,55,14990,7490,1,36,0
4927,15,74,12500,10200,0,48,0
5285,0,22,14000,9000,0,24,0
7167,6,34,7190,7951,0,36,0
6768,1,33,5490,5530,0,36,1
4423,1,33,4990,5427,0,60,1
1872,4,55,11343,10343,0,36,1
4058,8,39,12100,9497,0,60,0
4738,0,64,4500,4816,0,48,1
1400,1,29,8990,4129,0,48,0
1877,26,55,22789,4150,1,24,0
2115,30,57,6900,3050,1,24,0
4649,39,60,19411,10590,1,48,0
6055,0,58,5990,2059,1,24,0
1940,27,50,7185,7517,0,84,0
887,7,69,10990,5990,0,48,0
1530,13,56,10000,7000,0,60,0
2019,0,28,8240,5240,0,24,0
2358,14,42,16680,7005,0,24,0
7288,6,59,13880,11077,0,60,0
889,15,36,9170,10084,0,60,0
7157,6,33,15000,5444,1,60,0
1278,2,46,8690,9057,0,36,0
2873,23,79,6353,6353,0,60,0
730,24,53,15990,7517,1,36,0
19,44,60,13800,11808,0,72,0
4368,9,68,4126,4126,0,60,0
5876,23,41,6490,6490,0,60,1
6226,30,47,13690,11690,0,48,0
3308,38,57,11110,9110,0,60,0
1354,48,64,7955,7955,0,24,1
1351,2,38,6500,2000,1,24,0
6073,11,77,17460,5350,1,24,0
4827,6,23,6640,6640,0,48,0
6171,3,36,2897,3140,0,24,0
6336,29,48,6500,6645,0,48,0
6057,11,38,15340,11340,0,36,0
6773,23,58,15775,10000,0,48,0
2908,40,62,7617,7617,0,48,0
2478,17,59,4300,2967,0,36,0
3008,6,57,7790,7790,0,36,0
2678,17,60,11900,6400,0,60,0
4174,3,66,9873,2873,1,12,0
7193,13,44,9000,4500,0,36,0
6618,10,26,4554,5101,0,48,1
6593,8,25,6990,6344,0,72,0
4578,0,28,15799,6214,1,36,0
548,18,40,6300,6236,0,48,0
2549,12,66,8900,7400,0,60,0
6703,17,35,10775,5823,1,48,0
6204,1,46,6409,7476,0,72,0
5148,1,36,8950,8838,0,36,0
5548,23,45,7813,8381,0,36,0
2240,7,48,13285,10715,0,48,0
2742,24,61,7795,7795,0,48,1
2718,0,54,15120,5773,1,24,0
5693,1,33,7750,5878,0,48,0
6991,4,41,3900,2900,0,48,0
4414,16,48,27840,8000,1,24,0
4359,5,67,6712,7226,0,24,0
742,13,46,15635,9035,0,48,0
5852,10,74,4430,4555,0,36,0
6764,4,57,7800,7800,0,48,0
6731,2,44,9500,10230,0,48,0
4857,24,51,14990,5350,1,36,0
166,18,46,2500,2656,0,24,0
4888,10,72,8389,2489,1,24,0
1710,11,47,10390,11745,0,60,0
6253,40,66,16150,14104,0,60,0
6009,13,36,6200,7173,0,72,0
5460,0,29,10970,7118,0,24,0
6411,1,25,6190,5757,0,24,1
3813,21,77,5800,5800,0,60,0
3182,30,61,9100,9100,0,72,0
2463,0,63,8450,6148,0,36,0
5716,24,47,5255,5255,0,24,0
940,12,54,5480,5826,0,24,1
6725,27,58,7067,7067,0,72,0
1413,6,55,11700,12393,0,48,0
4505,32,51,15990,8500,0,48,0
6859,34,54,15700,3000,1,24,0
1053,15,32,3900,4464,0,60,0
