,Job tenure,Age,Car price,Default (y)
6555,12,72,7950,0
4457,20,49,7990,0
3971,26,59,15500,0
1615,0,60,6637,0
3027,40,57,7106,0
4982,21,39,16500,0
503,14,77,10046,1
2515,18,56,15975,0
4086,5,70,15740,0
5452,5,65,3990,1
4650,17,62,5237,0
5833,0,63,14990,0
7242,35,59,26470,0
6212,16,43,15724,0
3689,11,75,18300,1
5014,34,51,3075,0
4483,7,55,15100,0
642,11,67,19190,0
3105,25,51,5149,0
2968,8,71,20540,0
2338,11,53,14440,0
5686,23,58,8870,0
2758,1,58,11400,0
6208,40,59,4990,0
3204,2,58,9290,0
4623,13,52,10490,0
6598,16,76,8630,0
3997,9,51,4990,1
3626,7,49,16388,0
7232,15,66,8990,0
1317,12,71,5000,0
1161,10,48,23940,0
1461,31,51,7950,1
4925,42,59,16110,0
2587,27,53,8932,0
3002,9,54,5812,0
6962,26,61,11680,0
4025,3,52,13490,1
2369,36,60,25890,0
2764,7,56,2373,0
6282,18,43,19990,1
314,5,58,18950,0
6193,4,51,3810,0
3025,22,43,26014,1
7418,26,49,19800,0
1870,15,75,6660,1
2850,22,54,11591,0
3378,3,51,11900,0
6112,1,49,9990,0
346,13,53,12500,0
4786,12,53,17120,0
3494,37,58,4450,0
947,4,69,14450,0
7393,17,46,11400,0
859,3,50,13450,1
31,9,71,22830,0
5312,12,73,10890,0
490,10,55,21189,0
5913,10,56,7950,0
2218,21,56,7300,0
7369,1,52,15800,0
6606,4,68,4342,0
897,3,66,16090,0
4237,9,52,6990,0
5303,2,60,18000,1
6937,24,62,22990,0
1093,21,40,7100,0
3799,17,53,13800,0
4038,2,63,13990,1
7364,9,46,5712,1
6198,26,48,1700,0
6927,4,55,9490,0
5678,26,53,15290,0
435,31,47,11400,0
4447,27,56,5490,0
1683,18,47,5582,0
7189,9,45,8461,0
434,23,45,11850,0
5094,27,49,16500,0
952,3,59,16940,0
1188,7,50,13500,0
2339,19,51,6778,0
2380,0,49,8905,0
7312,12,48,22500,0
6888,3,50,10000,0
7216,24,53,22300,0
5965,40,57,10500,0
92,23,85,10000,0
6878,5,51,14390,0
2308,19,51,15995,0
3206,4,57,9000,0
3786,20,79,15958,0
3377,31,54,13970,0
2260,0,55,8180,0
5916,25,59,6070,0
5400,13,82,13480,1
1897,8,73,12650,1
2217,5,64,5000,0
5156,21,43,10780,0
378,0,56,5648,0
864,15,56,16990,0
4758,21,57,5490,1
3849,15,48,10000,0
3552,7,52,19500,0
1972,26,49,9490,0
2943,24,52,7900,0
5610,5,50,6200,0
3590,12,44,14990,0
957,20,53,26980,0
3352,19,43,7922,0
5255,23,49,24100,0
1558,41,58,8334,0
6283,13,54,25500,0
6122,4,52,18100,0
7361,15,47,9700,0
1472,7,49,23987,0
278,15,78,4365,0
1068,7,50,13600,0
6483,39,56,19987,0
5863,9,74,12500,0
1815,0,53,4243,0
2518,0,64,8248,0
532,13,58,4990,0
3221,19,78,13950,0
4118,23,58,18142,0
4974,23,88,4000,0
6358,2,57,13000,0
6099,24,45,7991,0
3753,41,59,19630,0
1893,20,66,13385,0
601,16,79,10489,0
6520,4,67,8575,0
6163,14,52,9000,0
5246,11,50,20780,0
683,11,45,27500,0
5904,2,55,14290,0
7380,24,62,9000,0
3121,17,45,13794,1
865,23,49,19990,0
7191,20,48,22250,0
3721,0,56,13300,1
6871,8,52,10125,0
931,11,72,13819,0
86,2,66,9500,1
3443,15,47,9670,0
6412,12,51,6147,0
718,23,45,18280,0
3165,36,61,13000,1
5771,3,68,7069,0
5516,25,46,13500,0
5102,1,57,9600,0
2985,5,55,4400,0
1676,10,66,8900,0
6506,18,51,15180,0
3688,6,51,10205,0
5703,15,71,19400,0
2173,13,49,4700,0
5060,34,55,17500,0
3318,14,59,4790,0
3942,23,50,22670,0
452,38,60,5534,0
4333,10,73,11590,0
4270,10,49,11900,0
3458,4,57,15655,0
1837,0,52,11670,0
1844,16,47,9985,0
5646,17,81,6589,0
449,1,53,10990,0
4825,1,51,6300,0
6128,5,53,4250,0
4239,10,74,8999,0
265,16,54,11990,0
4836,11,47,26797,1
1039,28,49,4800,1
1471,14,51,17272,0
6450,16,36,5300,0
3893,19,44,9380,0
1055,3,58,5628,1
759,0,63,21188,0
24,10,61,8600,0
4950,7,50,6269,0
2028,14,51,10390,0
1609,19,48,23665,0
2451,9,52,6850,0
254,22,57,4472,0
848,2,66,5990,0
486,11,57,15800,0
786,5,66,29990,0
3914,15,53,9192,0
1662,14,61,14900,0
6416,2,50,5543,0
4378,41,61,15990,0
228,4,50,17460,0
958,26,55,17999,0
6136,6,45,9000,0
3035,9,69,5950,0
926,3,59,7500,0
6847,17,42,10905,0
5049,36,52,4322,0
2741,15,58,9850,0
2034,7,61,12000,0
5130,1,51,16990,0
2337,12,43,22885,0
1235,11,44,12790,0
3647,20,84,16280,0
2199,28,51,16000,0
994,4,62,9300,0
1583,20,75,6500,0
3080,35,61,7439,0
5792,21,45,13500,0
4520,25,52,13890,0
6161,10,59,14750,0
5397,16,52,19800,0
5141,0,52,12129,0
2525,10,69,16613,0
1346,6,69,18690,0
4536,6,59,9400,0
2505,3,61,24990,0
1144,27,46,6244,0
2423,11,41,12814,0
4989,15,64,19550,0
2080,20,55,21500,0
463,23,57,3590,0
2321,0,54,6985,0
598,19,50,5690,0
6790,2,59,5349,0
1755,27,51,6040,0
6925,22,62,3399,0
3315,1,49,11990,0
6714,35,56,11890,0
5500,32,48,14790,0
6647,20,59,16400,0
7250,2,56,4650,0
5933,27,62,11000,0
3159,14,42,9200,0
7414,19,37,15550,0
655,4,55,5550,0
240,22,40,23049,0
63,0,65,11490,0
1564,14,41,12300,0
2966,22,56,12800,0
3332,16,54,7700,0
2894,9,54,14500,0
1736,17,37,9096,0
5808,16,46,6300,0
7084,37,55,23622,0
4304,30,48,5900,0
3608,20,59,6540,0
5194,23,39,12650,0
1057,5,64,5199,1
3169,26,56,13050,1
5787,23,40,20900,0
4894,8,48,15809,0
1881,16,43,16995,0
7146,10,56,19880,0
2802,9,67,9485,0
2763,6,53,9850,0
1509,16,55,23250,0
4316,2,67,13000,0
3282,1,50,9490,0
602,7,46,3900,0
6280,35,68,10690,0
6262,19,43,4985,0
252,19,36,19500,0
1565,25,52,8590,1
2405,15,41,4401,0
5559,4,49,7800,0
5304,2,54,12900,0
4696,35,65,7500,0
6840,15,38,12485,0
3801,13,65,6100,0
3722,14,67,12030,1
6480,25,50,13600,1
6858,2,67,9742,0
1572,20,50,20990,0
5655,8,67,18800,1
1902,0,53,9030,0
1505,20,74,4505,0
37,25,58,18538,0
5963,6,55,5990,0
4812,1,65,5800,0
1788,15,51,17490,0
2164,20,45,7990,0
2890,26,45,15990,0
7368,9,55,10760,0
3006,24,55,14990,0
1752,35,52,14990,1
4927,15,74,12500,0
293,34,53,20245,0
6345,16,46,17900,0
1872,4,55,11343,1
3209,25,49,14164,0
4738,0,64,4500,1
5790,17,75,20450,0
2252,28,55,19360,0
1877,26,55,22789,0
2115,30,57,6900,0
4649,39,60,19411,0
6055,0,58,5990,0
1940,27,50,7185,0
887,7,69,10990,0
1530,13,56,10000,0
2358,14,42,16680,0
7004,20,53,17500,0
7288,6,59,13880,0
1869,19,51,18990,0
2873,23,79,6353,0
730,24,53,15990,0
19,44,60,13800,0
4076,2,63,20590,0
4368,9,68,4126,0
5876,23,41,6490,1
6226,30,47,13690,0
4189,17,77,19500,0
3308,38,57,11110,0
1354,48,64,7955,1
6073,11,77,17460,0
4952,7,47,18490,1
6336,29,48,6500,0
6773,23,58,15775,0
2908,40,62,7617,0
113,26,52,10990,0
2655,23,48,15470,0
2478,17,59,4300,0
2420,1,54,20168,0
3008,6,57,7790,0
2678,17,60,11900,0
4174,3,66,9873,0
7026,4,66,25950,0
7193,13,44,9000,0
5338,12,58,20290,0
548,18,40,6300,0
3910,4,59,14950,0
2549,12,66,8900,0
6703,17,35,10775,0
5548,23,45,7813,0
2240,7,48,13285,0
2742,24,61,7795,1
2718,0,54,15120,0
4414,16,48,27840,0
4359,5,67,6712,0
742,13,46,15635,0
1791,13,48,19000,0
5852,10,74,4430,0
217,1,64,22610,1
6764,4,57,7800,0
5296,5,44,6500,0
4857,24,51,14990,0
166,18,46,2500,0
4888,10,72,8389,0
1710,11,47,10390,0
3936,19,40,13490,0
6253,40,66,16150,0
3813,21,77,5800,0
3182,30,61,9100,0
2471,11,52,19900,0
2463,0,63,8450,0
2949,1,54,8800,1
3299,37,69,23300,0
5716,24,47,5255,0
4275,24,54,18789,1
940,12,54,5480,1
2287,12,43,15500,0
5717,26,45,14800,0
6725,27,58,7067,0
1413,6,55,11700,0
5458,4,53,11000,1
4505,32,51,15990,0
6859,34,54,15700,0
3821,2,63,13510,1
682,9,54,24550,0
880,28,72,14105,0
4523,1,52,11990,0
1600,14,73,7078,0
6224,4,54,9586,0
2847,16,77,5990,0
2263,13,49,14280,0
5446,16,61,15570,0
7083,39,56,5985,0
446,4,51,25290,0
5549,25,48,11450,0
2387,12,49,15990,0
2083,14,46,27950,1
2755,18,49,12950,0
6063,5,61,10561,0
1034,11,45,9990,0
1061,1,52,10990,0
5270,2,52,17800,1
4700,23,52,3757,1
1189,5,70,20458,0
881,46,62,13420,1
5955,20,44,8999,0
1412,9,52,14410,0
5822,16,72,14500,1
5505,11,71,16990,0
26,44,61,19312,0
3334,17,57,5690,0
2440,18,46,9900,0
4420,3,50,10990,0
6696,15,45,9600,0
1623,30,47,8469,0
4215,7,44,6200,0
5820,30,46,14350,0
5129,13,58,9990,0
5856,28,55,17945,0
6368,24,83,9850,0
6792,16,48,12750,0
3193,37,55,22770,0
5419,4,53,11480,0
2259,15,56,14390,1
1957,5,49,15050,0
1490,15,44,9820,0
2072,28,52,27500,0
620,4,52,4781,1
1146,6,66,6490,0
5953,24,48,5768,0
1611,13,57,24950,0
1001,3,56,16490,0
3871,4,59,11420,0
3279,15,40,18900,0
1748,22,55,16280,0
6141,20,65,26495,1
5159,2,49,5698,0
2006,31,53,7520,0
2818,16,43,6600,0
393,8,69,8021,0
3270,10,54,8059,0
4077,33,68,3246,0
4848,9,73,14100,0
2124,0,54,16937,0
5523,16,46,17860,0
4503,16,77,11890,0
4745,2,68,1600,0
5286,24,51,6749,0
1477,17,55,8500,0
1665,1,66,7896,0
6422,14,57,20600,0
4305,1,64,13994,1
1415,2,51,6789,0
3617,8,58,6373,0
5747,17,40,12290,0
2310,25,42,15980,0
6502,17,44,10900,0
3548,15,50,13990,0
4220,31,59,16400,0
344,10,51,27990,0
6524,13,62,15830,0
2535,17,50,14495,0
2388,21,76,5900,0
2268,17,50,4812,0
3977,28,59,9932,0
3824,15,54,6590,0
4977,6,65,12900,1
2191,32,51,4200,0
3316,4,48,8200,0
1694,2,58,6069,0
5186,15,60,9300,0
1002,24,53,25530,0
6222,24,51,4761,0
1745,7,58,7731,0
214,21,42,9016,0
2210,26,46,12470,0
7423,22,43,23900,0
3130,25,62,5700,0
517,8,55,12500,0
4865,8,57,5069,0
733,8,82,25990,0
1193,2,55,7990,0
662,5,54,6731,0
1782,8,62,6400,0
3393,6,66,2700,0
7269,15,64,7890,1
7377,3,48,4600,0
3989,6,66,9085,0
1117,22,59,13900,1
6103,3,65,5101,0
5753,7,46,12490,0
6469,37,63,8828,0
4509,19,54,13900,0
6691,12,77,10000,0
297,26,45,8900,0
6548,2,54,4888,0
87,8,47,9950,0
3540,16,80,22450,0
1878,4,58,15800,0
3428,33,61,11800,0
3404,7,59,24585,0
6245,25,53,12500,0
3720,13,54,7500,0
5204,13,72,13170,0
534,4,68,6600,1
691,13,77,6500,1
7038,31,52,8690,0
144,4,45,3490,0
6337,5,52,10990,0
7163,16,53,8990,1
7306,13,46,8028,0
2522,23,45,8950,0
3208,9,69,13300,0
993,27,55,29400,0
476,12,76,11770,0
307,6,69,5850,0
2671,31,59,16519,0
3185,30,47,20190,0
1951,12,73,4850,0
402,5,64,12900,0
3145,11,71,16799,0
3263,11,56,4450,0
2117,26,62,8239,1
7291,9,61,10930,0
2996,7,47,7500,1
5426,17,54,6045,0
6671,1,55,7860,0
4981,18,58,4950,0
4252,26,48,8800,0
4908,6,62,20839,0
4369,26,45,6787,0
615,30,59,9900,0
5679,9,48,15340,1
4947,11,44,14185,1
5899,2,55,5900,0
567,4,47,6594,1
6033,5,53,9980,0
1789,2,48,5602,0
1964,36,59,7897,0
4323,4,53,16990,0
3227,8,71,18500,0
2434,27,43,14748,0
2157,11,61,11900,0
3826,19,81,23490,0
2446,15,47,22500,1
6377,17,62,7990,0
1042,5,49,11999,0
4059,12,48,29500,0
3543,30,54,4598,0
3116,7,46,5327,0
5425,23,43,10000,0
1888,26,66,4856,0
1225,15,46,11390,0
1738,14,74,7804,0
6818,2,56,5000,0
4844,1,55,28980,0
1503,7,60,13990,0
1808,17,48,9440,0
3288,27,52,11690,0
5324,9,51,3500,0
1170,4,63,13230,0
7156,9,69,13190,0
5091,17,49,5890,0
1840,10,70,6490,0
873,4,58,9780,0
3771,16,71,14590,1
