,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
5789,26,52,15834,17231,0,60,0
6977,2,68,8950,11055,0,60,0
7076,14,55,7000,5000,0,60,0
5055,1,54,12490,12490,0,60,0
3203,11,49,8100,7992,0,48,0
4791,26,52,9950,12973,0,84,0
5531,0,42,13600,9100,0,72,0
6074,6,35,20111,20290,0,72,0
7204,6,51,15990,10404,0,48,0
3382,17,43,13490,8490,0,36,0
4666,24,56,8000,6000,0,48,0
5192,14,46,15900,8226,1,48,0
871,0,56,12990,10990,0,72,0
7295,0,40,8790,4983,1,24,0
5973,17,77,6990,6990,0,60,0
1393,4,55,19950,21988,0,84,0
737,2,63,34700,24700,0,36,0
2052,1,45,6700,4700,0,24,0
1079,2,34,11715,11840,0,84,0
5239,14,37,10690,10230,0,48,0
6115,10,33,15500,10000,0,60,0
3601,8,67,10100,10501,0,48,0
6304,7,53,7990,8796,0,60,0
5470,19,51,13738,8738,0,48,0
6682,4,66,17877,15516,0,60,0
1323,2,62,16600,14100,0,72,0
2862,1,47,10795,3167,1,24,0
4955,11,33,10208,11125,0,72,0
1582,19,51,11670,7270,0,36,0
111,0,42,9990,11381,0,60,0
7164,16,52,4246,4572,0,48,0
300,2,42,11990,17726,0,48,0
633,5,24,10850,11957,0,60,0
6487,6,52,20600,14600,0,60,0
6801,16,41,19248,20047,1,60,0
4147,21,54,4750,4750,0,24,0
5786,1,24,28990,29777,0,72,1
1224,13,58,4401,4607,0,36,0
12,2,48,13400,11800,0,96,0
479,32,54,23990,22990,0,96,0
4462,6,77,17600,17600,0,60,0
3501,31,50,11722,12641,0,48,0
52,30,58,35480,16000,0,60,0
4766,30,51,15901,15990,0,72,0
5775,7,47,28190,19876,0,72,0
6982,31,48,25100,25100,0,72,0
7133,2,65,11500,11500,0,48,0
3820,2,45,3488,3488,0,38,0
238,2,49,21145,25455,0,72,0
5413,10,46,34960,28179,0,48,0
3357,11,58,2787,2787,0,12,0
5785,2,36,10389,9191,0,72,0
903,9,38,10200,9900,0,84,0
2213,2,32,5790,6442,0,48,0
234,12,37,23000,15181,0,60,0
5430,3,31,20990,22844,0,60,0
7249,0,33,10500,8341,0,60,0
3309,25,49,9250,10380,0,96,0
2375,1,31,11490,6518,0,24,0
2168,2,31,3730,4061,0,60,0
360,25,45,10206,11067,0,60,0
3328,5,51,4000,4433,0,36,0
7203,7,55,21524,21524,0,72,0
5193,1,36,8147,8147,0,60,0
5074,1,50,23500,12000,0,36,0
6993,5,52,10000,10866,0,60,0
7047,20,47,26780,26780,0,48,0
5025,2,33,23500,23500,0,48,0
6444,2,57,18900,10677,0,72,0
7139,7,40,8675,9425,0,48,0
1434,0,38,12028,12028,0,60,0
6240,8,33,13750,15154,0,84,0
3166,2,47,17975,16412,0,72,0
4852,6,70,22290,17498,0,36,0
453,2,30,32000,27000,0,60,0
3488,6,49,11235,7864,0,48,0
2144,3,53,13350,12970,0,60,0
5437,4,51,13000,5800,0,36,0
4691,16,48,10390,9226,0,60,0
3846,21,56,14069,3335,1,36,0
2536,0,46,4250,4583,0,48,0
6056,6,47,11636,12539,0,48,0
2138,10,26,12000,12000,0,48,0
5216,1,64,6100,5400,0,60,0
2223,7,39,19340,14254,0,96,0
576,6,28,9450,5794,0,24,0
5118,10,28,20490,17990,0,60,0
3774,5,44,5500,5900,0,36,0
1281,22,40,6500,6980,0,36,0
2316,5,21,23000,6473,1,24,0
6723,5,31,19990,24490,0,96,0
1658,3,33,6990,5990,0,60,0
4816,0,33,10900,10995,0,72,0
2170,10,40,20795,22634,0,60,0
2828,29,46,10000,12039,0,96,0
6270,1,27,6300,4821,0,36,0
2819,17,63,18900,15400,1,60,0
2374,25,52,12000,6000,0,48,0
7238,9,44,19800,18776,0,60,0
1258,38,59,11600,7182,0,60,0
2622,0,37,9790,10616,0,60,0
1830,1,23,7940,9430,0,84,0
5406,10,34,11825,8311,0,48,0
3254,5,33,21920,23354,0,48,0
566,23,46,14139,6650,1,60,0
2960,1,38,10890,10841,0,60,0
4410,5,70,5425,5425,0,24,0
3246,3,48,4057,4057,0,24,0
373,23,55,5205,5590,0,36,0
2578,13,53,5388,5589,0,48,0
5403,6,69,13300,5300,1,48,0
1634,20,57,4600,4812,0,36,0
5227,2,39,14710,10970,0,60,0
879,5,48,3331,3331,0,36,0
1775,26,51,17000,19275,0,60,0
6693,1,42,11990,11872,0,84,0
1963,27,59,8895,9264,0,84,0
7103,3,58,7795,7795,0,84,0
5979,15,58,15550,16469,0,60,0
5901,5,23,10450,10841,0,60,0
4582,8,37,34829,13829,1,36,0
3285,0,32,7590,4590,0,48,0
2663,0,66,12058,10674,0,60,0
4679,15,54,7790,7790,0,60,0
334,0,39,13990,13990,0,48,0
1295,24,49,25480,25480,0,60,0
4149,0,49,16450,16450,0,60,0
2280,2,52,10500,8992,0,48,0
2880,2,18,14010,16122,0,60,1
5960,2,32,16260,16260,0,60,0
2258,0,28,15545,10487,0,60,0
7068,6,52,14990,6978,0,48,0
2648,1,28,23800,12900,0,60,0
5537,0,26,19886,23192,0,72,0
816,35,56,6945,7499,0,36,0
6234,6,49,7900,7900,0,48,0
657,8,60,24400,19100,1,96,0
2627,5,36,3612,3907,0,48,0
6350,7,70,8209,8462,0,36,0
3684,6,55,12200,6737,0,60,0
48,3,61,9710,9220,0,48,0
2370,3,47,25000,13000,0,36,0
1691,24,53,5130,5130,0,36,0
3535,0,22,14150,11038,0,48,0
6533,6,49,5900,6499,0,72,0
1315,14,79,4552,4680,0,36,0
1330,2,37,16110,18266,0,60,0
4575,24,61,20149,5264,1,36,0
5302,0,29,19414,22300,0,72,0
5011,5,54,14780,10780,0,24,0
6209,6,55,10680,7680,0,60,0
7233,6,23,8990,8469,0,36,0
4510,11,30,12500,11964,0,60,0
1770,30,58,15949,15949,0,48,0
1371,4,55,10470,4682,0,36,0
6347,10,35,5281,5281,0,48,0
5111,46,63,7650,9055,0,96,0
2684,29,52,10744,10744,0,48,0
6990,2,43,5924,6423,0,60,0
6464,42,59,4538,4538,0,36,0
416,26,51,31000,16000,1,48,0
1656,0,63,19000,13000,0,48,0
1044,0,27,3500,3500,0,60,0
3379,28,45,22730,23480,0,60,0
6726,1,21,25990,25990,0,60,0
5294,2,51,8499,9206,0,60,0
73,1,37,14700,7118,1,24,0
1362,16,52,17200,15908,0,60,0
6123,5,22,14000,4000,1,36,0
366,15,49,16771,14771,0,48,0
3350,2,55,13900,15251,0,72,0
5201,3,34,20500,16590,0,60,0
5666,1,30,9200,2200,1,24,0
1688,2,48,16000,15500,0,60,0
5696,6,35,17000,18834,0,84,0
4979,2,23,11820,10633,0,60,0
3133,58,78,4250,4340,0,12,0
6853,22,53,9700,5200,0,36,0
2346,4,63,6940,6458,0,96,0
3524,1,56,5000,4700,0,48,0
3066,16,46,20859,15859,0,72,0
5329,36,61,15947,15947,0,36,0
5078,2,51,5300,5300,0,48,0
2480,0,56,13462,14344,0,60,0
6900,33,55,6990,7658,0,72,0
1489,1,26,5150,3998,0,36,0
2566,27,46,18078,19959,0,72,0
5345,22,52,15351,7490,1,60,0
679,29,47,4950,1550,1,12,0
2984,3,48,14777,16998,0,60,0
794,3,64,10700,10700,0,72,0
3437,4,26,8726,8726,0,57,0
1378,14,54,14500,11273,0,48,0
6107,0,50,10990,8329,0,36,0
829,14,41,15500,7500,0,36,0
6901,19,52,9995,9995,0,96,0
102,3,22,6600,2764,1,24,0
5865,18,47,6220,3564,0,36,0
789,9,48,7990,7990,0,60,0
2754,3,29,10984,6426,1,36,0
3194,16,33,13490,14111,0,96,0
5692,31,51,13528,10528,0,60,0
5519,0,26,10001,10001,0,48,0
6017,7,67,21250,21250,0,48,0
3007,16,33,7990,7995,0,60,0
4456,0,21,18300,19359,0,60,0
3499,5,66,15990,19138,0,84,0
5328,30,53,16300,22660,0,96,0
1092,27,52,17000,12696,0,84,0
6309,8,35,9250,9714,0,96,0
3782,27,52,9450,9450,0,60,0
4253,23,50,8650,5150,1,60,0
942,27,46,4114,4423,0,36,0
1507,2,22,7990,7990,0,60,0
4141,19,40,13000,11500,0,96,0
2406,1,32,7650,8305,0,96,0
2918,37,54,5970,5970,0,36,0
4586,24,51,13000,11000,0,60,0
3518,24,62,7625,4925,0,60,0
473,17,47,8300,8300,0,72,0
4813,1,27,10200,7753,0,48,0
1310,39,58,23990,12253,0,48,0
888,5,61,9990,5915,0,36,0
6635,13,42,20700,10700,0,48,0
5438,5,65,9990,7490,0,72,0
3149,25,57,13700,5896,1,24,0
5354,31,58,9068,9960,0,48,0
6856,6,42,12900,13990,0,60,0
4386,8,37,21990,16990,0,48,0
3834,0,49,13327,12327,0,60,0
1511,10,74,3860,2663,0,24,0
2521,7,43,10700,11853,0,96,0
6597,1,51,16290,9557,1,48,0
2351,5,36,13684,13927,0,12,0
6266,3,50,14200,9869,0,36,0
852,17,63,21380,21380,0,60,0
178,6,29,35010,29010,0,60,0
5451,13,36,12639,12639,0,60,0
1599,12,42,13600,13093,0,60,0
4129,24,51,4100,3500,0,48,0
292,0,32,14900,10900,0,48,0
1321,8,51,9540,7113,0,60,0
2860,7,30,5990,5888,0,72,0
208,21,46,8914,8914,0,30,0
5620,4,38,6990,4990,0,48,0
3336,8,54,10490,11367,0,60,0
3653,13,58,18900,8900,1,72,0
1128,2,28,7200,7200,0,36,0
209,4,25,7154,7749,0,60,0
4508,13,48,8839,8839,0,48,0
2858,5,49,15700,14950,0,72,0
7137,15,54,17500,12000,0,60,0
6851,7,70,13690,13600,0,48,0
5828,24,72,16490,16490,0,48,0
3707,23,42,15547,10329,0,60,0
2707,3,61,15700,15700,0,72,0
6423,2,48,14500,4853,1,48,0
3106,15,35,8190,5890,0,72,0
2807,5,26,10200,12113,0,84,0
2884,4,38,21180,20142,0,84,0
6486,13,42,14736,4856,1,12,0
2638,4,38,19100,14068,0,48,0
122,5,31,16110,15870,1,96,0
5394,13,58,7900,6732,0,84,0
5218,6,42,9990,10124,0,72,0
912,8,48,1501,1598,0,24,0
6761,8,50,6194,6680,0,48,0
4879,13,49,7037,3037,0,24,0
1907,32,51,13950,12833,0,48,0
2004,17,35,19900,14900,0,24,0
1469,23,53,14990,14990,0,72,0
4880,25,58,7238,4427,0,36,0
4319,25,59,5546,5546,0,36,0
2069,16,39,13870,12752,0,72,0
4013,4,53,11490,9768,0,84,0
2776,7,48,21383,23432,0,72,0
5650,6,57,15627,14007,0,60,0
2617,12,33,15450,8350,0,48,0
6306,6,34,20081,22174,0,72,0
834,4,70,11974,11974,0,48,0
1102,30,43,13500,8361,0,36,0
6498,19,45,5390,5845,0,60,0
5327,0,24,6114,6864,0,48,0
6621,0,37,6890,2890,1,24,0
4742,0,18,6000,2000,1,24,0
3734,4,49,5570,5570,0,60,0
7115,15,71,5990,6158,0,36,0
695,30,46,8485,6635,0,60,0
1424,18,36,16190,17829,0,72,0
433,3,23,4490,4275,0,36,0
1349,4,36,6560,6690,0,60,0
2236,3,67,12990,11590,0,60,0
410,6,29,19890,19890,0,60,0
637,0,44,11950,11950,0,60,0
5521,4,27,10970,10290,0,60,0
3885,10,32,17910,13410,0,48,0
2302,9,38,19880,13880,0,72,0
2481,23,51,10980,6412,0,36,0
3668,0,25,21495,21495,0,72,0
2582,5,49,10407,10582,0,12,0
5744,15,60,10500,6790,0,36,0
4084,29,46,16809,16939,0,72,0
1973,9,55,8977,9470,0,48,0
4060,16,49,30180,24301,0,72,0
2691,1,26,11990,4501,1,24,0
1180,24,43,6800,6800,0,60,0
4776,10,54,16500,15212,0,60,0
2795,7,68,13940,10513,0,48,0
6284,15,43,14320,13510,0,60,0
3764,5,49,9690,9470,0,72,0
4787,4,44,16000,16000,0,72,0
2600,1,21,16890,6890,1,24,0
4401,15,53,8938,9711,0,60,0
5284,6,66,15125,12939,0,60,0
5612,8,53,13409,15271,0,60,0
5202,3,35,6710,8228,1,72,0
2417,11,55,22880,22656,0,60,0
7417,20,51,11300,5000,0,36,0
6146,32,54,9200,8694,0,60,0
5095,12,79,8441,8441,0,48,0
6826,0,43,10420,10334,0,60,0
6727,2,34,17589,18379,0,72,0
3349,3,41,8968,9865,0,60,0
7403,10,41,29000,25500,0,60,0
131,10,52,715,715,0,8,0
5574,3,44,4716,4716,0,96,0
6841,10,67,4475,4478,0,48,0
6999,30,58,24554,8737,1,60,0
6957,2,43,19340,19340,0,72,0
982,4,36,17140,15940,0,48,0
2045,0,26,9325,9450,0,60,0
6753,6,28,11318,12367,0,72,0
4280,12,58,5098,5378,0,48,0
330,10,39,14000,12000,0,36,0
4793,4,41,9710,6800,0,48,0
1566,2,57,13744,14698,0,60,0
1892,0,22,7600,2600,1,24,0
2231,7,37,7079,7276,0,84,0
4537,2,41,22329,26658,0,96,0
2437,26,52,4835,4835,0,36,0
4461,33,58,22000,22000,0,48,0
2244,23,43,17990,12434,0,60,0
5879,13,42,8983,8983,0,36,0
1795,4,67,14950,7450,0,48,0
6424,17,53,13980,11980,0,60,0
5167,20,52,8676,8919,0,12,0
6868,2,64,25800,21391,0,36,0
7237,6,47,12450,10924,0,48,0
432,3,68,7990,2190,1,24,0
1119,14,79,7490,2630,1,24,0
1807,0,48,7900,8331,0,36,0
6837,2,65,5254,5590,0,36,0
7029,1,29,3798,1911,1,24,0
2829,12,58,19199,20327,0,96,0
5634,5,40,8990,8000,0,60,0
6762,0,46,15439,3939,1,12,0
1553,16,36,10000,9065,0,84,0
413,3,21,8990,8478,0,96,0
6733,6,32,11970,11005,0,60,0
428,7,29,6990,6636,0,84,0
1228,2,65,11600,10455,0,72,0
1109,4,47,14950,12950,0,48,0
4288,4,47,14600,5412,1,36,0
272,6,28,14690,14690,0,60,0
1813,6,43,12300,12276,0,60,0
75,4,23,9000,8591,0,36,0
5166,32,57,5389,3783,0,48,0
1038,3,41,7890,8958,0,60,0
5701,5,61,14490,14490,0,60,0
296,10,40,8475,9652,0,60,0
2018,1,26,11800,4298,1,24,0
2438,2,19,26980,29191,0,60,1
3347,21,47,4990,3419,0,24,0
6854,4,41,8990,4115,1,96,0
1988,3,35,11250,11452,0,96,0
2879,1,28,20039,21680,0,60,0
2389,18,46,29490,25813,0,36,0
1448,18,85,18089,15589,0,60,0
5807,8,47,11490,5301,1,48,0
6089,8,32,33500,27500,0,60,0
5888,5,36,24783,27112,0,72,0
3968,0,52,8000,5364,0,36,0
5660,7,27,8160,9340,0,60,0
4381,0,30,20950,22352,0,48,0
6478,3,65,12700,11200,0,60,0
3023,47,64,25099,19099,0,60,0
5482,20,58,13990,15871,0,72,0
5008,10,33,19990,8717,0,36,0
4043,2,57,9950,9950,0,96,0
516,0,33,6335,6822,0,48,0
2181,4,40,17400,10200,0,36,0
1242,10,70,11990,6990,0,72,0
5638,1,66,16500,18576,0,60,0
6513,1,35,8802,7900,0,72,0
2531,3,37,20922,24245,0,72,0
607,8,33,23220,18495,0,60,0
3538,18,40,9300,6272,0,60,0
1427,2,27,14250,12050,0,60,0
2415,5,30,12750,7005,1,60,0
2942,32,53,6500,7276,0,48,0
251,3,36,18470,20098,0,60,0
2775,0,63,18339,15639,0,60,0
535,20,40,26000,11000,1,36,0
1563,25,48,17900,15041,0,60,0
4235,4,45,8480,3795,1,36,0
4295,1,26,11390,12331,0,72,0
3984,33,50,29800,27300,0,96,0
1675,10,41,9850,9850,0,48,0
6985,1,65,9985,8485,0,72,0
4516,19,57,5566,5566,0,36,0
5027,2,45,5450,5450,0,60,0
693,1,35,10900,9900,0,96,0
6699,2,26,17650,15150,0,60,0
3481,3,26,24800,24800,0,48,0
1924,8,41,16500,10500,0,48,0
2470,2,43,17900,12000,0,48,0
2770,1,51,7990,4990,0,36,0
1251,3,27,19390,17360,0,36,0
5082,0,42,14500,12384,0,48,0
7289,4,64,35200,25200,0,24,0
2453,7,27,11130,8630,0,60,0
3573,3,56,8000,8374,0,36,0
3220,11,79,4990,4990,0,60,0
353,0,50,5850,6356,0,60,0
7134,37,59,10490,5902,1,24,0
333,0,34,14160,14160,0,48,0
5631,9,40,22900,24093,0,84,0
4063,9,40,16085,11085,0,48,0
1731,5,70,14200,5000,1,24,0
3872,25,45,16950,8950,0,60,0
2341,8,62,11900,10079,0,48,0
4168,12,29,28900,27937,0,36,0
4634,2,60,17067,15154,1,60,0
5930,18,47,13500,12826,0,48,0
4755,15,49,9990,17290,0,60,0
5026,23,53,18881,17988,0,60,0
6142,1,27,10950,6465,0,60,0
3574,11,47,25870,26790,0,48,0
7034,33,49,9818,10429,0,36,0
6315,1,32,9990,9140,0,60,0
6620,31,55,12669,13881,0,72,0
7087,0,61,6500,6500,0,36,0
5065,26,65,9190,9190,0,12,0
843,26,47,14970,10860,0,48,0
3058,0,23,12600,13705,0,60,0
4935,3,66,17900,19003,0,72,0
2780,2,22,26000,19122,0,72,0
3017,11,54,13189,10041,0,72,0
4960,40,63,12150,9650,0,60,0
1029,18,57,4200,4200,0,36,0
4119,0,37,25400,28502,0,96,1
7140,8,68,14400,14400,0,60,0
4475,18,55,13000,8000,0,12,0
7409,2,22,7240,7240,0,60,0
787,1,27,5980,4980,0,36,0
2344,0,65,8999,6252,0,36,0
5525,1,58,18390,19471,0,96,0
3244,19,51,15000,6500,0,48,0
6012,3,26,7650,9225,0,96,0
2272,15,56,4471,4471,0,48,0
756,2,67,13680,11680,0,60,0
6637,6,31,13070,11070,0,72,0
2185,9,29,33670,25670,1,84,0
7424,22,45,7900,9096,0,60,0
6393,6,30,13992,15090,0,48,0
6590,16,35,16990,8500,0,72,0
1729,1,55,8010,5113,0,36,0
4694,1,44,29900,28250,0,60,0
4701,17,68,5771,6074,0,60,0
1049,6,72,11700,7300,0,36,0
3660,0,48,13000,14116,0,24,0
1621,21,64,4335,4335,0,36,0
5153,1,54,9490,9490,0,60,0
5471,0,39,17480,13480,0,48,0
4047,9,37,4000,3759,0,36,0
5220,4,21,12800,13986,0,72,0
135,38,55,15800,6315,0,48,0
279,5,32,11490,11490,0,48,0
3096,1,51,15990,15990,0,60,0
700,0,53,13590,13490,0,48,0
4614,1,42,18400,17698,0,60,0
2500,0,47,26800,19300,0,96,0
1550,15,33,12900,4600,1,36,0
5918,5,58,17500,11200,0,36,0
6754,5,32,10390,4658,1,24,0
2145,30,47,5308,5308,0,36,0
4590,27,56,20000,18000,0,48,0
807,1,24,11289,11812,0,60,0
6119,19,42,12780,14341,0,96,0
2118,7,37,7200,6591,0,72,0
6846,0,23,8800,6264,0,48,0
107,0,45,16300,16300,0,72,0
1502,21,48,9898,9898,0,24,0
2905,2,31,26877,22873,0,60,0
2228,1,60,8880,6880,0,96,0
636,0,19,19248,19248,0,72,0
1375,0,61,5653,6128,0,36,0
3915,1,56,7975,8586,0,72,0
2155,13,60,8990,10542,0,72,0
2833,17,33,24190,17370,0,96,0
4984,9,48,9425,9575,0,60,0
1450,2,56,15560,15250,0,36,0
1741,36,54,13140,8435,0,84,0
6088,29,45,5173,5173,0,36,0
487,3,43,18850,8478,1,60,0
6364,3,20,10490,9076,0,48,0
5944,24,54,10850,6000,0,12,0
1825,21,60,6234,5000,0,12,0
1926,8,24,8453,9166,0,60,0
7114,32,48,21300,16300,0,60,0
2314,0,21,8500,8924,0,84,0
1305,16,33,21980,5480,1,12,0
332,48,64,13620,9000,0,12,0
1739,2,24,20990,17490,0,72,0
3877,18,53,12328,6723,0,24,0
5566,22,45,12870,8353,0,24,0
1456,3,39,8980,4980,0,36,0
6649,7,30,13300,13544,0,60,0
4619,0,62,14000,9979,0,36,0
1226,2,33,6800,5260,0,48,0
7121,8,55,4200,4526,0,36,0
1411,8,69,3900,4743,0,60,0
1776,13,37,10470,6990,0,48,0
1417,7,44,22440,24281,0,60,0
2706,1,27,15185,12185,0,60,0
570,23,47,9880,9677,0,72,0
3413,20,80,13940,8440,0,60,0
1151,15,60,13980,7522,0,24,0
4266,17,59,10950,10950,0,48,0
5551,20,40,8800,8800,0,48,0
99,3,37,9990,8052,0,36,0
1099,21,54,27450,21750,0,72,0
263,32,59,13700,12700,0,84,0
6333,20,63,7000,7000,0,12,0
2298,19,54,7719,8230,0,36,0
1027,20,56,29480,27480,0,60,0
3213,3,35,7490,8078,0,48,0
3370,3,68,16990,4058,1,36,0
422,20,46,11000,11000,0,72,0
6864,3,57,14990,15749,0,72,0
3109,19,83,4455,4455,0,48,0
2329,0,23,13400,14430,0,48,0
4781,0,27,9700,4997,1,24,0
2092,4,28,5500,5404,0,48,0
1345,14,77,4939,5077,0,36,0
6475,7,65,16000,16000,0,48,0
5206,3,68,16289,14789,0,48,0
5825,2,22,12150,12512,0,96,0
1956,11,56,12690,9815,0,60,0
1414,27,74,10985,8101,0,72,0
6924,1,49,28365,27800,0,96,0
3765,9,64,9900,9900,0,48,0
1966,0,23,17495,17495,0,60,0
1172,7,51,10689,4153,1,24,0
4534,13,32,14490,12490,0,60,0
2473,3,55,12390,4390,1,36,0
5322,0,38,4550,4892,0,36,0
3467,6,50,8200,8816,0,36,0
6501,5,62,10400,9827,0,48,0
5075,20,50,3990,4405,0,36,0
4991,4,49,12840,12637,0,48,0
4750,10,41,13000,11952,0,60,0
4022,2,50,11073,11073,0,36,0
3142,2,68,6590,2722,1,24,0
3199,29,63,27500,10500,1,48,0
674,26,48,11900,9900,0,60,0
1905,4,34,16750,15050,0,72,0
4379,1,44,12487,11429,0,72,0
3551,1,44,11770,11735,0,60,0
1595,1,64,13950,7309,1,36,0
2235,16,60,6990,7565,0,96,0
1359,4,33,16989,14589,0,60,0
2422,0,29,11600,2045,1,36,0
1473,1,46,17611,17611,0,24,0
2029,7,28,6975,7843,0,48,0
1183,0,54,8000,8765,0,72,0
5665,1,40,10078,11194,0,72,0
7110,2,26,12990,6990,0,24,0
149,8,32,14640,8122,1,24,0
3504,2,40,9625,10436,0,60,0
1922,4,55,18620,21884,0,96,0
2414,27,60,19646,21324,0,60,0
468,15,49,26290,14590,0,24,0
6403,0,33,5200,4839,0,60,0
5752,20,37,6495,6436,0,72,0
5487,0,26,12000,12000,0,60,0
5802,6,29,34990,27306,0,72,0
4690,24,55,7500,3500,1,36,0
7420,0,36,13900,13900,0,72,0
1259,8,32,11598,9344,0,60,0
4332,2,54,6500,2400,1,24,0
896,0,51,15500,15500,0,72,0
2893,21,60,8250,3250,1,48,0
6268,15,62,4000,4000,0,36,0
6201,2,38,25200,12700,0,48,0
5448,27,55,8102,8539,0,48,0
1858,22,46,23390,11869,1,36,0
4740,17,38,14000,15895,0,60,0
6664,23,63,21950,17352,0,48,0
4241,5,34,9266,9266,0,48,0
911,19,81,6995,6995,0,24,0
5993,16,48,13870,9725,0,60,0
4603,0,56,11895,13296,1,36,0
4391,4,34,8650,8650,0,60,0
6721,12,57,5364,5864,0,48,0
5180,5,49,4900,4648,0,60,0
4075,33,49,13990,16761,0,96,0
4914,10,69,8900,4378,1,48,0
4761,1,63,16450,18180,0,48,0
3509,15,78,11990,1990,1,24,0
7404,8,69,4989,4989,0,48,0
7023,10,39,5900,5900,0,60,0
3184,2,39,18219,18219,0,72,0
4747,3,30,12790,9630,0,72,0
2952,2,67,8980,8980,0,60,0
5187,7,28,6701,4701,0,24,0
5469,12,77,17100,14200,0,60,0
6445,26,60,18990,16759,0,84,0
7113,7,43,11990,13186,0,72,0
2925,12,48,8490,5990,0,48,0
221,8,54,8999,10364,0,60,0
6551,33,60,4400,4627,0,48,0
2640,3,39,12570,12396,0,72,0
3402,8,51,11130,12433,0,48,0
7022,13,51,5480,5047,0,48,0
3614,0,32,6600,6600,0,60,0
4472,1,67,11215,7865,0,60,0
777,9,55,26456,21569,0,60,0
1479,2,40,9995,4199,1,12,0
3438,13,52,8833,5190,0,36,0
3886,1,52,16800,17941,0,48,0
4881,2,34,21950,21950,0,84,0
6675,5,54,7590,4620,1,48,0
4915,10,63,11900,11900,0,60,0
7148,11,76,6850,4992,0,36,0
288,7,55,11390,11390,0,60,0
2732,22,57,2700,2700,0,12,0
3469,38,54,18590,16590,0,96,0
2796,0,55,10400,9400,0,72,0
4267,3,53,13489,11098,0,60,0
2008,5,57,15550,17733,0,96,0
5140,1,58,15740,13280,0,48,0
5119,0,43,9260,10197,0,60,0
1452,22,63,9500,8418,0,72,0
2091,26,47,7690,8660,0,48,0
547,4,67,23900,12900,0,60,0
5704,1,34,17500,17500,0,72,0
5609,5,50,7685,8342,0,60,0
4883,8,73,14914,14914,0,60,0
564,3,25,9000,7000,0,36,0
5767,25,51,16750,10750,0,60,0
2114,0,31,17000,15641,0,96,0
6147,0,25,10990,10100,0,48,0
121,1,59,11650,5906,0,36,0
6322,3,44,9250,7722,0,48,0
5758,1,57,7900,8057,0,72,0
5683,16,46,13100,14209,0,60,0
5738,1,42,18485,18585,0,96,0
2462,1,32,6000,6000,0,48,0
2348,1,18,17964,17797,0,60,1
2513,2,29,12590,1751,1,12,0
2548,0,25,12105,13167,0,60,0
2970,4,27,14990,14600,0,96,0
1498,9,37,11007,11007,0,48,0
3010,4,51,15450,11575,0,48,0
6987,0,19,9000,10155,0,48,0
7116,9,36,9470,6420,0,48,0
5080,28,54,10205,10205,0,24,0
1561,11,76,4405,2997,0,36,0
3341,1,37,24900,26597,0,60,0
1883,22,50,10450,6570,0,24,0
2487,0,22,9600,8600,0,48,0
3024,36,58,22487,14084,0,48,0
5391,2,46,5200,5584,0,36,0
2903,8,55,13750,10230,0,48,0
45,1,22,8500,8500,0,48,0
4919,9,55,10990,5166,1,24,0
6388,11,61,6630,5168,0,60,0
5498,1,23,7970,7970,0,72,0
6273,0,21,8690,7330,0,72,0
5594,3,40,12990,12025,0,72,0
426,5,24,9490,9768,0,60,0
7020,10,49,7450,2873,0,24,0
1871,0,26,11700,6108,0,36,0
1912,12,76,16490,6990,0,24,0
429,0,38,11199,11510,0,12,0
7311,21,47,6412,6894,0,48,0
877,8,26,18200,15200,0,60,0
4294,16,76,6885,6949,0,12,0
1496,6,31,14590,14590,0,72,0
2222,0,46,15950,12760,0,48,0
7347,1,35,21400,7680,1,48,0
5723,11,46,6900,6000,0,60,0
5579,4,54,15600,14600,0,96,0
2650,2,68,20950,16950,0,72,0
1859,8,34,4000,4000,0,84,0
7079,7,29,5990,7196,0,96,0
2306,4,62,34460,26960,0,72,0
7273,24,45,7250,5566,0,60,0
1175,1,50,6350,6350,0,48,0
719,11,53,12490,9490,0,60,0
6219,8,54,6990,7277,0,48,0
5199,28,47,16300,17304,0,72,0
4800,12,61,10030,4676,1,36,0
2836,4,62,21500,21500,0,48,0
110,3,30,6012,6456,0,36,0
1106,1,51,18747,19537,0,72,0
6329,35,54,11000,11718,0,36,0
6601,0,31,11729,10573,0,60,0
5835,6,59,7500,7991,0,60,0
2384,9,26,21000,18257,0,48,0
5816,26,45,16695,10595,1,60,0
3187,0,28,9300,6818,0,60,0
3624,1,22,6008,6684,0,96,0
4046,19,50,21200,6500,1,48,0
5086,27,51,20467,8000,0,60,0
4246,5,44,2229,2251,0,12,0
4258,4,51,8237,4357,0,60,0
2119,26,59,11990,11990,0,60,0
1064,13,57,6900,3400,1,36,0
245,14,60,11385,11485,0,96,0
4664,18,56,7449,7449,0,36,0
7228,26,47,8900,9547,0,48,0
3148,25,53,3700,3758,0,48,0
977,6,24,12025,18473,0,96,0
5593,15,61,9890,11742,0,96,0
491,10,31,21593,11571,1,48,0
7111,0,35,8850,9833,0,72,0
6252,12,48,4440,4440,0,24,0
5101,0,22,7900,7408,0,48,0
4416,8,50,11990,4398,1,36,0
5266,0,21,6350,7254,0,60,0
3758,11,76,5552,3000,0,24,0
6911,3,60,6849,5731,0,48,0
174,3,84,10800,5000,0,48,0
3414,35,52,9500,10465,0,72,0
5252,1,36,13250,12423,0,60,0
195,0,44,11389,13738,0,84,0
3844,4,27,10000,3615,1,24,0
6185,0,49,10750,9362,0,48,0
